class_id,latitude,longitude,length,heading,date,time
0,41.760248,9.471863,24.700000000000003,15.469860468532232,20220217,10:19:16
0,41.62209,9.309522,22.4,158.1363514561072,20220227,10:19:18
1,41.391788,9.093838,34.1,96.25690958197833,20220202,10:19:24
1,41.365595,9.214324,28.6,77.92226013779202,20220210,10:29:24
0,41.739894,9.425295,25.4,59.01465289847479,20220222,10:19:10
1,41.33442,9.164386,23.6,116.31043241155709,20220212,10:19:24
0,41.726846,9.421962,23.9,154.69860468532227,20220222,10:19:10
1,41.723283,9.541325,23.8,42.97183463481174,20220222,10:19:10
1,41.365722,9.315717,28.2,28.074931961410336,20220222,10:19:24
0,41.567893,9.525393,23.8,86.51662706475429,20220202,10:19:09
1,41.454863,9.0622,54.3,67.6090198254372,20220202,10:19:24
1,41.531197,9.40019,25.3,107.71606548459482,20220210,10:29:10
1,41.353643,9.245008,30.3,104.27831871380982,20220210,10:29:24
0,41.622361,9.309403,21.6,156.99043586584557,20220212,10:19:09
1,41.530331,9.389996,24.5,126.05071492878113,20220210,10:29:24
1,41.545335,9.426295,24.0,80.78704911344606,20220220,10:29:13
0,41.39018,9.075535,27.8,147.82311114375239,20220222,10:19:24
0,41.694589,9.425116,21.5,175.8980431051627,20220222,10:19:10
0,41.742869,9.424713,27.1,100.26761414789408,20220222,10:19:10
0,41.38145,9.157448,17.8,136.36395524113593,20220202,10:19:24
1,41.348849,9.152588,25.4,135.2180396508743,20220210,10:29:24
1,41.457479,9.053582,32.1,164.43888720254628,20220202,10:19:27
0,41.767872,9.409959,23.6,4.010704565915773,20220217,10:19:16
1,41.609969,9.328187,31.200000000000003,73.91155557187619,20220220,10:29:13
1,41.334959,9.165821,60.5,162.7200138171538,20220210,10:29:24
0,41.738922,9.420237,19.9,117.45634800181875,20220222,10:19:10
0,41.368549,9.171646,20.9,102.55944532841738,20220202,10:19:24
1,41.612994,9.37021,54.0,178.76283208081685,20220207,10:19:14
1,41.732128,9.453982,23.5,24.6371851906254,20220210,10:29:10
1,41.32391,9.32137,25.2,132.35325067522018,20220210,10:29:24
0,41.743342,9.418342,19.9,123.75888374825784,20220222,10:19:10
0,41.477456,9.333147,28.2,92.81916281119337,20220217,10:19:30
0,41.598905,9.288892,21.1,39.5340878640268,20220220,10:29:13
0,41.592421,9.288383,26.6,179.9087476710785,20220220,10:29:13
1,41.439451,9.07655,44.3,41.252961249419286,20220202,10:19:24
0,41.556071,9.489682,24.3,161.00114043176134,20220202,10:19:09
1,41.309422,9.281398,123.6,50.42028597151244,20220212,10:19:24
1,41.442521,9.064463,61.4,81.93296470370774,20220202,10:19:27
1,41.441075,9.07332,35.4,44.117750225073365,20220202,10:19:27
1,41.379052,9.241874,28.4,85.37071147449265,20220202,10:19:24
0,41.384065,9.155421,20.6,45.836623610465836,20220210,10:29:24
0,41.378594,9.136513,27.7,104.85127650894066,20220210,10:29:24
0,41.516631,9.442286,25.0,89.95437383553923,20220210,10:29:10
0,41.761269,9.417496,21.3,34.95042550298022,20220222,10:19:10
1,41.305755,9.27087,71.39999999999999,174.75212751490108,20220205,10:29:19
0,41.534727,9.306708,20.3,26.35605857601787,20220212,10:19:24
0,41.38046,9.156728,19.1,132.926208470351,20220202,10:19:24
0,41.739346,9.427456,20.6,55.00394833255904,20220222,10:19:10
1,41.536539,9.335248,30.5,33.231552117587746,20220217,10:19:16
0,41.622361,9.309403,21.5,159.85522484149968,20220202,10:19:09
1,41.432882,9.06577,25.8,152.406773504799,20220212,10:19:27
1,41.448578,9.2474,74.9,53.858032742297326,20220215,10:29:19
0,41.62209,9.309522,22.4,127.19663051904274,20220220,10:29:13
0,41.723857,9.426391,25.4,101.41352973815566,20220222,10:19:10
0,41.345766,9.167403,24.700000000000003,129.48846169956605,20220222,10:19:24
0,41.528963,9.306441,22.8,130.06141949469688,20220212,10:19:24
1,41.589989,9.288492,23.1,45.26366581533503,20220220,10:29:13
0,41.425529,9.242645,21.0,23.49126960036375,20220227,10:19:33
0,41.372267,9.153719,23.3,149.54198452914486,20220202,10:19:24
0,41.37865,9.162943,19.1,153.55268909506063,20220202,10:19:24
1,41.429162,9.102629,28.0,80.78704911344607,20220202,10:19:24
