class_id,latitude,longitude,length,heading,date,time
0,41.595123,9.288635,26.200000000000003,81.93296470370771,20221025,10:19:18
0,41.393219,9.106041,18.8,3.437746770784939,20221013,10:29:24
1,41.376108,9.227513,26.7,61.87944187412893,20221020,10:19:29
0,41.603588,9.289513,21.8,158.1363514561072,20221003,10:29:09
1,41.336155,9.251276,25.1,72.1926821864837,20221008,10:29:31
0,41.350247,9.111351,27.4,42.97183463481174,20221013,10:29:24
1,41.327803,9.314339,23.1,135.2180396508743,20221025,10:19:32
0,41.336568,9.225941,29.3,159.28226704636884,20221005,10:19:36
1,41.375597,9.156119,26.8,146.67719555349075,20221023,10:29:24
1,41.36468,9.168408,37.6,139.80170201192084,20221008,10:29:31
1,41.52595,9.287129,27.5,72.19268218648371,20221008,10:29:31
0,41.608333,9.300695,27.9,63.02535746439056,20221020,10:19:14
1,41.345958,9.214379,34.5,122.04001036286536,20221015,10:19:33
1,41.378302,9.153853,28.8,135.79099744600512,20221023,10:29:24
0,41.39034,9.102568,22.1,167.8766339733312,20221013,10:29:24
1,41.313525,9.297544,26.200000000000003,171.31438074411616,20221025,10:19:32
1,41.329261,9.109283,26.1,118.02930579694959,20221013,10:29:28
0,41.413767,9.093989,24.3,94.53803619658582,20221008,10:29:31
0,41.506216,9.323948,24.9,75.05747116213784,20221003,10:29:09
0,41.362363,9.150348,22.8,174.75212751490108,20221020,10:19:29
0,41.332913,9.250786,24.3,74.48451336700705,20221005,10:19:36
1,41.323631,9.149542,25.6,163.86592940741545,20221008,10:29:31
1,41.351726,9.212605,34.2,134.07212406061262,20221030,10:19:28
0,41.388628,9.102206,32.9,37.24225668350351,20221013,10:29:28
0,41.437068,9.238498,17.1,24.064227395494555,20221015,10:19:33
0,41.401719,9.060714,26.5,80.78704911344606,20221005,10:19:36
0,41.623795,9.311931,19.5,150.1149423242757,20221005,10:19:22
0,41.625333,9.309538,22.9,16.042818263663037,20221015,10:19:19
1,41.388038,9.148493,35.9,24.064227395494576,20221018,10:29:28
0,41.433033,9.229028,22.5,88.8084582452776,20221015,10:19:33
0,41.387179,9.111533,26.6,2.291831180523303,20221013,10:29:28
0,41.315448,9.285247,26.6,50.99324376664328,20221030,10:19:28
0,41.692723,9.418134,24.5,121.46705256773453,20221013,10:29:10
1,41.608997,9.321461,28.3,35.52338329811104,20221013,10:29:10
0,41.452796,9.051303,25.2,58.44169510334399,20221015,10:19:33
0,41.375155,9.150019,21.3,163.86592940741548,20221005,10:19:36
