class_id,latitude,longitude,length,heading,date,time
0,41.306515,9.253313,25.4,178.18987428568602,20221102,10:29:23
1,41.378415,9.244622,27.6,96.82986737710911,20221104,10:19:34
0,41.317414,9.253594,23.700000000000003,29.79380534680281,20221114,10:19:32
0,41.606769,9.312809,115.1,62.452399669259734,20221112,10:29:10
1,41.309934,9.293108,68.4,52.13915935690491,20221117,10:29:27
1,41.372667,9.236469,28.5,125.4777571336503,20221114,10:19:32
1,41.391121,9.316558,25.1,22.91831180523293,20221112,10:29:25
1,41.429241,9.233563,32.400000000000006,163.86592940741545,20221124,10:19:29
0,41.586456,9.296395,22.5,35.52338329811104,20221127,10:29:11
1,41.600383,9.370378,34.7,26.35605857601787,20221117,10:29:13
1,41.343545,9.144448,79.3,106.5701498943331,20221102,10:29:23
0,41.302234,9.273842,25.5,9.740282517223989,20221102,10:29:23
1,41.369801,9.177389,30.5,153.5526890950606,20221102,10:29:23
0,41.607972,9.300694,29.700000000000003,100.84057194302488,20221127,10:29:11
