class_id,latitude,longitude,length,heading,date,time
1,41.342943,9.186998,41.0,63.02535746439057,20221229,10:19:29
1,41.620466,9.310715,27.6,9.167324722093172,20221207,10:29:12
1,41.387703,9.127203,28.6,96.82986737710912,20221229,10:19:29
1,41.620466,9.310715,23.0,2.8647889756541165,20221217,10:29:10
1,41.607766,9.342217,178.9,87.66254265501595,20221209,10:19:11
1,41.312027,9.136852,23.4,110.58085446024889,20221229,10:19:29
1,41.655489,9.40264,92.7,2.8647889756541165,20221227,10:29:09
0,41.594272,9.30423,66.0,123.18592595312697,20221219,10:19:14
1,41.35283,9.138252,24.2,141.52057539731334,20221204,10:19:30
1,41.709318,9.412231,23.5,90.52733163067008,20221217,10:29:10
1,41.381168,9.415415,203.8,51.566201561774086,20221217,10:29:24
1,41.620466,9.310715,24.6,5.156620156177409,20221229,10:19:14
1,41.62209,9.309642,19.4,172.46029633437774,20221217,10:29:10
1,41.674419,9.398313,23.4,23.49126960036375,20221204,10:19:15
1,41.379816,9.415765,102.3,24.6371851906254,20221217,10:29:24
0,41.595483,9.288637,27.1,135.79099744600512,20221219,10:19:14
0,41.61136,9.345116,28.8,20.62648062470964,20221227,10:29:09
1,41.369081,9.177268,23.4,24.064227395494555,20221204,10:19:30
1,41.605953,9.314845,27.0,54.430990537428244,20221229,10:19:14
1,41.730936,9.411889,23.4,115.16451682129548,20221222,10:29:10
1,41.612904,9.370209,42.8,175.3250853100319,20221217,10:29:10
1,41.436383,9.390032,201.9,44.11775022507339,20221202,10:29:23
0,41.308497,9.253082,25.4,154.69860468532227,20221219,10:19:28
1,41.537803,9.334056,27.8,158.70930925123804,20221222,10:29:10
1,41.422836,9.238207,29.8,34.95042550298021,20221204,10:19:30
1,41.628056,9.363813,33.4,13.750987083139757,20221222,10:29:10
1,41.528063,9.270117,31.8,24.63718519062536,20221219,10:19:14
1,41.387124,9.066083,25.1,69.90085100596043,20221229,10:19:32
1,41.59958,9.306654,33.0,46.9825392007275,20221219,10:19:14
1,41.620556,9.310715,25.4,0.5729577951308232,20221219,10:19:14
0,41.604078,9.308596,25.7,23.491269600363694,20221217,10:29:10
0,41.437157,9.238738,84.5,105.42423430407148,20221207,10:29:26
1,41.351186,9.156299,76.7,161.57409822689215,20221229,10:19:29
1,41.377179,9.112234,24.8,68.75493541569878,20221204,10:19:30
1,41.538627,9.329624,28.9,31.51267873219527,20221222,10:29:10
1,41.556867,9.513792,76.3,20.62648062470964,20221219,10:19:14
0,41.346038,9.219878,31.0,6.875493541569878,20221204,10:19:30
0,41.622361,9.309403,20.0,168.44959176846203,20221227,10:29:09
0,41.677504,9.391724,21.9,178.18987428568602,20221207,10:29:12
1,41.33017,9.175847,24.5,115.16451682129548,20221229,10:19:29
1,41.367819,9.177623,16.9,16.042818263663037,20221204,10:19:30
1,41.338871,9.34965,22.3,151.83381570966816,20221219,10:19:28
0,41.591971,9.288501,21.200000000000003,38.96113006889601,20221227,10:29:09
0,41.53516,9.449005,22.4,120.8940947726037,20221229,10:19:29
1,41.573849,9.386419,24.700000000000003,168.44959176846203,20221229,10:19:14
1,41.600112,9.370616,29.2,50.42028597151244,20221217,10:29:10
1,41.322111,9.247757,28.0,134.64508185574346,20221229,10:19:29
0,41.606503,9.311488,42.5,166.15776058793872,20221217,10:29:10
1,41.300025,9.210645,56.7,26.35605857601783,20221207,10:29:26
1,41.441345,9.072841,24.6,54.430990537428244,20221204,10:19:30
1,41.624347,9.307732,30.0,173.0332541295086,20221207,10:29:12
0,41.732198,9.411656,24.0,21.772396214971284,20221229,10:19:14
1,41.493035,9.334664,25.8,133.49916626548173,20221229,10:19:14
1,41.622541,9.309404,21.0,178.18987428568602,20221229,10:19:14
1,41.740957,9.430112,38.6,5.156620156177409,20221207,10:29:12
0,41.526085,9.304749,22.0,97.40282517223991,20221227,10:29:24
0,41.437158,9.238499,18.8,163.29297161228462,20221204,10:19:30
1,41.543806,9.400628,23.2,172.46029633437774,20221229,10:19:14
0,41.317414,9.253594,23.9,31.51267873219527,20221204,10:19:30
0,41.382241,9.093226,25.6,50.42028597151244,20221229,10:19:32
1,41.308652,9.168502,47.8,26.35605857601787,20221204,10:19:30
1,41.528946,9.399817,24.8,24.6371851906254,20221207,10:29:12
1,41.310374,9.216174,32.5,15.469860468532232,20221217,10:29:24
1,41.598417,9.303769,27.0,51.56620156177408,20221219,10:19:14
1,41.299999,9.267024,28.6,108.28902327972558,20221202,10:29:23
0,41.603711,9.311114,29.3,6.302535746439048,20221217,10:29:10
0,41.317504,9.253594,24.1,110.00789666511804,20221219,10:19:28
1,41.299236,9.284579,28.1,42.39887683968087,20221202,10:29:23
