class_id,latitude,longitude,length,heading,date,time
0,41.594319,9.285752,24.4,37.24225668350351,20220411,10:29:13
1,41.591959,9.384848,29.5,128.3425461093044,20220428,10:19:21
0,41.347048,9.253948,20.3,28.074931961410414,20220426,10:29:19
1,41.606203,9.322047,30.5,95.11099399171664,20220416,10:29:07
1,41.683233,9.402092,71.8,71.61972439135289,20220416,10:29:07
1,41.484466,9.30659,20.8,124.90479933851947,20220401,10:29:13
0,41.596658,9.287202,25.1,16.042818263663037,20220428,10:19:21
1,41.600473,9.370498,29.3,84.22479588423101,20220423,10:19:09
0,41.597195,9.288404,24.1,25.21014298575625,20220428,10:19:21
1,41.362305,9.189564,27.0,85.94366926962348,20220418,10:19:33
1,41.385078,9.138321,30.6,101.98648753328649,20220418,10:19:33
1,41.353728,9.247399,34.8,33.804509912718565,20220416,10:29:21
1,41.586705,9.366221,28.6,39.53408786402679,20220416,10:29:07
0,41.377255,9.125986,27.5,93.39212060632417,20220418,10:19:33
0,41.755306,9.42263,25.9,116.88339020668792,20220403,10:19:11
1,41.338631,9.179575,77.7,60.73352628386726,20220426,10:29:19
1,41.612724,9.370208,41.8,173.60621192463944,20220403,10:19:11
0,41.385138,9.161284,27.4,72.1926821864837,20220416,10:29:21
0,41.595576,9.287677,23.700000000000003,14.896902673401405,20220428,10:19:21
1,41.612543,9.370327,41.3,178.18987428568602,20220428,10:19:21
0,41.482532,9.519073,19.9,42.97183463481174,20220411,10:29:13
1,41.589992,9.287532,23.2,49.274370381250804,20220428,10:19:21
0,41.625784,9.3093,24.9,135.2180396508743,20220416,10:29:07
1,41.300977,9.180666,52.7,171.31438074411616,20220408,10:19:30
1,41.342476,9.24401,23.5,19.48056503444799,20220428,10:19:35
0,41.622181,9.309402,22.4,151.83381570966816,20220413,10:19:11
1,41.371074,9.169381,27.6,142.09353319244417,20220411,10:29:27
0,41.595666,9.287677,27.9,21.19943841984045,20220411,10:29:13
0,41.622271,9.309523,22.7,154.69860468532227,20220418,10:19:19
0,41.590978,9.289216,23.5,57.29577951308232,20220428,10:19:21
1,41.600022,9.370736,50.9,132.35325067522018,20220416,10:29:07
0,41.533479,9.391334,23.700000000000003,2.864788975654079,20220416,10:29:21
0,41.384514,9.156379,27.3,76.7763445475303,20220416,10:29:21
1,41.506292,9.412738,24.0,112.87268564077215,20220416,10:29:21
1,41.453117,9.30752,17.4,9.167324722093172,20220426,10:29:19
0,41.597736,9.288407,25.5,1.1459155902616374,20220411,10:29:13
0,41.625152,9.309777,24.6,131.7802928800893,20220428,10:19:21
0,41.595664,9.288397,27.4,20.05352282957881,20220411,10:29:13
1,41.562497,9.437322,20.7,84.22479588423101,20220418,10:19:19
1,41.668219,9.56645,67.0,35.52338329811104,20220401,10:29:13
0,41.539002,9.382975,23.3,143.8124065778366,20220423,10:19:24
1,41.426185,9.23032,30.5,93.39212060632416,20220418,10:19:33
0,41.622361,9.309403,21.8,144.95832216809828,20220428,10:19:21
1,41.337904,9.114437,21.8,122.04001036286536,20220416,10:29:21
0,41.593138,9.289826,25.3,56.14986392282068,20220428,10:19:21
0,41.591876,9.29042,22.0,6.875493541569878,20220411,10:29:13
0,41.529954,9.33833,26.5,32.0856365273261,20220423,10:19:09
1,41.571253,9.353299,20.0,49.274370381250804,20220428,10:19:21
0,41.622541,9.309404,21.6,146.1042377583599,20220411,10:29:13
0,41.534332,9.319533,117.3,63.598315259521385,20220423,10:19:09
0,41.388577,9.149212,28.700000000000003,58.44169510334399,20220416,10:29:21
0,41.386875,9.141673,25.1,10.313240312354793,20220418,10:19:33
0,41.71399,9.415387,22.0,59.587610693605626,20220423,10:19:09
1,41.388614,9.117038,26.5,94.53803619658582,20220418,10:19:33
1,41.354459,9.19516,32.0,114.01860123103381,20220416,10:29:21
1,41.40691,9.27129,28.9,117.45634800181875,20220426,10:29:19
1,41.593804,9.37142,27.7,174.75212751490108,20220428,10:19:21
0,41.372798,9.071449,22.7,133.49916626548173,20220416,10:29:25
1,41.397206,9.075543,30.0,8.594366926962348,20220411,10:29:31
1,41.310076,9.179736,22.4,48.12845479098915,20220426,10:29:19
0,41.542223,9.33192,20.9,12.032113697747292,20220418,10:19:19
1,41.61497,9.491688,19.1,12.032113697747288,20220411,10:29:13
1,41.36468,9.221734,27.4,91.67324722093173,20220426,10:29:19
0,41.721794,9.551411,21.7,63.59831525952137,20220418,10:19:19
1,41.340323,9.314758,20.4,80.21409131831523,20220418,10:19:33
1,41.451491,9.27363,17.1,98.5487407625016,20220423,10:19:24
1,41.534734,9.508222,36.2,28.074931961410414,20220426,10:29:19
1,41.396262,9.125305,36.2,8.594366926962351,20220413,10:19:26
1,41.304953,9.267044,25.1,133.49916626548182,20220426,10:29:19
1,41.609708,9.324945,27.8,74.48451336700703,20220411,10:29:13
0,41.625513,9.309418,27.3,138.65578642165923,20220418,10:19:19
1,41.403299,9.341621,41.2,162.14705602202298,20220401,10:29:27
1,41.317471,9.226114,21.6,130.63437728982768,20220418,10:19:33
1,41.490224,9.308894,47.7,63.02535746439057,20220416,10:29:07
0,41.484201,9.304672,17.8,115.73747461642631,20220401,10:29:13
1,41.753784,9.488415,18.1,93.965078401455,20220426,10:29:04
1,41.612904,9.370209,56.6,177.6169164905552,20220411,10:29:13
1,41.358158,9.191823,28.0,111.15381225537972,20220426,10:29:19
0,41.347049,9.253828,21.5,34.95042550298021,20220416,10:29:21
0,41.427954,9.245885,121.3,98.54874076250161,20220401,10:29:27
1,41.387589,9.147416,30.2,37.24225668350351,20220411,10:29:27
1,41.627771,9.467655,20.0,22.345354010102085,20220418,10:19:19
1,41.624372,9.524651,30.4,156.41747807071482,20220413,10:19:11
0,41.527917,9.384827,25.4,58.44169510334399,20220423,10:19:24
0,41.435015,9.270689,19.4,135.2180396508743,20220418,10:19:33
1,41.404143,9.073876,23.9,115.7374746164263,20220416,10:29:25
0,41.345193,9.18796,29.6,170.16846515385453,20220418,10:19:33
1,41.702013,9.438867,18.3,83.07888029396936,20220416,10:29:07
0,41.600327,9.359818,26.8,140.37465980705167,20220428,10:19:21
0,41.59774,9.286607,26.200000000000003,1.7188733853924703,20220428,10:19:21
1,41.711008,9.465012,20.9,90.52733163067006,20220426,10:29:04
0,41.387498,9.147775,29.0,55.576906127689846,20220418,10:19:33
1,41.324102,9.195786,27.0,116.31043241155709,20220416,10:29:21
1,41.368164,9.372406,145.9,5.729577951308244,20220413,10:19:26
0,41.591971,9.288381,27.8,34.377467707849405,20220428,10:19:21
0,41.600667,9.30438,18.6,3.437746770784939,20220426,10:29:04
1,41.606771,9.312209,29.8,89.95437383553923,20220426,10:29:04
1,41.369074,9.231673,24.3,36.09634109324185,20220428,10:19:35
1,41.546803,9.33686,26.200000000000003,5.729577951308244,20220423,10:19:09
1,41.38217,9.157809,27.7,166.15776058793872,20220418,10:19:33
1,41.432683,9.26637,19.8,141.52057539731334,20220418,10:19:33
1,41.370396,9.137333,30.3,118.6022635920804,20220418,10:19:33
1,41.407026,9.072803,27.7,145.5312799632291,20220423,10:19:27
1,41.389679,9.13223,31.7,138.65578642165923,20220416,10:29:21
1,41.735812,9.408433,28.8,22.345354010102103,20220416,10:29:07
1,41.380727,9.158882,28.3,165.0118449976771,20220418,10:19:33
1,41.558828,9.351792,26.1,34.377467707849405,20220426,10:29:04
1,41.407752,9.064428,24.6,32.0856365273261,20220418,10:19:33
1,41.371766,9.236586,28.4,138.65578642165923,20220418,10:19:33
0,41.596928,9.287203,26.8,1.1459155902616465,20220411,10:29:13
0,41.421772,9.271471,22.1,23.49126960036375,20220418,10:19:33
0,41.319977,9.275111,22.3,70.47380880109125,20220416,10:29:21
0,41.598094,9.289008,23.2,26.35605857601787,20220411,10:29:13
0,41.627499,9.307747,27.200000000000003,50.42028597151244,20220428,10:19:21
1,41.612904,9.370209,28.4,177.04395869542438,20220423,10:19:09
1,41.337183,9.184232,27.4,108.86198107485643,20220411,10:29:27
0,41.66118,9.397751,18.8,105.99719209920232,20220428,10:19:21
0,41.622722,9.309285,21.5,157.56339366097637,20220416,10:29:07
1,41.432683,9.364875,38.8,174.75212751490108,20220426,10:29:19
1,41.344767,9.266968,28.2,162.7200138171538,20220416,10:29:21
1,41.322654,9.199844,24.2,143.23944878270584,20220413,10:19:26
0,41.431714,9.060502,21.4,26.929016371148688,20220416,10:29:25
