class_id,latitude,longitude,confidence,length,breadth,heading
0,42.11392055,8.6910916,0.839,22.0,21.8,88.0
0,41.93746402,8.62211052,0.839,29.7,29.2,178.0
0,42.04186923,8.73814314,0.838,21.5,21.0,177.0
0,41.93286293,8.7453461,0.838,22.3,21.7,87.0
0,42.04148649,8.73733057,0.837,21.9,20.9,84.0
0,41.99277922,8.66580764,0.837,23.2,22.6,87.0
0,41.93161901,8.74703206,0.837,21.8,21.6,85.0
0,41.92680534,8.77088217,0.837,24.3,23.2,177.0
0,41.93273075,8.74845691,0.836,22.3,22.2,177.0
0,41.99282548,8.66533453,0.835,23.6,23.0,84.0
0,41.93161864,8.74502377,0.835,22.2,21.0,176.0
0,41.93225627,8.74646897,0.834,22.9,21.8,175.0
0,42.11729745,8.59706473,0.834,26.8,26.8,84.0
0,42.11008439,8.69040626,0.834,23.6,23.5,178.0
0,41.93288116,8.74608525,0.834,22.5,22.1,177.0
0,41.93160282,8.74751545,0.834,24.2,23.6,175.0
0,41.92615979,8.76963595,0.833,24.6,23.9,178.0
0,41.92190448,8.78050377,0.833,27.7,27.4,81.0
0,41.92742865,8.74179076,0.833,22.1,21.8,177.0
0,41.93217055,8.74744645,0.833,23.8,23.1,84.0
0,41.99368467,8.66556091,0.832,23.5,22.9,86.0
0,42.11335423,8.69008655,0.831,23.4,23.3,176.0
0,41.92280762,8.78155572,0.831,25.9,25.5,176.0
0,41.92694929,8.77145919,0.831,24.5,23.1,87.0
0,42.04275367,8.736931,0.831,22.6,22.1,177.0
0,42.04238247,8.738379,0.83,22.8,22.0,88.0
0,42.04155439,8.738591,0.829,23.9,23.7,171.0
0,41.99260436,8.66636193,0.829,24.4,24.4,86.0
0,42.11263238,8.68880416,0.828,23.7,22.5,177.0
0,42.11401737,8.69466181,0.826,23.1,23.0,175.0
0,42.0356426,8.5870251,0.824,27.9,27.7,177.0
0,42.06436439,8.7345406,0.823,23.5,23.5,169.0
0,41.90620482,8.67859917,0.823,25.0,23.2,89.0
0,41.93134613,8.74479238,0.822,22.3,21.9,87.0
0,41.96903437,8.63493201,0.822,24.3,24.3,88.0
0,41.9328907,8.74638965,0.822,22.7,22.5,178.0
0,42.04300063,8.73709233,0.822,23.1,22.7,176.0
0,42.04248088,8.73796746,0.821,22.7,22.3,80.0
0,42.04192135,8.73778792,0.821,22.3,21.4,177.0
0,41.92745698,8.77128967,0.821,24.1,24.0,80.0
0,42.06395083,8.73494731,0.82,23.0,22.9,177.0
0,42.06259361,8.73579691,0.82,24.3,24.0,176.0
0,42.04207409,8.73734908,0.82,22.2,21.7,177.0
0,41.93203593,8.74652801,0.819,22.2,22.1,176.0
0,42.1109303,8.68898225,0.819,24.2,23.6,88.0
0,41.93235925,8.74673348,0.818,22.8,21.9,175.0
0,41.92630694,8.77059033,0.817,24.8,23.4,86.0
0,41.99260557,8.66656994,0.817,24.4,24.3,176.0
0,41.92607749,8.77304228,0.816,25.1,24.8,81.0
0,42.04380025,8.71771349,0.816,26.9,26.8,177.0
0,41.93214961,8.74536519,0.816,22.5,22.0,81.0
0,41.95847292,8.5972089,0.816,26.2,26.1,175.0
0,42.07936932,8.71366327,0.815,28.7,28.7,81.0
0,41.91094538,8.72416015,0.815,25.3,25.2,80.0
0,42.1134975,8.68893276,0.815,24.3,22.9,177.0
0,42.08053793,8.68188882,0.815,28.3,28.3,169.0
0,41.93204566,8.74722175,0.815,22.2,21.9,86.0
0,42.06409521,8.73660682,0.815,22.8,22.0,177.0
0,42.04186548,8.73956271,0.813,21.8,21.4,177.0
0,41.93251811,8.7454771,0.812,23.2,22.7,171.0
0,42.04317237,8.73519396,0.812,21.6,21.4,87.0
0,41.92745533,8.74450773,0.812,24.0,23.5,86.0
0,42.11158384,8.6997954,0.811,22.7,22.0,87.0
0,42.11333941,8.69187002,0.811,23.5,23.3,86.0
0,41.92761466,8.74243995,0.811,22.0,21.8,176.0
0,41.93141037,8.74646768,0.811,22.7,22.6,85.0
0,41.93256442,8.74481821,0.81,22.7,22.5,79.0
0,41.93262458,8.74693497,0.81,22.3,22.1,86.0
0,42.13187085,8.61481719,0.809,28.2,27.9,88.0
0,42.04307029,8.73896236,0.809,23.0,22.7,178.0
0,41.93136615,8.74744241,0.808,24.2,23.6,87.0
0,41.99322113,8.66578818,0.808,23.1,22.9,87.0
0,41.93295544,8.74750234,0.806,23.2,22.8,87.0
0,42.11600092,8.63047811,0.806,28.0,28.0,87.0
0,42.11223257,8.69023378,0.805,23.3,22.9,177.0
0,41.90638541,8.67946406,0.805,24.3,23.9,89.0
0,42.11228849,8.68990121,0.805,23.5,23.0,80.0
0,42.11107163,8.69034759,0.804,22.9,22.9,176.0
0,41.93135236,8.74714279,0.804,22.4,22.0,177.0
0,42.04350675,8.73505033,0.804,22.8,22.1,177.0
0,41.93269355,8.74607871,0.803,22.6,22.6,88.0
0,41.92822548,8.75104798,0.802,26.1,26.0,170.0
0,41.90699046,8.64678666,0.802,29.7,29.6,87.0
0,41.92673722,8.77033889,0.801,24.3,24.2,88.0
0,42.02159423,8.67793057,0.801,27.0,26.8,88.0
0,41.93098682,8.74672215,0.801,22.2,22.1,176.0
0,42.04253519,8.73625917,0.8,22.8,22.3,169.0
0,42.12295641,8.63403217,0.8,24.8,24.5,87.0
0,42.11329483,8.68895017,0.799,24.0,22.7,176.0
0,41.91720049,8.75533693,0.797,28.0,27.9,177.0
0,41.90734212,8.68892937,0.796,27.5,27.1,177.0
0,41.93035071,8.74761093,0.793,26.5,26.0,81.0
0,41.93136339,8.74784845,0.791,25.0,24.8,176.0
0,41.92646426,8.77131492,0.791,24.9,24.6,86.0
0,42.11356544,8.6905085,0.789,22.0,21.8,89.0
0,41.99277584,8.66560737,0.788,24.1,23.9,178.0
0,42.01549499,8.66479684,0.786,28.6,28.5,178.0
0,41.92739503,8.75572689,0.785,24.1,24.1,169.0
0,41.92548239,8.74167156,0.784,160.4,35.8,174.0
0,42.05741269,8.73486221,0.784,29.6,28.9,178.0
0,42.04211887,8.73692048,0.782,21.5,21.5,87.0
0,41.93186128,8.74666661,0.782,23.5,21.5,87.0
0,41.91862655,8.74192944,0.781,23.6,22.9,175.0
0,41.93035181,8.74560248,0.78,22.4,21.6,83.0
0,41.93143754,8.74871053,0.78,24.9,24.7,177.0
0,42.10130861,8.70682603,0.779,24.9,24.5,87.0
0,41.90615177,8.67758029,0.779,23.7,23.6,175.0
0,41.99293143,8.66553408,0.778,24.4,23.8,179.0
0,41.93301364,8.74586962,0.777,22.2,21.6,177.0
0,41.99283313,8.66629328,0.777,23.7,23.2,86.0
1,42.10799662,8.69654839,0.777,41.3,18.4,62.0
0,42.04314058,8.73584961,0.776,22.0,21.7,86.0
0,41.93166,8.7441104,0.776,23.3,22.4,86.0
0,42.04296719,8.73751008,0.773,22.6,21.6,177.0
0,41.94812686,8.59339537,0.773,28.6,28.3,178.0
0,42.11169522,8.69893648,0.771,22.7,22.4,177.0
0,41.97234192,8.6305793,0.77,30.3,29.9,86.0
0,41.93237418,8.74609341,0.77,22.9,22.6,178.0
0,41.91839734,8.74120511,0.769,24.4,23.9,176.0
0,41.93080602,8.74594289,0.767,23.2,22.5,81.0
0,42.13157822,8.60479803,0.766,24.9,24.8,176.0
0,42.06471919,8.73469298,0.765,23.4,23.1,177.0
0,41.93142899,8.74502546,0.765,22.5,21.5,177.0
0,41.92784353,8.75528259,0.762,23.2,23.0,177.0
0,42.08774235,8.66750706,0.761,29.1,29.1,79.0
0,42.05010172,8.74580187,0.76,29.0,28.5,87.0
0,42.11141698,8.69057759,0.759,23.2,23.0,86.0
0,41.90673358,8.67923044,0.759,25.5,25.4,178.0
0,42.1133494,8.68962647,0.758,23.2,22.8,87.0
0,42.01534762,8.66385677,0.758,28.9,28.6,178.0
0,41.96368656,8.74569429,0.756,27.9,27.8,177.0
0,41.93266684,8.74581735,0.756,22.2,22.1,177.0
0,42.11281111,8.68950576,0.755,22.2,21.5,86.0
0,41.93040141,8.74809041,0.755,25.6,24.7,177.0
0,41.93191809,8.74632988,0.755,23.7,23.5,161.0
0,42.11060246,8.69037473,0.755,24.6,23.4,80.0
0,41.93168764,8.74720403,0.754,23.2,22.3,172.0
0,42.06470012,8.73503718,0.754,24.6,23.4,170.0
0,41.95155718,8.60667177,0.754,25.3,25.1,88.0
0,41.93238188,8.74592114,0.754,23.2,22.5,177.0
0,41.90602552,8.67897739,0.753,24.1,23.9,178.0
0,41.99321426,8.66541389,0.752,24.1,23.5,86.0
0,42.11261011,8.69036641,0.752,23.4,23.3,87.0
0,41.92746399,8.74289048,0.752,22.6,22.1,177.0
0,41.99358761,8.66578501,0.751,23.3,22.4,88.0
0,42.06964353,8.71847081,0.749,25.3,25.2,176.0
0,41.93217405,8.74594775,0.748,21.4,21.2,178.0
0,41.99252878,8.66622032,0.748,23.0,22.7,172.0
0,42.04228264,8.73769184,0.746,24.2,23.4,69.0
0,42.0406215,8.73623276,0.746,23.3,22.8,176.0
0,41.92250654,8.74291464,0.744,236.6,40.1,178.0
0,41.9289385,8.74769198,0.741,24.8,24.4,88.0
0,41.93274368,8.7452288,0.741,22.6,21.9,86.0
0,42.04214702,8.73943151,0.74,22.3,21.6,178.0
0,41.90546872,8.67940078,0.74,24.4,23.7,170.0
0,41.93149743,8.74665218,0.739,22.9,22.4,175.0
1,42.11708983,8.59624181,0.738,83.9,22.6,50.0
0,41.92602728,8.77010428,0.738,24.3,24.2,176.0
0,41.92694901,8.77116424,0.738,22.8,22.8,87.0
0,42.04127199,8.73752146,0.737,23.3,23.1,86.0
1,41.91200789,8.74059588,0.737,209.7,29.1,37.0
0,42.01551088,8.66451415,0.736,28.6,27.7,87.0
0,42.04215996,8.7379882,0.736,22.9,21.6,177.0
1,42.13229458,8.56380019,0.735,223.2,27.8,98.0
0,41.99259193,8.65621781,0.734,26.6,25.9,89.0
0,42.11289362,8.68912077,0.734,22.9,22.8,84.0
0,41.99374593,8.66610412,0.733,23.8,23.5,87.0
0,41.92970121,8.74752653,0.73,25.2,24.0,81.0
0,41.91956522,8.74270299,0.73,23.8,23.4,175.0
0,42.1114147,8.69851207,0.729,24.4,24.1,168.0
1,42.06314923,8.71344323,0.727,107.6,23.9,74.0
0,42.11248149,8.68983678,0.725,22.8,21.5,177.0
0,41.99334683,8.66604942,0.724,23.4,23.3,177.0
0,41.93301352,8.7461705,0.724,22.0,21.9,88.0
0,41.99346638,8.6653497,0.722,24.9,23.1,85.0
0,42.11207427,8.69041067,0.722,22.8,21.7,177.0
0,41.92669066,8.77075861,0.72,23.7,23.5,87.0
0,42.06460343,8.73529859,0.719,25.1,24.9,69.0
0,41.91210441,8.72417943,0.718,26.4,25.2,88.0
0,42.09144537,8.60825297,0.717,29.6,29.0,87.0
0,41.9168589,8.64732343,0.716,31.8,31.5,87.0
0,41.99335946,8.66523426,0.715,25.7,24.4,177.0
0,42.10929119,8.69117032,0.714,26.4,26.2,176.0
1,42.07259339,8.70092705,0.714,81.0,20.9,135.0
0,41.91817623,8.74127269,0.714,23.2,22.8,85.0
0,41.90606502,8.67728745,0.712,24.5,23.6,178.0
0,41.92833324,8.74322197,0.711,20.6,20.2,177.0
0,42.04357428,8.73754416,0.711,23.2,22.7,176.0
0,42.11380536,8.68907346,0.71,23.6,23.0,177.0
0,41.92073993,8.7427814,0.709,270.2,47.1,166.0
0,42.06173276,8.73058771,0.709,25.0,24.6,176.0
0,42.04249427,8.73901538,0.709,22.7,22.5,178.0
1,42.05452722,8.7318081,0.709,144.5,25.3,94.0
0,41.92006595,8.74389588,0.708,24.5,24.4,85.0
0,42.11083153,8.69946426,0.707,22.9,22.6,177.0
0,41.90565457,8.67693445,0.706,24.7,24.5,88.0
0,41.9201413,8.74351309,0.705,24.2,23.0,83.0
1,41.91516206,8.74681515,0.705,88.3,23.4,78.0
0,41.97066008,8.62810843,0.704,29.8,28.9,89.0
0,42.05987879,8.7728224,0.701,28.4,27.9,87.0
0,41.93174208,8.74577064,0.699,23.0,22.1,87.0
0,42.04291746,8.73498754,0.698,21.6,21.3,86.0
0,42.11056233,8.6554485,0.698,28.9,28.3,178.0
0,41.90538644,8.63227801,0.698,29.9,29.4,86.0
0,41.99596962,8.62976825,0.697,28.6,28.2,89.0
0,41.96972537,8.63418798,0.697,25.2,21.1,161.0
1,42.04541385,8.73252441,0.695,79.3,20.5,134.0
0,41.99293041,8.66601813,0.694,23.6,23.1,87.0
0,42.09710498,8.70886865,0.693,27.8,27.7,178.0
0,41.92817075,8.74319809,0.693,22.2,20.7,177.0
1,42.06198057,8.69866764,0.692,211.6,27.5,144.0
0,42.04196974,8.73923487,0.691,23.2,21.9,170.0
0,42.01553869,8.66498427,0.691,28.2,27.6,89.0
0,41.93268823,8.74423172,0.69,22.0,21.4,175.0
0,41.92609598,8.77088019,0.688,23.9,23.4,177.0
0,42.0430755,8.74032372,0.687,24.0,23.7,177.0
0,42.06457995,8.73642058,0.687,25.0,24.7,160.0
0,42.04309318,8.73775595,0.687,25.8,25.5,160.0
0,42.10619526,8.68348118,0.686,25.3,25.1,88.0
0,41.92874999,8.74523967,0.684,21.9,20.2,88.0
1,42.12290964,8.57699891,0.684,83.1,19.3,156.0
1,41.93665155,8.58786084,0.682,124.1,40.2,97.0
0,42.11361134,8.68914394,0.68,23.3,23.2,176.0
1,42.12482114,8.5736586,0.68,194.3,25.0,149.0
0,41.97159581,8.62022628,0.678,30.1,29.5,176.0
1,41.9298765,8.74552964,0.677,37.7,16.7,138.0
0,41.99542349,8.65086752,0.677,26.7,26.3,177.0
0,42.07787568,8.71400877,0.677,27.2,27.2,177.0
0,41.92728732,8.77104677,0.675,23.1,22.2,88.0
0,41.92230491,8.7448217,0.674,22.0,21.8,178.0
0,41.90806283,8.68885876,0.673,27.6,26.6,88.0
0,41.90638212,8.6783299,0.673,24.8,24.8,177.0
1,42.12362472,8.57318832,0.673,183.0,25.4,146.0
0,42.06441492,8.73642649,0.67,24.4,24.0,179.0
0,41.9189448,8.74166123,0.67,24.8,23.7,85.0
0,41.91924241,8.74199703,0.668,25.2,25.2,169.0
0,41.93296429,8.74672042,0.668,22.9,22.6,88.0
0,41.96022598,8.74187735,0.667,29.5,28.7,88.0
0,41.90754155,8.64707603,0.659,29.3,29.1,178.0
1,42.04747277,8.72354875,0.659,52.7,23.3,10.0
0,42.01055383,8.6573219,0.657,27.8,27.8,180.0
0,42.12976762,8.61689005,0.657,26.3,25.3,178.0
0,41.93253632,8.74731036,0.655,22.9,22.4,87.0
0,41.9193225,8.74280986,0.655,23.4,22.8,87.0
0,41.93045958,8.74383869,0.654,21.5,21.0,170.0
0,42.04813647,8.72511511,0.654,27.6,27.5,177.0
0,41.91864301,8.74244046,0.652,22.9,22.8,83.0
0,41.93086748,8.74691927,0.65,24.2,23.1,85.0
0,42.0113302,8.62942846,0.648,26.3,25.0,90.0
0,41.90634857,8.66211933,0.648,26.5,26.5,87.0
0,42.0162328,8.66568243,0.646,29.6,28.9,88.0
1,42.08612194,8.60729119,0.645,53.6,19.7,65.0
0,42.08655064,8.7089754,0.645,25.6,25.3,178.0
0,41.93286821,8.74567493,0.644,21.6,21.2,177.0
0,41.91896984,8.74131246,0.644,24.7,24.3,86.0
0,42.0422448,8.73906184,0.643,23.1,22.1,178.0
0,42.04200021,8.74010565,0.641,22.7,22.6,89.0
0,41.90610791,8.67823625,0.639,23.5,23.4,88.0
0,41.93290356,8.7448449,0.639,22.5,21.8,80.0
0,41.92857348,8.74320488,0.635,21.0,20.8,177.0
0,41.93270693,8.74567325,0.631,22.5,22.0,175.0
0,42.04296778,8.7199897,0.63,27.7,27.7,86.0
0,41.91892606,8.74246128,0.629,24.8,23.7,172.0
0,41.93272798,8.74631538,0.628,23.6,23.1,161.0
0,41.91835764,8.74087216,0.626,24.7,24.3,78.0
0,41.9166899,8.64876968,0.624,31.9,31.0,88.0
0,42.043235,8.72030048,0.624,29.8,27.4,88.0
1,42.12322623,8.57528947,0.624,86.8,19.5,155.0
0,41.91918647,8.74295858,0.623,22.4,21.5,178.0
0,41.93234168,8.74475415,0.619,23.6,22.0,177.0
0,41.91893193,8.74310195,0.617,23.2,22.1,178.0
0,42.02146829,8.67830984,0.614,26.4,26.1,177.0
0,41.97144706,8.63188813,0.613,30.7,29.6,89.0
1,42.0719908,8.57135526,0.613,162.4,23.0,99.0
0,42.04184933,8.73592737,0.613,22.5,22.4,87.0
0,42.00027487,8.65356853,0.611,27.1,26.1,87.0
0,41.91200217,8.72366106,0.609,27.0,26.4,79.0
0,41.90980187,8.73535769,0.609,24.3,24.2,86.0
0,41.91990945,8.74337067,0.607,23.0,20.6,174.0
0,42.0413708,8.7384548,0.607,22.9,22.7,177.0
0,41.91710179,8.6482354,0.607,32.6,31.7,89.0
0,41.93202873,8.74569207,0.605,23.1,22.5,177.0
0,41.93315478,8.74742713,0.602,24.2,21.5,88.0
0,41.99054894,8.65456891,0.602,25.9,25.7,177.0
0,41.91215008,8.61785591,0.598,343.2,85.3,120.0
0,42.04404921,8.71994391,0.597,27.2,27.0,177.0
0,41.93274761,8.74469995,0.595,22.2,21.7,176.0
0,42.10330979,8.70257782,0.595,27.4,27.1,170.0
0,41.96945305,8.61028559,0.594,28.7,27.7,87.0
0,41.92010719,8.74443429,0.594,22.0,21.2,172.0
0,42.11237274,8.68881121,0.585,24.6,22.9,177.0
0,42.04307017,8.72033621,0.585,28.9,27.5,177.0
0,41.95882946,8.59684804,0.584,29.8,29.7,80.0
0,41.93124236,8.74587352,0.583,22.5,22.4,178.0
0,42.02155261,8.67980028,0.582,27.8,26.9,179.0
0,42.04311894,8.719806,0.58,28.4,28.0,177.0
0,42.11218932,8.6954139,0.58,24.6,24.0,88.0
0,41.90574212,8.6325054,0.579,29.1,28.9,88.0
0,41.92284907,8.74125344,0.576,21.5,21.1,179.0
1,41.93120719,8.7541956,0.574,139.3,16.0,28.0
0,41.92717703,8.74261368,0.574,23.3,23.1,86.0
0,41.95846747,8.59821988,0.573,28.8,28.4,87.0
0,41.91904595,8.74089134,0.571,23.9,23.6,176.0
1,42.13101289,8.5976917,0.57,97.8,27.6,19.0
0,41.91868019,8.74151412,0.569,23.4,22.4,84.0
0,41.91156197,8.72353883,0.569,26.4,26.3,169.0
0,41.91866994,8.74077015,0.568,24.4,24.2,83.0
0,41.91881971,8.74178551,0.568,25.7,23.5,177.0
0,42.00212759,8.65438261,0.564,26.3,26.0,158.0
0,41.93317002,8.74695377,0.563,23.9,23.6,89.0
0,42.1089864,8.70073893,0.562,25.4,25.3,87.0
0,41.92522479,8.77623773,0.559,26.5,26.0,89.0
0,41.90731413,8.64695097,0.558,28.9,28.7,87.0
0,42.11011452,8.68903405,0.557,24.3,24.3,90.0
0,41.92354424,8.77521295,0.556,26.2,24.5,82.0
0,41.92673961,8.77134932,0.551,25.3,23.9,177.0
0,42.10887104,8.70093918,0.551,25.0,24.5,175.0
0,41.95866234,8.59816291,0.55,26.8,26.6,177.0
0,42.11253494,8.68946514,0.55,21.9,21.7,86.0
0,41.90661073,8.7818131,0.549,29.0,28.7,88.0
0,41.97013478,8.61013176,0.548,27.8,26.4,176.0
0,42.02149874,8.67889587,0.547,28.8,25.1,179.0
0,42.04138069,8.73823465,0.545,24.0,23.4,178.0
0,41.90591204,8.67703897,0.545,24.4,23.2,178.0
0,42.01562751,8.66404415,0.544,29.5,28.4,178.0
0,42.00177733,8.65377966,0.543,27.4,27.2,178.0
0,42.11111517,8.70127005,0.541,25.5,25.2,178.0
0,41.92245689,8.76480043,0.541,104.7,27.1,103.0
0,41.90628033,8.67909021,0.539,24.8,24.4,178.0
0,42.11360031,8.68942382,0.537,23.5,23.1,87.0
0,41.93160882,8.74344946,0.537,24.8,24.1,87.0
0,41.92604245,8.77039879,0.533,25.2,23.7,176.0
0,42.01020683,8.65747768,0.533,25.3,24.5,176.0
1,42.07253327,8.57190863,0.532,186.8,25.2,98.0
0,41.96019945,8.59628455,0.531,28.8,26.0,177.0
0,41.92632175,8.77355388,0.53,25.2,24.9,178.0
0,42.02238847,8.68185574,0.529,29.9,29.2,85.0
0,42.04333572,8.71919202,0.527,28.9,28.0,177.0
0,41.99262159,8.665662,0.526,24.4,24.0,88.0
0,42.11311494,8.6896604,0.526,24.9,22.1,177.0
0,41.91893419,8.74043271,0.525,23.9,22.9,85.0
0,41.97809891,8.66436153,0.524,27.9,27.1,87.0
0,42.04148095,8.73685165,0.524,22.4,22.1,88.0
0,41.92741172,8.77187464,0.521,24.8,24.4,171.0
0,42.04191686,8.73659497,0.521,21.6,20.9,177.0
0,41.93115443,8.74631045,0.52,23.6,22.7,174.0
0,41.94710263,8.60619676,0.52,27.3,27.2,87.0
0,41.97129037,8.61866087,0.519,27.6,26.8,80.0
0,42.11126773,8.69087047,0.518,24.0,23.6,85.0
0,41.97139369,8.61892144,0.517,27.9,27.4,89.0
0,41.96211755,8.74499167,0.516,29.7,29.7,178.0
0,42.04026786,8.73669531,0.515,20.4,20.2,84.0
0,42.11183685,8.68960088,0.515,23.9,23.8,179.0
0,41.90878162,8.64518914,0.514,29.7,28.8,88.0
0,41.92552048,8.76832361,0.514,25.8,25.4,177.0
1,41.92115613,8.76279071,0.514,247.9,36.2,127.0
0,41.92705307,8.77096366,0.512,26.0,22.8,88.0
0,42.04170204,8.73514055,0.511,22.9,22.6,177.0
0,41.97144582,8.6117021,0.51,28.6,28.3,87.0
0,41.95792503,8.59838699,0.51,29.7,28.9,179.0
0,42.07810177,8.73031742,0.508,136.2,30.7,73.0
0,41.91789303,8.64933808,0.504,29.0,28.7,177.0
0,41.9314439,8.74296566,0.502,22.5,22.3,175.0
0,42.01506471,8.66405214,0.502,28.1,28.0,86.0
0,42.11389825,8.69039198,0.501,23.4,22.6,89.0
0,41.9058526,8.67857591,0.497,23.9,23.3,88.0
0,41.91935462,8.74255115,0.496,25.4,23.6,86.0
0,42.13187784,8.59845633,0.496,23.0,22.8,78.0
0,41.91054581,8.72236022,0.495,24.7,24.5,78.0
0,41.91522596,8.79020851,0.493,25.4,24.9,176.0
0,42.04149295,8.73915103,0.493,23.1,23.1,87.0
0,42.04461936,8.72035751,0.492,28.3,28.2,176.0
0,42.06119704,8.73948542,0.491,25.1,24.8,89.0
0,42.03921681,8.69656837,0.489,29.4,27.1,85.0
0,41.93249527,8.74509538,0.482,22.4,20.7,85.0
0,41.92763653,8.74343927,0.481,23.9,23.1,88.0
0,41.91877498,8.74132454,0.476,25.4,24.8,166.0
