class_id,latitude,longitude,length,breadth,heading,date
1,41.42221389,9.23188092,88.7,24.0,40.0,20211003
1,41.36196338,9.19185091,105.2,28.7,172.0,20211003
1,41.38411438,9.14241042,82.2,24.3,174.0,20211003
1,41.51341087,9.29719182,75.2,20.0,69.0,20211003
1,41.36705368,9.22622633,105.6,24.3,136.0,20211003
1,41.60492788,9.31301289,66.7,16.0,29.0,20211003
1,41.51453724,9.42951917,135.9,22.5,104.0,20211003
1,41.6095489,9.32176251,95.8,15.7,26.0,20211003
1,41.59920195,9.30407586,71.9,16.1,44.0,20211003
1,41.59673325,9.30030622,88.5,14.9,41.0,20211003
1,41.36888051,9.16851418,106.7,27.7,136.0,20211003
1,41.36360417,9.17777191,60.8,15.8,151.0,20211003
1,41.421533,9.23832871,64.9,14.5,33.0,20211003
1,41.41240536,9.261148,66.5,12.9,60.0,20211003
1,41.55165199,9.32275737,33.2,10.0,170.0,20211003
1,41.52078644,9.28869373,55.2,11.9,70.0,20211003
1,41.37054366,9.16464379,49.0,13.7,141.0,20211003
1,41.54093779,9.3048043,44.6,14.2,94.0,20211003
1,41.59620628,9.29760295,86.3,20.2,45.0,20211003
1,41.33543675,9.2517277,38.8,10.4,108.0,20211003
1,41.71447461,9.43299413,30.1,9.2,75.0,20211003
1,41.3895183,9.129501,45.6,15.5,135.0,20211003
1,41.64003177,9.39413747,45.3,14.7,95.0,20211003
1,41.65936473,9.43164595,35.8,11.1,125.0,20211003
1,41.55411006,9.32612034,49.2,13.2,25.0,20211003
1,41.55420826,9.32697124,93.0,14.0,22.0,20211003
1,41.35794501,9.196304,63.3,13.2,159.0,20211003
1,41.52553443,9.29203398,95.0,20.0,42.0,20211003
1,41.38454441,9.14963277,43.0,17.8,173.0,20211003
1,41.57388461,9.45247564,35.5,11.5,102.0,20211003
1,41.3680626,9.12631009,76.2,17.4,159.0,20211003
1,41.38196269,9.14877014,49.9,27.7,150.0,20211003
1,41.38538746,9.14551068,71.4,16.9,102.0,20211003
1,41.54416192,9.36958886,51.0,11.2,105.0,20211003
1,41.60796198,9.34040985,61.1,16.4,28.0,20211003
1,41.38346927,9.12067391,74.2,21.3,12.0,20211010
1,41.36258873,9.17997051,197.5,39.1,142.0,20211010
1,41.40208894,9.08848748,65.4,16.7,106.0,20211010
1,41.36544316,9.17536501,151.1,29.5,140.0,20211014
1,41.39727948,9.12627152,30.3,11.3,66.0,20211014
1,41.59738185,9.34622122,100.7,18.3,17.0,20211017
1,41.61175906,9.345316,64.3,20.4,19.0,20211017
1,41.37070263,9.16219803,105.5,26.7,138.0,20211017
1,41.57267267,9.36929342,51.2,17.5,87.0,20211017
1,41.58687707,9.36330228,93.8,19.5,100.0,20211017
1,41.35692547,9.22721852,130.9,33.1,174.0,20211017
1,41.60770083,9.32386528,91.1,18.1,8.0,20211017
1,41.59848749,9.3020776,48.3,18.7,37.0,20211017
1,41.3478364,9.22223856,60.7,22.6,154.0,20211017
1,41.6346202,9.35668011,37.9,13.6,96.0,20211017
1,41.61299581,9.30822302,45.9,11.0,71.0,20211017
1,41.60300103,9.30878872,91.0,16.4,38.0,20211017
1,41.32661809,9.23592583,102.9,28.5,72.0,20211018
1,41.43012934,9.07995157,57.7,16.1,70.0,20211018
1,41.3561323,9.16778007,56.7,19.0,122.0,20211018
1,41.39784163,9.25133333,71.8,17.6,124.0,20211018
1,41.344798,9.26268733,60.9,22.8,66.0,20211018
1,41.45975032,9.26517156,45.2,16.0,66.0,20211018
1,41.3864604,9.27095658,74.8,15.9,81.0,20211018
1,41.56116672,9.34932571,171.4,21.2,62.0,20211018
1,41.4908716,9.28997158,70.9,16.9,91.0,20211018
1,41.51159024,9.33279613,179.8,21.2,77.0,20211018
1,41.35806648,9.21411673,100.3,26.3,172.0,20211023
1,41.38633396,9.14387059,75.9,20.7,162.0,20211023
1,41.58592838,9.37363636,67.7,18.1,98.0,20211023
1,41.38411991,9.15600004,48.2,11.0,9.0,20211023
1,41.67387863,9.38959654,35.6,11.7,51.0,20211023
1,41.38558688,9.14819494,49.7,16.0,1.0,20211023
1,41.39077807,9.13221665,65.0,20.4,149.0,20211026
1,41.38723528,9.14683951,57.7,16.1,32.0,20211026
1,41.39887756,9.28033472,107.9,13.5,96.0,20211026
1,41.38172521,9.15054646,50.6,11.5,144.0,20211026
1,41.3854064,9.14799858,47.9,12.3,121.0,20211026
1,41.36895954,9.17102819,150.9,27.5,138.0,20211026
1,41.36051825,9.18886104,62.5,13.0,171.0,20211026
1,41.33378282,9.22610131,131.7,28.7,142.0,20211026
1,41.38886617,9.10086926,52.3,9.7,150.0,20211026
1,41.39083103,9.1357862,62.3,15.7,126.0,20211026
1,41.36272129,9.17607662,66.2,14.6,151.0,20211026
1,41.37168444,9.16587557,136.6,29.3,135.0,20211026
1,41.53458606,9.33285613,92.9,17.5,62.0,20211026
1,41.50204927,9.2858345,118.9,14.2,151.0,20211026
1,41.50088844,9.37578191,85.5,24.8,84.0,20211026
1,41.66546671,9.46255068,96.7,20.2,102.0,20211026
1,41.33324078,9.24925407,38.2,12.3,27.0,20211026
1,41.33923609,9.27411421,71.0,29.1,70.0,20211026
0,41.38177271,9.14930586,134.4,30.3,153.0,20211003
0,41.60885682,9.31241157,87.8,22.5,11.0,20211003
0,41.61223705,9.34796203,149.8,43.3,9.0,20211003
0,41.40738801,9.42992179,88.9,25.0,33.0,20211003
0,41.62046911,9.30683294,12.0,4.1,63.0,20211003
0,41.61985796,9.30619206,8.2,4.2,72.0,20211003
0,41.61959368,9.30654084,7.2,5.0,74.0,20211003
0,41.4968437,9.27774347,11.5,4.3,61.0,20211003
0,41.33882166,9.25069091,7.0,5.9,80.0,20211003
0,41.55374695,9.41152943,15.7,5.2,81.0,20211003
0,41.39827384,9.13040549,6.4,5.1,176.0,20211003
0,41.61935693,9.30594718,6.4,6.1,78.0,20211003
0,41.33707406,9.25611538,9.0,7.4,68.0,20211003
0,41.62222035,9.30572048,5.3,4.9,165.0,20211003
0,41.33920771,9.25152691,5.8,4.1,171.0,20211003
0,41.62280624,9.3058797,7.1,5.0,164.0,20211003
0,41.6100408,9.295323,7.2,4.9,59.0,20211003
0,41.62032954,9.30630275,9.1,3.9,67.0,20211003
0,41.62259683,9.30503263,6.3,5.1,171.0,20211003
0,41.33915063,9.25071099,7.7,6.1,74.0,20211003
0,41.62308766,9.30551865,5.6,4.7,162.0,20211003
0,41.33930863,9.25110069,5.5,5.0,72.0,20211003
0,41.62181504,9.30480774,5.0,4.5,77.0,20211003
0,41.60971859,9.29551763,10.6,4.6,164.0,20211003
0,41.33793835,9.25023342,6.5,5.9,174.0,20211003
0,41.33872443,9.25305007,12.5,5.8,49.0,20211003
0,41.37374607,9.23705547,14.2,5.9,77.0,20211003
0,41.33884171,9.25187255,8.7,4.6,177.0,20211003
0,41.63111177,9.34720552,5.2,4.1,173.0,20211003
0,41.44618606,9.05567549,13.1,4.6,87.0,20211003
0,41.33320452,9.24539013,9.9,6.6,52.0,20211003
0,41.34808417,9.25644275,6.5,5.3,178.0,20211003
0,41.62286057,9.30517223,6.1,3.8,171.0,20211003
0,41.33894468,9.25263619,10.9,6.8,2.0,20211003
0,41.33718852,9.25155011,9.9,4.5,66.0,20211003
0,41.63206159,9.34748442,6.7,4.6,60.0,20211003
0,41.37711439,9.15933977,11.4,6.8,89.0,20211003
0,41.62203123,9.30556635,7.5,4.1,166.0,20211003
0,41.49776705,9.27812461,9.0,4.7,77.0,20211003
0,41.62176798,9.30528934,6.0,4.7,172.0,20211003
0,41.37504545,9.26820739,8.5,4.7,174.0,20211003
0,41.46878782,9.26759014,8.6,5.5,2.0,20211003
0,41.62215739,9.30527576,7.0,4.9,169.0,20211003
0,41.62020439,9.30654319,8.9,3.4,68.0,20211003
0,41.62248204,9.30615554,7.5,4.7,172.0,20211003
0,41.62465278,9.31004119,8.4,4.6,165.0,20211003
0,41.50502336,9.28031433,9.5,3.6,122.0,20211003
0,41.61882379,9.31695631,6.7,4.0,76.0,20211003
0,41.33861594,9.2511306,9.7,7.2,178.0,20211003
0,41.38496745,9.15785849,10.3,4.2,180.0,20211003
0,41.61455697,9.31543154,19.0,7.4,93.0,20211003
0,41.62012172,9.30561243,6.3,3.9,77.0,20211003
0,41.36175808,9.18690671,8.9,4.0,170.0,20211003
0,41.34760986,9.25673698,5.4,4.5,81.0,20211003
0,41.34743453,9.25673803,5.1,4.8,81.0,20211003
0,41.61970817,9.33466582,7.1,5.2,174.0,20211003
0,41.36110534,9.19619266,13.5,7.9,2.0,20211003
0,41.39829182,9.24093761,4.8,3.8,174.0,20211003
0,41.39775823,9.1289092,10.7,8.6,161.0,20211003
0,41.6223043,9.30422486,5.1,4.9,170.0,20211003
0,41.39419873,9.13358757,10.9,4.3,167.0,20211003
0,41.39816754,9.12987408,11.6,5.1,168.0,20211003
0,41.60795101,9.33242446,8.5,4.0,166.0,20211003
0,41.61947622,9.30568928,6.2,3.9,80.0,20211003
0,41.35699278,9.14114842,9.1,6.3,147.0,20211003
0,41.3713402,9.17740342,8.4,3.8,83.0,20211003
0,41.61564114,9.32230111,6.4,4.0,177.0,20211003
0,41.33876742,9.25133941,8.7,5.0,177.0,20211003
0,41.5579646,9.33134961,7.0,4.0,64.0,20211003
0,41.60241988,9.33004438,6.0,3.7,172.0,20211003
0,41.60905356,9.30059925,15.3,8.8,46.0,20211003
0,41.6250144,9.31002549,8.2,6.3,163.0,20211003
0,41.62034393,9.33573689,6.5,4.2,85.0,20211003
0,41.60319181,9.30666155,16.0,6.7,36.0,20211003
0,41.62543116,9.30961777,9.2,3.8,159.0,20211003
0,41.62098149,9.33571889,6.6,5.4,160.0,20211003
0,41.42094544,9.2251325,4.5,3.8,168.0,20211003
0,41.60239313,9.33442664,4.9,4.2,82.0,20211003
0,41.33906693,9.25126101,7.9,4.9,175.0,20211003
0,41.33855785,9.25238562,7.0,6.7,168.0,20211003
0,41.5345971,9.29294109,4.8,4.6,81.0,20211003
0,41.6198272,9.30574845,6.8,5.0,78.0,20211003
0,41.36193638,9.27164998,14.2,5.4,67.0,20211003
0,41.38006478,9.15966833,7.4,5.0,88.0,20211003
0,41.40389063,9.47121437,13.7,5.6,97.0,20211003
0,41.33827838,9.25008309,8.2,5.4,0.0,20211003
0,41.33973017,9.25175771,4.8,4.4,162.0,20211003
0,41.37693841,9.22353839,5.9,5.2,82.0,20211003
0,41.63128225,9.34768042,4.8,4.6,77.0,20211003
0,41.36517885,9.18689113,5.5,4.9,167.0,20211003
0,41.61936908,9.3065316,5.0,4.6,77.0,20211003
0,41.49987296,9.27067528,7.7,4.3,57.0,20211003
0,41.63409289,9.34825359,9.6,5.1,175.0,20211003
0,41.60737512,9.31532954,5.2,5.1,168.0,20211003
0,41.3565426,9.13963684,6.2,5.3,85.0,20211003
0,41.72710278,9.42585956,7.1,4.3,82.0,20211003
0,41.64073756,9.355859,4.2,4.0,171.0,20211003
0,41.53051352,9.27893981,5.4,3.7,174.0,20211003
0,41.37500823,9.22577723,6.7,4.7,54.0,20211003
0,41.72961458,9.43087227,10.9,3.4,85.0,20211003
0,41.54784486,9.40556865,6.7,5.9,171.0,20211003
0,41.33942411,9.25091707,7.0,4.5,170.0,20211003
0,41.38313447,9.13253255,7.6,4.7,52.0,20211003
0,41.41170038,9.2199537,7.9,4.1,139.0,20211003
0,41.60857431,9.28810884,5.3,4.3,174.0,20211003
0,41.34485908,9.25282645,5.0,4.8,173.0,20211003
0,41.61939886,9.30687144,5.7,4.3,75.0,20211003
0,41.4696321,9.2684056,18.2,7.8,32.0,20211003
0,41.3770254,9.22380166,7.3,4.6,65.0,20211005
0,41.4967866,9.27793577,9.6,5.3,68.0,20211005
0,41.41009663,9.22758183,11.4,5.6,42.0,20211005
0,41.71178726,9.42878349,16.5,6.9,76.0,20211005
0,41.37506223,9.22122815,6.3,3.8,81.0,20211005
0,41.37791646,9.2243423,5.0,4.3,172.0,20211005
0,41.37560865,9.22219668,7.0,4.5,179.0,20211005
0,41.42252831,9.24045862,9.5,4.5,60.0,20211005
0,41.41986902,9.22545181,7.1,4.1,60.0,20211005
0,41.37433749,9.22157133,6.3,5.3,178.0,20211005
0,41.40834984,9.22545795,6.8,6.1,178.0,20211005
0,41.40828597,9.22573032,5.3,4.1,82.0,20211005
0,41.47042296,9.26905942,10.9,5.5,164.0,20211005
0,41.42902654,9.22747924,7.8,6.0,177.0,20211005
0,41.37604367,9.22210079,5.8,4.0,74.0,20211005
0,41.49884606,9.30959833,15.5,6.8,61.0,20211005
0,41.44487951,9.10663785,6.2,4.2,78.0,20211005
0,41.45247272,9.28486275,12.9,4.3,57.0,20211005
0,41.41182687,9.22030517,7.5,4.9,77.0,20211005
0,41.33685943,9.33123605,120.5,31.6,59.0,20211010
0,41.59185359,9.44087246,216.3,52.9,121.0,20211010
0,41.40323349,9.25947653,174.1,38.7,27.0,20211010
0,41.36265433,9.179815,172.3,39.4,142.0,20211010
0,41.35281611,9.25355722,131.0,27.8,82.0,20211010
0,41.45324589,9.0630305,45.3,12.8,102.0,20211010
