class_id,latitude,longitude,length,breadth,heading,date
1,41.33760276,9.23478125,111.7,26.8,67.0,20190601
1,41.36738607,9.1556819,100.0,26.1,110.0,20190601
1,41.58975802,9.3701523,84.1,16.0,73.0,20190601
1,41.36387929,9.20929111,96.2,23.0,18.0,20190601
1,41.35575037,9.28584482,71.5,16.1,77.0,20190601
1,41.57057293,9.35945606,191.8,19.2,76.0,20190601
1,41.60705272,9.34492475,81.9,19.6,174.0,20190601
1,41.36944311,9.16896207,136.0,18.2,127.0,20190601
1,41.40222344,9.08669982,84.2,16.7,114.0,20190601
1,41.31450314,9.23415608,139.4,16.1,133.0,20190601
1,41.33773525,9.23165793,54.4,15.1,163.0,20190601
1,41.55924299,9.35308529,113.9,15.4,67.0,20190601
1,41.3983749,9.29650953,58.8,13.3,74.0,20190601
1,41.38439701,9.13093023,143.9,17.1,9.0,20190601
1,41.33252683,9.26866836,59.1,12.1,62.0,20190601
1,41.7526761,9.41159408,96.0,13.2,89.0,20190601
1,41.56351917,9.35670317,135.2,17.1,70.0,20190601
1,41.55385971,9.34089535,119.9,16.3,24.0,20190601
1,41.36226272,9.2547389,185.4,20.8,134.0,20190601
1,41.48455444,9.29041619,138.3,15.4,85.0,20190601
1,41.60579963,9.32905639,46.4,12.9,169.0,20190601
1,41.34989306,9.26331471,130.3,15.2,124.0,20190601
1,41.60993329,9.35163059,46.3,11.0,48.0,20190601
1,41.44737195,9.43675444,58.4,14.9,54.0,20190601
1,41.40138473,9.08857377,54.9,17.1,102.0,20190601
1,41.61076971,9.33254804,64.0,13.2,19.0,20190601
1,41.5862716,9.36775878,115.8,13.1,70.0,20190601
1,41.39547062,9.25503817,155.3,16.9,55.0,20190601
1,41.39195571,9.28770716,45.2,11.3,82.0,20190601
1,41.42838942,9.05963852,47.7,11.9,101.0,20190601
1,41.44745192,9.27950016,171.1,20.9,75.0,20190601
1,41.60387956,9.30981762,169.0,16.2,32.0,20190601
1,41.60106372,9.31009176,89.7,12.5,61.0,20190601
1,41.50372584,9.2823943,61.1,12.4,79.0,20190601
1,41.36898165,9.17464671,107.9,13.7,134.0,20190601
1,41.55585161,9.34372429,96.0,15.0,40.0,20190601
1,41.52642633,9.28124081,41.9,11.3,128.0,20190601
1,41.55809037,9.43610724,58.5,12.7,149.0,20190601
1,41.40706769,9.38082212,53.9,14.2,170.0,20190601
1,41.37201775,9.23213902,136.6,19.8,102.0,20190601
1,41.36263491,9.18359596,71.8,26.9,180.0,20190601
1,41.37653098,9.14674078,90.4,18.5,111.0,20190601
1,41.59444331,9.29172178,99.5,15.4,32.0,20190601
1,41.36448761,9.22895941,56.7,17.8,18.0,20190601
1,41.35132259,9.26224788,131.5,13.8,136.0,20190601
1,41.71241477,9.41179801,69.8,12.2,86.0,20190601
1,41.49944572,9.27700806,70.8,13.1,77.0,20190601
1,41.40652879,9.0562882,50.9,17.4,144.0,20190601
1,41.44738781,9.28473355,60.8,14.2,88.0,20190601
1,41.38502291,9.15545935,41.8,8.8,165.0,20190601
1,41.60422957,9.30906862,173.0,16.3,35.0,20190601
1,41.55441928,9.33178443,46.2,11.9,45.0,20190601
1,41.6186841,9.33560509,40.9,11.4,68.0,20190601
1,41.57178512,9.3598964,33.5,18.4,75.0,20190601
1,41.73101686,9.41540442,26.9,9.7,91.0,20190601
1,41.43245699,9.28723961,30.0,12.8,5.0,20190601
1,41.3657949,9.21897312,25.0,16.4,25.0,20190601
1,41.64426104,9.3895381,64.2,13.7,55.0,20190608
1,41.60301039,9.35132804,70.1,15.8,168.0,20190608
1,41.3030612,9.25013727,47.1,12.5,157.0,20190608
1,41.30377112,9.23728535,48.0,13.7,10.0,20190608
1,41.64964256,9.39274648,45.7,12.6,76.0,20190608
1,41.60424736,9.35403779,39.7,14.2,171.0,20190608
1,41.74889039,9.4136995,64.3,20.4,86.0,20190608
1,41.41008952,9.06604735,137.1,36.8,133.0,20190608
1,41.56577003,9.35772028,48.7,18.0,66.0,20190608
1,41.57223119,9.35919758,68.7,19.3,64.0,20190613
1,41.52845974,9.3460551,171.9,45.7,109.0,20190613
