class_id,latitude,longitude,length,breadth,heading,date
1,41.38382934,9.15754905,148.2,26.4,174.0,20180701
1,41.45042265,9.28777172,97.6,16.4,71.0,20180701
1,41.36431323,9.21869962,87.9,20.7,6.0,20180701
1,41.57910666,9.3621081,74.1,16.2,59.0,20180701
1,41.34670906,9.21540007,89.5,23.3,151.0,20180701
1,41.59473448,9.29774976,120.8,26.4,29.0,20180701
1,41.63017879,9.35748577,73.3,17.6,115.0,20180701
1,41.6086737,9.3685666,73.8,17.1,97.0,20180701
1,41.37186969,9.14918145,82.4,20.3,150.0,20180701
1,41.63141814,9.37401732,66.6,17.4,54.0,20180701
1,41.75015492,9.41336629,71.6,16.0,88.0,20180701
1,41.37433432,9.17304449,154.1,16.0,112.0,20180701
1,41.55161337,9.34330063,136.0,20.3,62.0,20180701
1,41.64570413,9.391375,91.3,16.6,58.0,20180701
1,41.55619107,9.34174183,66.0,15.4,25.0,20180701
1,41.55020419,9.34762369,88.4,17.4,75.0,20180701
1,41.36837181,9.17034692,60.0,13.2,138.0,20180701
1,41.3601178,9.23320939,81.0,21.3,96.0,20180701
1,41.35061712,9.20508823,120.3,24.8,143.0,20180701
1,41.60512017,9.36815394,79.3,19.1,71.0,20180701
1,41.36988375,9.16596368,62.1,11.8,143.0,20180701
1,41.52274243,9.343594,94.9,23.5,69.0,20180701
1,41.52347777,9.33104926,140.6,17.4,64.0,20180701
1,41.72310674,9.41213697,100.2,23.6,91.0,20180701
1,41.63480311,9.38035691,78.8,23.0,44.0,20180701
1,41.63411618,9.3773005,72.3,16.3,52.0,20180701
1,41.63759295,9.37588395,65.1,14.6,36.0,20180701
1,41.60666474,9.30150788,69.0,20.9,178.0,20180701
1,41.57130964,9.35933087,58.7,14.6,50.0,20180701
1,41.42019417,9.10171319,53.5,12.0,18.0,20180701
1,41.61158332,9.34921555,66.5,16.6,153.0,20180701
1,41.36279037,9.18621571,153.5,18.8,176.0,20180701
1,41.43118001,9.27204618,68.9,12.2,79.0,20180701
1,41.53151748,9.34161221,117.6,17.8,64.0,20180701
1,41.57144768,9.35162877,41.9,13.0,85.0,20180701
1,41.39122796,9.24109908,47.9,10.8,63.0,20180701
1,41.35496872,9.23384149,91.7,27.8,98.0,20180701
1,41.56129491,9.34872917,73.7,16.6,52.0,20180701
1,41.55600852,9.34553407,60.8,15.5,56.0,20180701
1,41.63409308,9.36864929,60.9,16.8,34.0,20180701
1,41.39784603,9.12873302,54.1,12.9,20.0,20180701
1,41.53110284,9.33246102,175.0,36.0,61.0,20180701
1,41.56425787,9.35222026,95.6,17.9,60.0,20180701
1,41.67494492,9.38859547,47.2,19.9,157.0,20180701
1,41.34048143,9.22983079,106.9,15.9,150.0,20180701
1,41.38505107,9.09919341,81.2,14.4,162.0,20180701
1,41.64542103,9.39623697,78.5,16.1,67.0,20180701
1,41.35372477,9.17605371,57.8,17.1,139.0,20180701
1,41.32331499,9.31773063,181.6,36.4,4.0,20180701
1,41.59770688,9.3023303,48.0,13.3,44.0,20180701
1,41.6801951,9.37950768,150.4,16.0,149.0,20180701
1,41.70330605,9.40795094,48.6,11.6,86.0,20180701
1,41.3612828,9.24101016,96.8,17.3,108.0,20180701
1,41.40847717,9.21964912,39.2,12.3,93.0,20180701
1,41.59997406,9.34821738,60.7,13.8,76.0,20180701
1,41.43056452,9.28157844,46.5,13.2,74.0,20180701
1,41.3667714,9.2165396,36.7,11.0,23.0,20180701
1,41.42841673,9.26645445,48.6,12.8,60.0,20180701
1,41.60885554,9.37413708,40.2,11.8,83.0,20180701
1,41.38306097,9.15775076,52.9,8.3,159.0,20180701
1,41.76183087,9.41212563,99.9,13.8,109.0,20180701
1,41.36305847,9.17199525,97.7,26.0,149.0,20180706
1,41.61220303,9.3477073,89.7,21.0,18.0,20180706
1,41.5537353,9.34957255,196.9,38.6,61.0,20180706
1,41.76027038,9.41239644,94.2,23.4,86.0,20180706
1,41.5256812,9.44901487,139.1,31.0,54.0,20180706
1,41.38455235,9.14800239,116.2,24.9,106.0,20180706
1,41.42349095,9.23370236,84.1,21.0,34.0,20180706
1,41.72884127,9.41033768,111.1,15.4,84.0,20180706
1,41.57578139,9.38056345,146.3,19.5,101.0,20180706
1,41.5392946,9.3123343,70.2,16.2,41.0,20180706
1,41.60530218,9.33365733,97.5,15.8,169.0,20180706
1,41.62132508,9.31198697,66.4,10.8,111.0,20180706
1,41.64107342,9.38355484,120.1,13.1,44.0,20180706
1,41.55822604,9.3536574,83.9,16.3,18.0,20180706
1,41.59235412,9.29268884,70.3,17.6,26.0,20180706
1,41.34642826,9.22926765,141.9,30.4,127.0,20180706
1,41.59098964,9.37029655,70.1,12.6,75.0,20180706
1,41.60738503,9.32558241,54.4,15.4,0.0,20180706
1,41.62894569,9.36133207,65.6,15.4,146.0,20180706
1,41.3549324,9.28134892,95.5,15.6,100.0,20180706
1,41.77897153,9.40890049,111.1,14.3,94.0,20180706
1,41.60366623,9.37706409,62.5,12.7,67.0,20180706
1,41.63099144,9.35917915,163.5,19.2,122.0,20180706
1,41.61387937,9.33394884,59.2,15.4,10.0,20180706
1,41.58517313,9.37300575,41.1,23.1,73.0,20180706
1,41.63138018,9.35332004,71.5,13.7,129.0,20180706
1,41.5231621,9.29922035,58.2,12.9,35.0,20180706
1,41.4216106,9.27286655,75.7,14.8,84.0,20180706
1,41.6227144,9.35989376,38.2,12.3,50.0,20180706
1,41.60186995,9.30926737,86.6,18.9,39.0,20180706
1,41.52411687,9.30588954,52.1,15.3,38.0,20180706
1,41.36888271,9.27652939,43.4,13.7,107.0,20180706
1,41.58225112,9.36479013,24.9,9.8,51.0,20180706
1,41.60009161,9.30547168,48.3,11.8,36.0,20180706
1,41.6216865,9.3117655,27.2,10.7,121.0,20180706
1,41.42277476,9.2729476,74.1,18.5,94.0,20180706
1,41.72751281,9.41213183,48.2,10.4,79.0,20180706
1,41.34508115,9.22292471,112.4,23.5,144.0,20180708
1,41.3313028,9.23737507,174.2,33.2,140.0,20180708
1,41.38259594,9.14913911,126.6,23.2,134.0,20180708
1,41.50866263,9.30516124,101.7,26.6,61.0,20180708
1,41.34124166,9.22843113,124.4,23.0,142.0,20180708
1,41.48707178,9.30466952,85.9,21.0,59.0,20180708
1,41.45816931,9.27169506,97.6,25.3,36.0,20180708
1,41.36333854,9.18096123,78.7,22.8,165.0,20180708
1,41.34629753,9.23660426,90.7,22.4,108.0,20180708
