class_id,latitude,longitude,length,breadth,heading,date
1,41.754118,9.44099349,204.0,37.1,69.0,20221001
1,41.60687712,9.31676878,149.6,19.5,23.0,20221001
1,41.55653115,9.34490226,64.4,16.6,39.0,20221001
1,41.54375361,9.31928888,195.4,26.0,39.0,20221001
1,41.5964141,9.30095819,50.9,13.8,47.0,20221001
1,41.55044026,9.32680701,104.3,14.4,25.0,20221001
1,41.55047921,9.33523068,45.8,12.6,53.0,20221001
1,41.58782477,9.38592335,52.2,13.5,114.0,20221001
1,41.60642531,9.31552253,71.0,18.3,31.0,20221001
1,41.35193047,9.25818062,98.2,28.5,142.0,20221006
1,41.39108531,9.13487312,83.5,26.9,145.0,20221006
1,41.57953178,9.38799173,106.6,30.0,72.0,20221006
1,41.35384643,9.18200438,83.0,25.8,150.0,20221006
1,41.37183109,9.16460096,101.0,34.3,140.0,20221006
1,41.48305339,9.29016307,48.0,12.6,85.0,20221006
1,41.44143514,9.05505805,65.3,15.3,110.0,20221006
1,41.61186256,9.347276,52.7,15.3,19.0,20221006
1,41.3271033,9.25934842,45.3,14.8,137.0,20221006
1,41.35374528,9.18683106,147.3,33.8,149.0,20221006
1,41.37027437,9.16382928,63.0,24.1,120.0,20221006
1,41.4532486,9.0558234,82.6,20.8,98.0,20221006
1,41.52594302,9.28542104,107.3,18.6,5.0,20221006
1,41.3466042,9.24657075,61.8,12.6,10.0,20221006
1,41.53332486,9.33282624,101.7,19.6,66.0,20221006
1,41.38717525,9.12699681,47.0,13.4,174.0,20221006
1,41.72523514,9.45089204,100.6,25.7,85.0,20221006
1,41.59739959,9.37210871,51.0,14.8,92.0,20221006
1,41.39949055,9.24890274,189.3,39.6,61.0,20221008
1,41.37897485,9.15404935,116.3,22.6,132.0,20221008
1,41.60281101,9.37188178,191.5,43.0,123.0,20221008
1,41.44476276,9.04930114,77.2,20.1,86.0,20221008
1,41.42678148,9.29297416,49.4,19.4,91.0,20221008
1,41.4673587,9.27648283,59.3,14.0,150.0,20221008
1,41.50128037,9.29036974,51.7,14.8,152.0,20221008
1,41.5843626,9.36836394,57.4,16.2,78.0,20221008
1,41.54874077,9.32922218,101.5,16.4,40.0,20221008
1,41.57624841,9.35518842,38.3,10.8,20.0,20221008
