detect_id,scene_id,lat,lon,detect_timestamp,speed_kn_inferred,heading_deg_inferred,length_m_inferred,presence_score,nonvessel_score,cloud_score,likely_infrastructure,potential_ice,matching_score,matching_score_secondary,matching_confidence,mmsi,ais_lat_before,ais_lat_after,ais_lon_before,ais_lon_after,ais_speed_kn_before,ais_speed_kn_after,ais_course_before,ais_course_after,ais_timestamp_before,ais_timestamp_after,ais_length_m,month,geometry
S2A_MSIL1C_20220411T101601_N0400_R065_T32TNM_20220411T124038;9.285752000;41.5943190,S2A_MSIL1C_20220411T101601_N0400_R065_T32TNM_20220411T124038,41.594319,9.285752,2022-04-11 10:29:13.474 UTC,0.99,37.24225668350351,24.4,0.321,0.0471498817,0.0373656029676281,False,False,0.0,,,,,,,,,,,,,,,04,POINT (9.285752 41.594319)
S2A_MSIL1C_20220428T100601_N0400_R022_T32TNM_20220509T093033;9.384848000;41.5919590,S2A_MSIL1C_20220428T100601_N0400_R022_T32TNM_20220509T093033,41.591959,9.384848,2022-04-28 10:19:21.454 UTC,2.52,308.3425461093044,29.5,0.559,0.0783803388,0.0107589547954636,False,False,1.2659905386287765e-06,,0.0567750101660349,228258888.0,,43.13108666666666,,10.11042,,21.5,,14.300000190734863,,2022-04-28 15:28:46 UTC,,04,POINT (9.384848 41.591959)
S2B_MSIL1C_20220426T101549_N0400_R065_T32TNL_20220426T124513;9.253948000;41.3470480,S2B_MSIL1C_20220426T101549_N0400_R065_T32TNL_20220426T124513,41.347048,9.253948,2022-04-26 10:29:19.066 UTC,0.56,208.07493196141036,20.3,0.702,0.8268662691,0.0160861044198371,False,False,0.0002564604109121,,0.631482850245926,227907650.0,41.34372666666666,41.339633333333325,9.23119,9.25132,8.600000381469727,0.3000000119209289,119.09999847412108,130.1999969482422,2022-04-26 10:17:00 UTC,2022-04-26 10:33:56 UTC,15.801667055233334,04,POINT (9.253948 41.347048)
S2B_MSIL1C_20220416T101559_N0400_R065_T32TNM_20220416T160249;9.322047000;41.6062030,S2B_MSIL1C_20220416T101559_N0400_R065_T32TNM_20220416T160249,41.606203,9.322047,2022-04-16 10:29:07.511 UTC,7.94,95.11099399171664,30.5,0.814,0.2831179798,0.0215236593092924,False,False,8.319754551580348e-06,,0.1221805046638751,247367804.0,42.86067,,10.38902,,15.1,,216.0,,2022-04-16 04:17:14 UTC,,,04,POINT (9.322047 41.606203)
S2B_MSIL1C_20220416T101559_N0400_R065_T32TNM_20220416T160249;9.402092000;41.6832330,S2B_MSIL1C_20220416T101559_N0400_R065_T32TNM_20220416T160249,41.683233,9.402092,2022-04-16 10:29:07.511 UTC,8.03,251.6197243913529,71.8,0.61,0.0896595269,0.0098525530172909,False,False,0.0,,,,,,,,,,,,,,,04,POINT (9.402092 41.683233)
S2A_MSIL1C_20220401T101601_N0400_R065_T32TNM_20220401T122746;9.306590000;41.4844660,S2A_MSIL1C_20220401T101601_N0400_R065_T32TNM_20220401T122746,41.484466,9.30659,2022-04-01 10:29:13.577 UTC,1.15,304.90479933851947,20.8,0.743,0.0896188989,0.0284796001333309,False,False,0.0001425456891937,,0.6518097090001406,227225760.0,,41.591015,,9.283465,,0.0,,173.89999389648438,,2022-04-01 12:59:32 UTC,20.946434335309306,04,POINT (9.30659 41.484466)
S2A_MSIL1C_20220428T100601_N0400_R022_T32TNM_20220509T093033;9.287202000;41.5966580,S2A_MSIL1C_20220428T100601_N0400_R022_T32TNM_20220509T093033,41.596658,9.287202,2022-04-28 10:19:21.454 UTC,0.2,196.04281826366304,25.1,0.82,0.5923506021,0.0401451432812274,False,False,0.0,,,,,,,,,,,,,,,04,POINT (9.287202 41.596658)
S2B_MSIL1C_20220423T100549_N0400_R022_T32TNM_20220423T122947;9.370498000;41.6004730,S2B_MSIL1C_20220423T100549_N0400_R022_T32TNM_20220423T122947,41.600473,9.370498,2022-04-23 10:19:09.656 UTC,3.84,84.22479588423101,29.3,0.431,0.342089206,0.0318465665618043,False,False,0.0,,,,,,,,,,,,,,,04,POINT (9.370498 41.600473)
S2A_MSIL1C_20220428T100601_N0400_R022_T32TNM_20220509T093033;9.288404000;41.5971950,S2A_MSIL1C_20220428T100601_N0400_R022_T32TNM_20220509T093033,41.597195,9.288404,2022-04-28 10:19:21.454 UTC,0.07,205.21014298575625,24.1,0.788,0.8120283484,0.0401451432812274,False,False,0.0,,,,,,,,,,,,,,,04,POINT (9.288404 41.597195)
S2A_MSIL1C_20220418T100601_N0400_R022_T32TNL_20220418T123130;9.189564000;41.3623050,S2A_MSIL1C_20220418T100601_N0400_R022_T32TNL_20220418T123130,41.362305,9.189564,2022-04-18 10:19:33.894 UTC,1.74,85.94366926962348,27.0,0.865,0.0819407851,0.0298027479282889,False,False,0.0,,,,,,,,,,,,,,,04,POINT (9.189564 41.362305)
