detect_id,scene_id,lat,lon,detect_timestamp,speed_kn_inferred,heading_deg_inferred,length_m_inferred,presence_score,nonvessel_score,cloud_score,likely_infrastructure,potential_ice,matching_score,matching_score_secondary,matching_confidence,mmsi,ais_lat_before,ais_lat_after,ais_lon_before,ais_lon_after,ais_speed_kn_before,ais_speed_kn_after,ais_course_before,ais_course_after,ais_timestamp_before,ais_timestamp_after,ais_length_m,month,geometry
S2A_MSIL1C_20221114T101301_N0400_R022_T32TNL_20221114T121031;9.171051000;41.3697210,S2A_MSIL1C_20221114T101301_N0400_R022_T32TNL_20221114T121031,41.369721,9.171051,2022-11-14 10:19:32.676 UTC,10.98,316.36395524113595,30.4,0.919,0.0422441699,0.0965878296145028,False,False,0.0005973096766739,,0.4918965879419137,232005659.0,,41.38836666666667,,9.16334166666667,,0.3,,7.0,,2022-11-14 15:10:35 UTC,23.166015813261765,11,POINT (9.171051 41.369721)
S2B_MSIL1C_20221112T102159_N0400_R065_T32TNL_20221112T122353;9.152902000;41.3807360,S2B_MSIL1C_20221112T102159_N0400_R065_T32TNL_20221112T122353,41.380736,9.152902,2022-11-12 10:29:25.061 UTC,1.32,49.847328176381616,23.6,0.669,0.0372612439,0.4936453760455643,False,False,0.000505001105225,,0.802252596979558,269714000.0,,41.386156666666665,,9.14554,,4.199999809265137,,237.8999938964844,,2022-11-12 12:09:23 UTC,16.774366451471696,11,POINT (9.152902 41.380736)
S2B_MSIL1C_20221109T101139_N0400_R022_T32TNM_20221109T104826;9.323168000;41.4940580,S2B_MSIL1C_20221109T101139_N0400_R022_T32TNM_20221109T104826,41.494058,9.323168,2022-11-09 10:19:14.296 UTC,1.51,306.05071492878113,23.1,0.648,0.0291302837,0.9970664242975148,False,False,4.50560053403657e-05,,0.566902707423616,269714000.0,41.37620666666666,41.384338333333325,9.224713333333332,9.249878333333331,0.0,2.200000047683716,188.1000061035156,28.600000381469727,2022-11-09 04:48:51 UTC,2022-11-09 13:51:51 UTC,16.774366451471696,11,POINT (9.323168 41.494058)
S2A_MSIL1C_20221117T102311_N0400_R065_T32TNM_20221117T140119;9.305681000;41.6221910,S2A_MSIL1C_20221117T102311_N0400_R065_T32TNM_20221117T140119,41.622191,9.305681,2022-11-17 10:29:13.321 UTC,0.72,226.40958140559667,25.5,0.419,0.4804318249,0.1082757607016406,False,False,1.1508619471943216e-05,,0.1398764884794085,647503503.0,,43.12575833333334,,9.664601666666666,,13.7,,11.1,,2022-11-17 17:41:57 UTC,,11,POINT (9.305681 41.622191)
S2A_MSIL1C_20221127T102351_N0400_R065_T32TNL_20221127T122039;9.369044000;41.4079890,S2A_MSIL1C_20221127T102351_N0400_R065_T32TNL_20221127T122039,41.407989,9.369044,2022-11-27 10:29:25.232 UTC,2.52,34.37746770784939,24.6,0.49,0.0304329209,0.0042276695648653,False,False,1.948050192768599e-05,,0.5980779472596931,227990020.0,41.38831833333333,,9.163348333333332,,0.1000000014901161,,220.27862755317364,,2022-11-27 01:35:10 UTC,,19.038617551178568,11,POINT (9.369044 41.407989)
S2A_MSIL1C_20221124T101341_N0400_R022_T32TNM_20221124T125832;9.322296000;41.6080040,S2A_MSIL1C_20221124T101341_N0400_R022_T32TNM_20221124T125832,41.608004,9.322296,2022-11-24 10:19:14.471 UTC,15.88,84.79775367936182,28.1,0.921,0.0611732006,0.0564302347637618,False,False,4.529624654139848e-06,,0.21727418303283,227609040.0,41.59139166666667,41.59075,9.28926,9.284913333333332,15.100000381469728,6.599999904632568,245.8000030517578,125.0,2022-11-24 08:51:16 UTC,2022-11-24 15:58:24 UTC,16.623468287229723,11,POINT (9.322296 41.608004)
S2B_MSIL1C_20221122T102239_N0400_R065_T32TNL_20221122T105727;9.469564000;41.3940210,S2B_MSIL1C_20221122T102239_N0400_R065_T32TNL_20221122T105727,41.394021,9.469564,2022-11-22 10:29:25.186 UTC,9.68,72.76563998161454,82.8,0.85,0.0733573586,0.205739099208558,False,False,4.664114155276578e-06,,0.3536039023211133,247348480.0,,43.27554,,9.71120666666667,,44.8,,11.3,,2022-11-22 13:05:21 UTC,,11,POINT (9.469564 41.394021)
S2A_MSIL1C_20221114T101301_N0400_R022_T32TNL_20221114T121031;9.180060000;41.3408820,S2A_MSIL1C_20221114T101301_N0400_R022_T32TNL_20221114T121031,41.340882,9.18006,2022-11-14 10:19:32.676 UTC,0.97,304.33184154338863,23.700000000000003,0.307,0.1140358895,0.0001919710895408,False,False,0.0003182471390705,,0.3145795772711177,227990020.0,41.38828333333333,41.388308333333335,9.163343333333332,9.16336,0.0,0.0,26.572566792741465,184.0108725374139,2022-11-14 01:38:07 UTC,2022-11-14 14:59:12 UTC,19.038617551178568,11,POINT (9.18006 41.340882)
S2B_MSIL1C_20221102T102059_N0400_R065_T32TNL_20221102T122533;9.232839000;41.2934070,S2B_MSIL1C_20221102T102059_N0400_R065_T32TNL_20221102T122533,41.293407,9.232839,2022-11-02 10:29:23.514 UTC,14.52,245.89014644004465,58.4,0.805,0.0313319191,0.0011837449652022,False,False,0.0,,,,,,,,,,,,,,,11,POINT (9.232839 41.293407)
S2A_MSIL1C_20221114T101301_N0400_R022_T32TNL_20221114T121031;9.217372000;41.3114530,S2A_MSIL1C_20221114T101301_N0400_R022_T32TNL_20221114T121031,41.311453,9.217372,2022-11-14 10:19:32.676 UTC,5.63,318.0828286265284,36.6,0.927,0.0376438051,0.0001288412003238,False,False,0.0,,,,,,,,,,,,,,,11,POINT (9.217372 41.311453)
S2A_MSIL1C_20221117T102311_N0400_R065_T32TNM_20221117T140119;9.301779000;41.6090500,S2A_MSIL1C_20221117T102311_N0400_R065_T32TNM_20221117T140119,41.60905,9.301779,2022-11-17 10:29:13.321 UTC,0.33,154.12564689019143,30.9,0.669,0.1058354154,0.1082757607016406,False,False,1.6196782963089398e-05,,0.176275059646381,647472003.0,,43.53411666666666,,9.775653333333334,,13.7,,9.7,,2022-11-17 19:31:14 UTC,,11,POINT (9.301779 41.60905)
S2A_MSIL1C_20221117T102311_N0400_R065_T32TNM_20221117T140119;9.476242000;41.7505030,S2A_MSIL1C_20221117T102311_N0400_R065_T32TNM_20221117T140119,41.750503,9.476242,2022-11-17 10:29:13.321 UTC,0.09,29.79380534680281,23.2,0.907,0.0408403687,0.0008349982378046,False,False,8.330285099869497e-06,,0.089450014350641,783975244.0,,43.44788166666667,,10.207215,,20.0,,12.0,,2022-11-17 15:50:18 UTC,,11,POINT (9.476242 41.750503)
S2B_MSIL1C_20221109T101139_N0400_R022_T32TNL_20221109T104826;9.243372000;41.4278700,S2B_MSIL1C_20221109T101139_N0400_R022_T32TNL_20221109T104826,41.42787,9.243372,2022-11-09 10:19:28.991 UTC,1.39,69.90085100596043,79.3,0.916,0.030662287,0.9354634908737596,False,False,8.423753912479091,,0.9999961987770404,228329900.0,41.42808166666666,41.42809166666667,9.243405,9.243623333333332,0.0,0.4000000059604644,333.3999938964844,71.80000305175781,2022-11-09 10:02:05 UTC,2022-11-09 10:22:20 UTC,53.24139525937936,11,POINT (9.243372 41.42787)
S2B_MSIL1C_20221109T101139_N0400_R022_T32TNL_20221109T104826;9.115317000;41.3624040,S2B_MSIL1C_20221109T101139_N0400_R022_T32TNL_20221109T104826,41.362404,9.115317,2022-11-09 10:19:28.991 UTC,0.67,307.19663051904274,22.200000000000003,0.515,0.0230928697,0.9772821638979252,False,False,1.043156803900716e-05,,0.1085901976129276,618970124.0,43.692515,,9.798871666666667,,12.0,,193.3,,2022-11-08 22:58:42 UTC,,,11,POINT (9.115317 41.362404)
S2B_MSIL1C_20221102T102059_N0400_R065_T32TNM_20221102T122533;9.300457000;41.6087840,S2B_MSIL1C_20221102T102059_N0400_R065_T32TNM_20221102T122533,41.608784,9.300457,2022-11-02 10:29:09.369 UTC,0.29,206.9290163711487,26.0,0.811,0.136362657,0.0299738802842162,False,False,3.148550457169487e-06,,0.0308850552299298,255803432.0,,43.45516333333333,,9.730201666666666,,14.899999618530272,,7.099999904632568,,2022-11-02 18:48:18 UTC,,11,POINT (9.300457 41.608784)
S2A_MSIL1C_20221124T101341_N0400_R022_T32TNM_20221124T125832;9.302136000;41.6085090,S2A_MSIL1C_20221124T101341_N0400_R022_T32TNM_20221124T125832,41.608509,9.302136,2022-11-24 10:19:14.471 UTC,0.67,91.1002894258009,28.2,0.812,0.0488267615,0.0564302347637618,False,False,1.3704195343729486e-06,,0.0649081728107273,776586216.0,,43.25117166666666,,10.136976666666667,,19.200000762939453,,12.800000190734863,,2022-11-24 16:14:19 UTC,,11,POINT (9.302136 41.608509)
S2B_MSIL1C_20221109T101139_N0400_R022_T32TNM_20221109T104826;9.300453000;41.6077930,S2B_MSIL1C_20221109T101139_N0400_R022_T32TNM_20221109T104826,41.607793,9.300453,2022-11-09 10:19:14.296 UTC,1.01,123.75888374825784,27.200000000000003,0.772,0.0909410939,0.999223637554158,False,False,1.4782938146613693e-05,,0.2459071506476362,113130972.0,43.959353333333326,,10.021233333333331,,15.199999809265137,,194.69999694824216,,2022-11-09 00:36:57 UTC,,,11,POINT (9.300453 41.607793)
S2A_MSIL1C_20221117T102311_N0400_R065_T32TNM_20221117T140119;9.312171000;41.6237950,S2A_MSIL1C_20221117T102311_N0400_R065_T32TNM_20221117T140119,41.623795,9.312171,2022-11-17 10:29:13.321 UTC,1.58,134.07212406061262,23.8,0.342,0.2351397425,0.1634227835804264,False,False,5.510942240233583e-05,,0.450216909208943,227609040.0,41.587275,41.591111666666656,9.29097,9.284065,0.1000000014901161,0.0,66.30000305175781,179.2,2022-11-17 06:24:40 UTC,2022-11-17 15:47:29 UTC,16.623468287229723,11,POINT (9.312171 41.623795)
S2A_MSIL1C_20221114T101301_N0400_R022_T32TNL_20221114T121031;9.199579000;41.3532810,S2A_MSIL1C_20221114T101301_N0400_R022_T32TNL_20221114T121031,41.353281,9.199579,2022-11-14 10:19:32.676 UTC,0.57,85.37071147449265,26.1,0.802,0.0567086376,0.0001910254404428,False,False,0.0001694947562368,,0.2458697314575856,247380110.0,41.388975,41.389228333333335,9.158553333333332,9.16492333333333,2.299999952316284,0.0,94.19999694824217,129.5,2022-11-14 08:28:51 UTC,2022-11-14 14:14:21 UTC,16.824304278564153,11,POINT (9.199579 41.353281)
S2B_MSIL1C_20221102T102059_N0400_R065_T32TNL_20221102T122533;9.175704000;41.3657500,S2B_MSIL1C_20221102T102059_N0400_R065_T32TNL_20221102T122533,41.36575,9.175704,2022-11-02 10:29:23.514 UTC,9.77,149.54198452914486,31.4,0.911,0.0443288125,0.0643880856895894,False,False,0.0,,,,,,,,,,,,,,,11,POINT (9.175704 41.36575)
S2A_MSIL1C_20221104T101211_N0400_R022_T32TNM_20221104T121527;9.490124000;41.7412570,S2A_MSIL1C_20221104T101211_N0400_R022_T32TNM_20221104T121527,41.741257,9.490124,2022-11-04 10:19:19.383 UTC,10.16,8.594366926962348,110.7,0.801,0.6172703505,0.1105500374755412,False,False,6.6994874627451175e-06,,0.2303776236206224,212607491.0,,43.479821666666666,,10.221761666666668,,10.3,,11.8,,2022-11-04 21:17:13 UTC,,11,POINT (9.490124 41.741257)
S2A_MSIL1C_20221114T101301_N0400_R022_T32TNM_20221114T121031;9.309522000;41.6220000,S2A_MSIL1C_20221114T101301_N0400_R022_T32TNM_20221114T121031,41.622,9.309522,2022-11-14 10:19:17.978 UTC,1.32,10.313240312354818,22.5,0.806,0.8589420915,0.0188204157435492,False,False,0.0003514666013438,,0.5105994484866757,227609040.0,41.59094,41.591115,9.284463333333331,9.28405333333333,4.6,0.0,292.3,1.3,2022-11-14 06:05:14 UTC,2022-11-14 12:43:49 UTC,16.623468287229723,11,POINT (9.309522 41.622)
S2B_MSIL1C_20221112T102159_N0400_R065_T32TNM_20221112T122353;9.300816000;41.6085130,S2B_MSIL1C_20221112T102159_N0400_R065_T32TNM_20221112T122353,41.608513,9.300816,2022-11-12 10:29:10.966 UTC,2.73,232.71211715203572,33.2,0.775,0.2296749055,0.9800439079022104,False,False,2.709978455745565e-05,,0.4151644084934578,247047424.0,43.263065,,9.86757833333333,,38.59999847412109,,190.5,,2022-11-12 07:50:15 UTC,,,11,POINT (9.300816 41.608513)
S2A_MSIL1C_20221104T101211_N0400_R022_T32TNL_20221104T121527;9.239457000;41.4372460,S2A_MSIL1C_20221104T101211_N0400_R022_T32TNL_20221104T121527,41.437246,9.239457,2022-11-04 10:19:34.071 UTC,0.72,84.79775367936182,104.0,0.933,0.0415802971,0.0216068415579168,False,False,3.202528886588327,,0.9999775139934212,228416600.0,41.437123333333325,41.437106666666665,9.239726666666666,9.239698333333331,0.1000000014901161,0.2000000029802322,349.5,332.79998779296875,2022-11-04 10:13:39 UTC,2022-11-04 10:31:37 UTC,73.12182457585912,11,POINT (9.239457 41.437246)
S2B_MSIL1C_20221102T102059_N0400_R065_T32TNM_20221102T122533;9.307748000;41.6275900,S2B_MSIL1C_20221102T102059_N0400_R065_T32TNM_20221102T122533,41.62759,9.307748,2022-11-02 10:29:09.369 UTC,0.43,47.55549699585833,28.8,0.548,0.7985258698,0.105884299200884,False,False,1.7326892962228972e-06,,0.0456975470103264,247279400.0,41.20276666666666,41.21337166666667,9.39728,9.409613333333331,9.399999618530272,0.0,42.59999847412109,308.1000061035156,2022-11-02 04:39:50 UTC,2022-11-02 18:59:56 UTC,30.03854921583867,11,POINT (9.307748 41.62759)
S2B_MSIL1C_20221109T101139_N0400_R022_T32TNL_20221109T104826;9.333384000;41.3599970,S2B_MSIL1C_20221109T101139_N0400_R022_T32TNL_20221109T104826,41.359997,9.333384,2022-11-09 10:19:28.991 UTC,6.52,305.4777571336503,55.9,0.729,0.0339337923,0.8686391390304918,False,False,2.03422105897421e-06,,0.0418001874693825,618955760.0,43.57094833333333,,9.760245,,12.0,,194.1,,2022-11-08 23:35:53 UTC,,,11,POINT (9.333384 41.359997)
S2B_MSIL1C_20221109T101139_N0400_R022_T32TNM_20221109T104826;9.307851000;41.6240760,S2B_MSIL1C_20221109T101139_N0400_R022_T32TNM_20221109T104826,41.624076,9.307851,2022-11-09 10:19:14.296 UTC,1.05,140.9476176021825,38.7,0.528,0.0825362056,0.999223637554158,False,False,3.2936636847598354e-06,,0.077811531710104,266202080.0,43.157998333333325,,9.606796666666666,,15.100000381469728,,180.69999694824216,,2022-11-09 03:53:39 UTC,,,11,POINT (9.307851 41.624076)
S2B_MSIL1C_20221102T102059_N0400_R065_T32TNL_20221102T122533;9.110891000;41.3615070,S2B_MSIL1C_20221102T102059_N0400_R065_T32TNL_20221102T122533,41.361507,9.110891,2022-11-02 10:29:23.514 UTC,0.94,38.96113006889598,23.2,0.848,0.038277071,0.0008229394202441,False,False,0.0,,,,,,,,,,,,,,,11,POINT (9.110891 41.361507)
S2A_MSIL1C_20221127T102351_N0400_R065_T32TNL_20221127T122039;9.243984000;41.3675170,S2A_MSIL1C_20221127T102351_N0400_R065_T32TNL_20221127T122039,41.367517,9.243984,2022-11-27 10:29:25.232 UTC,19.2,232.13915935690488,36.3,0.897,0.0129573075,0.0108266007083498,False,False,2.5144125728950355e-05,,0.7277986769606043,269114010.0,,41.38236333333333,,9.14932,,5.199999809265137,,146.60000610351562,,2022-11-27 12:50:12 UTC,27.3173081543,11,POINT (9.243984 41.367517)
S2B_MSIL1C_20221102T102059_N0400_R065_T32TNL_20221102T122533;9.290570000;41.4646010,S2B_MSIL1C_20221102T102059_N0400_R065_T32TNL_20221102T122533,41.464601,9.29057,2022-11-02 10:29:23.514 UTC,17.2,209.220847551672,27.6,0.916,0.0487981699,0.0009704588337896,False,False,0.0,,,,,,,,,,,,,,,11,POINT (9.29057 41.464601)
S2A_MSIL1C_20221124T101341_N0400_R022_T32TNL_20221124T125832;9.225598000;41.4101610,S2A_MSIL1C_20221124T101341_N0400_R022_T32TNL_20221124T125832,41.410161,9.225598,2022-11-24 10:19:29.163 UTC,5.31,224.11775022507337,30.2,0.856,0.2336217761,0.1282905709140363,False,False,3.027182108848189e-06,,0.209537800756209,247279400.0,41.19547833333333,41.19876666666666,9.388903333333332,9.39263,8.399999618530273,8.800000190734863,229.19999694824216,215.3999938964844,2022-11-24 04:07:43 UTC,2022-11-24 19:44:56 UTC,30.03854921583867,11,POINT (9.225598 41.410161)
S2A_MSIL1C_20221124T101341_N0400_R022_T32TNM_20221124T125832;9.307986000;41.6272290,S2A_MSIL1C_20221124T101341_N0400_R022_T32TNM_20221124T125832,41.627229,9.307986,2022-11-24 10:19:14.471 UTC,0.33,46.40958140559668,28.700000000000003,0.501,0.8017516732,0.2499016608499189,False,False,1.08507477253829e-06,,0.045889195740715,214760731.0,,43.396918333333325,,9.711316666666665,,11.600000381469728,,5.800000190734863,,2022-11-24 21:02:01 UTC,,11,POINT (9.307986 41.627229)
S2B_MSIL1C_20221109T101139_N0400_R022_T32TNL_20221109T104826;9.234794000;41.3722210,S2B_MSIL1C_20221109T101139_N0400_R022_T32TNL_20221109T104826,41.372221,9.234794,2022-11-09 10:19:28.991 UTC,0.32,22.345354010102103,26.200000000000003,0.786,0.0488388836,0.9974203842057952,False,False,0.0002055837489736,,0.5705495790504185,269714000.0,41.37620666666666,41.384338333333325,9.224713333333332,9.249878333333331,0.0,2.200000047683716,188.1000061035156,28.600000381469727,2022-11-09 04:48:51 UTC,2022-11-09 13:51:51 UTC,16.774366451471696,11,POINT (9.234794 41.372221)
S2B_MSIL1C_20221102T102059_N0400_R065_T32TNM_20221102T122533;9.417119000;41.7773030,S2B_MSIL1C_20221102T102059_N0400_R065_T32TNM_20221102T122533,41.777303,9.417119,2022-11-02 10:29:09.369 UTC,0.51,16.04281826366305,23.8,0.916,0.0466755554,0.0102440116062007,False,False,0.0,,,,,,,,,,,,,,,11,POINT (9.417119 41.777303)
S2A_MSIL1C_20221104T101211_N0400_R022_T32TNL_20221104T121527;9.370277000;41.3512370,S2A_MSIL1C_20221104T101211_N0400_R022_T32TNL_20221104T121527,41.351237,9.370277,2022-11-04 10:19:34.071 UTC,6.79,53.28507494716656,86.7,0.956,0.0370372422,0.0387580470276184,False,False,20.881398554639947,,0.999996977895226,244650317.0,41.348365,41.353485,9.36483,9.421286666666669,11.0,11.100000381469728,53.09999847412109,119.40000152587892,2022-11-04 10:17:57 UTC,2022-11-04 10:33:58 UTC,105.0472413584345,11,POINT (9.370277 41.351237)
S2B_MSIL1C_20221109T101139_N0400_R022_T32TNM_20221109T104826;9.398138000;41.5093160,S2B_MSIL1C_20221109T101139_N0400_R022_T32TNM_20221109T104826,41.509316,9.398138,2022-11-09 10:19:14.296 UTC,1.29,293.445643435903,24.1,0.377,0.0433867574,0.998280025503342,False,False,2.0562772318948168e-05,,0.3034539558547223,254967090.0,,43.244343333333326,,9.634708333333334,,12.800000190734863,,2.5999999046325684,,2022-11-09 18:19:14 UTC,,11,POINT (9.398138 41.509316)
S2B_MSIL1C_20221109T101139_N0400_R022_T32TNL_20221109T104826;9.239744000;41.3851810,S2B_MSIL1C_20221109T101139_N0400_R022_T32TNL_20221109T104826,41.385181,9.239744,2022-11-09 10:19:28.991 UTC,10.28,225.26366581533503,28.5,0.903,0.0473575667,0.9721087288332056,False,False,2.1596304676500207e-05,,0.2965159118393149,227990020.0,41.38005666666666,41.389116666666666,9.266251666666669,9.249245,3.700000047683716,5.0,305.79998779296875,314.0,2022-11-09 10:15:47 UTC,2022-11-09 10:32:20 UTC,19.038617551178568,11,POINT (9.239744 41.385181)
S2B_MSIL1C_20221102T102059_N0400_R065_T32TNM_20221102T122533;9.419532000;41.7413560,S2B_MSIL1C_20221102T102059_N0400_R065_T32TNM_20221102T122533,41.741356,9.419532,2022-11-02 10:29:09.369 UTC,0.53,280.8405719430249,22.0,0.89,0.1291826814,0.0005542537102101,False,False,0.0,,,,,,,,,,,,,,,11,POINT (9.419532 41.741356)
S2B_MSIL1C_20221109T101139_N0400_R022_T32TML_20221109T104826;9.057513000;41.4348680,S2B_MSIL1C_20221109T101139_N0400_R022_T32TML_20221109T104826,41.434868,9.057513,2022-11-09 10:19:32.121 UTC,2.65,21.199438419840455,25.8,0.73,0.0292874966,0.9949878196475904,False,False,4.115713839271361e-05,,0.2922964710419652,618970132.0,43.350626666666656,,9.688088333333331,,12.0,,193.6000061035156,,2022-11-09 00:43:23 UTC,,,11,POINT (9.057513 41.434868)
S2B_MSIL1C_20221112T102159_N0400_R065_T32TNL_20221112T122353;9.232938000;41.4218560,S2B_MSIL1C_20221112T102159_N0400_R065_T32TNL_20221112T122353,41.421856,9.232938,2022-11-12 10:29:25.061 UTC,1.16,161.57409822689215,22.1,0.378,0.1166459024,0.218976874855577,False,False,1.929659977612628e-06,,0.0480809568198402,227609040.0,41.590301666666655,,9.286115,,8.7,,87.2,,2022-11-12 06:00:53 UTC,,16.623468287229723,11,POINT (9.232938 41.421856)
S2B_MSIL1C_20221102T102059_N0400_R065_T32TNL_20221102T122533;9.253948000;41.3470480,S2B_MSIL1C_20221102T102059_N0400_R065_T32TNL_20221102T122533,41.347048,9.253948,2022-11-02 10:29:23.514 UTC,0.75,214.9504255029802,20.0,0.534,0.7767865658,0.0067501470925322,False,False,0.0110006480269576,,0.9661465823476624,269112210.0,41.34251666666666,41.34248333333333,9.2596,9.2596,0.1000000014901161,0.1000000014901161,0.0,0.0,2022-11-02 10:03:05 UTC,2022-11-02 10:57:08 UTC,18.947805483806,11,POINT (9.253948 41.347048)
S2A_MSIL1C_20221124T101341_N0400_R022_T32TNM_20221124T125832;9.312290000;41.6236140,S2A_MSIL1C_20221124T101341_N0400_R022_T32TNM_20221124T125832,41.623614,9.31229,2022-11-24 10:19:14.471 UTC,1.45,145.5312799632291,22.3,0.322,0.3721642792,0.2499016608499189,False,False,3.78652964194733e-05,,0.4864753092021176,228124640.0,,41.68071833333333,,9.377286666666665,,0.1,,23.11172907260976,,2022-11-24 13:17:30 UTC,20.80775881086,11,POINT (9.31229 41.623614)
S2A_MSIL1C_20221104T101211_N0400_R022_T32TNM_20221104T121527;9.292660000;41.6097050,S2A_MSIL1C_20221104T101211_N0400_R022_T32TNM_20221104T121527,41.609705,9.29266,2022-11-04 10:19:19.383 UTC,0.49,22.91831180523293,28.5,0.309,0.9154317975,0.2428863374742922,False,False,1.3349075099226283e-05,,0.2590500420830196,247130624.0,,43.090068333333335,,10.028936666666668,,19.2,,15.1,,2022-11-04 15:13:36 UTC,,11,POINT (9.29266 41.609705)
