detect_id,scene_id,lat,lon,detect_timestamp,speed_kn_inferred,heading_deg_inferred,length_m_inferred,presence_score,nonvessel_score,cloud_score,likely_infrastructure,potential_ice,matching_score,matching_score_secondary,matching_confidence,mmsi,ais_lat_before,ais_lat_after,ais_lon_before,ais_lon_after,ais_speed_kn_before,ais_speed_kn_after,ais_course_before,ais_course_after,ais_timestamp_before,ais_timestamp_after,ais_length_m,month,geometry
S2B_MSIL1C_20220324T100649_N0400_R022_T32TNL_20220324T124139;9.265326000;41.4114270,S2B_MSIL1C_20220324T100649_N0400_R022_T32TNL_20220324T124139,41.411427,9.265326,2022-03-24 10:19:27.543 UTC,0.38,79.0681757280536,25.7,0.869,0.0367493555,0.0024919146475139,False,False,0.0,,,,,,,,,,,,,,,03,POINT (9.265326 41.411427)
S2B_MSIL1C_20220307T101759_N0400_R065_T32TNL_20220307T122828;9.303844000;41.3065730,S2B_MSIL1C_20220307T101759_N0400_R065_T32TNL_20220307T122828,41.306573,9.303844,2022-03-07 10:29:23.21 UTC,0.98,31.51267873219528,23.9,0.64,0.0257144533,0.0731776084176371,False,False,3.1417222482168897e-06,,0.3250024917296844,227371980.0,,41.468671666666665,,9.279518333333332,,4.0,,54.0,,2022-03-07 12:21:55 UTC,16.204987866603698,03,POINT (9.303844 41.306573)
S2A_MSIL1C_20220329T100611_N0400_R022_T32TNL_20220329T121808;9.283634000;41.3015800,S2A_MSIL1C_20220329T100611_N0400_R022_T32TNL_20220329T121808,41.30158,9.283634,2022-03-29 10:19:32.411 UTC,9.17,48.12845479098915,92.4,0.955,0.0212169997,0.0201964440646787,False,False,0.0013191021279587,,0.96153765768216,354040000.0,41.301333333333325,41.32816666666666,9.281833333333331,9.327333333333332,10.0,10.300000190734863,52.0,54.0,2022-03-29 10:18:40 UTC,2022-03-29 10:34:31 UTC,128.19065720256452,03,POINT (9.283634 41.30158)
S2B_MSIL1C_20220324T100649_N0400_R022_T32TNM_20220324T124139;9.412834000;41.7658800,S2B_MSIL1C_20220324T100649_N0400_R022_T32TNM_20220324T124139,41.76588,9.412834,2022-03-24 10:19:12.854 UTC,0.68,105.99719209920232,21.5,0.609,0.3391919136,0.015132445305158,False,False,8.268716678804056e-05,,0.2897917707973733,740204320.0,42.86505666666666,,10.394751666666666,,15.600000381469728,,214.8999938964844,,2022-03-24 05:12:09 UTC,,,03,POINT (9.412834 41.76588)
S2A_MSIL1C_20220322T101711_N0400_R065_T32TNM_20220322T123834;9.370378000;41.6004730,S2A_MSIL1C_20220322T101711_N0400_R065_T32TNM_20220322T123834,41.600473,9.370378,2022-03-22 10:29:14.611 UTC,2.13,100.26761414789408,44.8,0.505,0.1052480713,0.0234959983132625,False,False,2.1954510845145973e-05,,0.3863275738781713,542376441.0,43.656625,,9.681803333333333,,10.899999618530272,,186.69999694824216,,2022-03-21 22:41:20 UTC,,,03,POINT (9.370378 41.600473)
S2A_MSIL1C_20220302T101941_N0400_R065_T32TNM_20220302T123226;9.302147000;41.6107610,S2A_MSIL1C_20220302T101941_N0400_R065_T32TNM_20220302T123226,41.610761,9.302147,2022-03-02 10:29:14.99 UTC,0.28,263.07888029396935,20.3,0.617,0.0657750815,0.0239974977273769,False,False,0.0,,,,,,,,,,,,,,,03,POINT (9.302147 41.610761)
S2A_MSIL1C_20220302T101941_N0400_R065_T32TNL_20220302T123226;9.159113000;41.3283930,S2A_MSIL1C_20220302T101941_N0400_R065_T32TNL_20220302T123226,41.328393,9.159113,2022-03-02 10:29:29.087 UTC,4.14,355.3250853100319,25.2,0.782,0.0404749699,0.0005333215953308,False,False,0.0,,,,,,,,,,,,,,,03,POINT (9.159113 41.328393)
S2B_MSIL1C_20220324T100649_N0400_R022_T32TNL_20220324T124139;9.232913000;41.4150100,S2B_MSIL1C_20220324T100649_N0400_R022_T32TNL_20220324T124139,41.41501,9.232913,2022-03-24 10:19:27.543 UTC,6.63,232.71211715203572,27.3,0.854,0.2638782561,0.1291790260509402,False,False,0.0,,,,,,,,,,,,,,,03,POINT (9.232913 41.41501)
S2B_MSIL1C_20220324T100649_N0400_R022_T32TNL_20220324T124139;9.215814000;41.3099240,S2B_MSIL1C_20220324T100649_N0400_R022_T32TNL_20220324T124139,41.309924,9.215814,2022-03-24 10:19:27.543 UTC,1.69,137.50987083139756,24.0,0.917,0.0428900383,0.003210930653349,False,False,28.63079808516676,,0.9999985529510828,211837850.0,41.31062833333333,41.285355,9.214555,9.245518333333331,8.199999809265137,7.599999904632568,130.60000610351562,134.6999969482422,2022-03-24 10:18:55 UTC,2022-03-24 10:34:55 UTC,15.144634834985714,03,POINT (9.215814 41.309924)
S2A_MSIL1C_20220329T100611_N0400_R022_T32TNM_20220329T121808;9.288405000;41.5972850,S2A_MSIL1C_20220329T100611_N0400_R022_T32TNM_20220329T121808,41.597285,9.288405,2022-03-29 10:19:17.714 UTC,0.12,178.18987428568602,26.1,0.848,0.8261281252,0.2190243350773569,False,False,0.0004088178640659,,0.1615242504747241,227609040.0,41.587698333333336,41.590578333333326,9.293146666666667,9.285445,0.2000000029802322,5.099999904632568,85.9000015258789,113.90000152587892,2022-03-29 06:53:51 UTC,2022-03-29 15:43:51 UTC,16.623468287229723,03,POINT (9.288405 41.597285)
S2A_MSIL1C_20220302T101941_N0400_R065_T32TNM_20220302T123226;9.287202000;41.5966580,S2A_MSIL1C_20220302T101941_N0400_R065_T32TNM_20220302T123226,41.596658,9.287202,2022-03-02 10:29:14.99 UTC,0.21,346.7307183830696,25.1,0.484,0.218159005,0.0456008765968813,False,False,0.0,,,,,,,,,,,,,,,03,POINT (9.287202 41.596658)
S2A_MSIL1C_20220302T101941_N0400_R065_T32TNL_20220302T123226;9.177503000;41.3677290,S2A_MSIL1C_20220302T101941_N0400_R065_T32TNL_20220302T123226,41.367729,9.177503,2022-03-02 10:29:29.087 UTC,0.82,212.65859432245688,17.5,0.544,0.6582349539,0.0282368154288186,False,False,0.0,,,,,,,,,,,,,,,03,POINT (9.177503 41.367729)
S2A_MSIL1C_20220302T101941_N0400_R065_T32TNM_20220302T123226;9.403074000;41.6672870,S2A_MSIL1C_20220302T101941_N0400_R065_T32TNM_20220302T123226,41.667287,9.403074,2022-03-02 10:29:14.99 UTC,2.87,201.19943841984045,23.700000000000003,0.843,0.0490240417,0.0001775532081158,False,False,1.3772716097563631e-06,,0.074240283635361,800119424.0,43.10946666666667,,9.567683333333331,,17.2,,183.7,,2022-03-02 04:11:07 UTC,,,03,POINT (9.403074 41.667287)
S2A_MSIL1C_20220322T101711_N0400_R065_T32TNL_20220322T123834;9.239836000;41.3777050,S2A_MSIL1C_20220322T101711_N0400_R065_T32TNL_20220322T123834,41.377705,9.239836,2022-03-22 10:29:28.705 UTC,0.57,79.64113352318442,23.700000000000003,0.408,0.0407116525,0.0241783266080917,False,False,1.846774311657785e-05,,0.2956160346881982,227236110.0,,41.62408,,9.374798333333331,,6.7,,49.9,,2022-03-22 12:47:12 UTC,21.500267138270072,03,POINT (9.239836 41.377705)
S2A_MSIL1C_20220329T100611_N0400_R022_T32TNL_20220329T121808;9.253475000;41.3175040,S2A_MSIL1C_20220329T100611_N0400_R022_T32TNL_20220329T121808,41.317504,9.253475,2022-03-29 10:19:32.411 UTC,0.53,177.04395869542438,22.3,0.7,0.3038471639,0.0230648703569863,True,False,1.968115217699164e-05,,0.0619689741681328,354037763.0,41.987,,7.565833333333333,,9.3,,119.0,,2022-03-29 00:52:16 UTC,,,03,POINT (9.253475 41.317504)
S2A_MSIL1C_20220302T101941_N0400_R065_T32TNL_20220302T123226;9.177148000;41.3691710,S2A_MSIL1C_20220302T101941_N0400_R065_T32TNL_20220302T123226,41.369171,9.177148,2022-03-02 10:29:29.087 UTC,0.58,73.33859777674537,20.0,0.527,0.7616115808,0.0282368154288186,False,False,3.851206390425266e-05,,0.1635223272107034,329016150.0,41.38944166666667,41.38943166666667,9.16479,9.164793333333332,0.0,0.0,69.0,356.0,2022-03-02 10:12:56.58 UTC,2022-03-02 10:37:00.78 UTC,18.439751928241463,03,POINT (9.177148 41.369171)
S2A_MSIL1C_20220329T100611_N0400_R022_T32TNM_20220329T121808;9.293063000;41.5925900,S2A_MSIL1C_20220329T100611_N0400_R022_T32TNM_20220329T121808,41.59259,9.293063,2022-03-29 10:19:17.714 UTC,10.73,246.46310423517548,31.3,0.912,0.5762388706,0.2190243350773569,False,False,4.843067124262171e-06,,0.0121587880417598,370770432.0,40.420333333333325,,10.043666666666669,,9.1,,339.0,,2022-03-29 02:18:09 UTC,,,03,POINT (9.293063 41.59259)
S2A_MSIL1C_20220302T101941_N0400_R065_T32TNM_20220302T123226;9.288636000;41.5953930,S2A_MSIL1C_20220302T101941_N0400_R065_T32TNM_20220302T123226,41.595393,9.288636,2022-03-02 10:29:14.99 UTC,0.39,12.60507149287811,26.8,0.75,0.1909574121,0.0456008765968813,False,False,0.0,,,,,,,,,,,,,,,03,POINT (9.288636 41.595393)
S2B_MSIL1C_20220324T100649_N0400_R022_T32TNM_20220324T124139;9.443335000;41.7576600,S2B_MSIL1C_20220324T100649_N0400_R022_T32TNM_20220324T124139,41.75766,9.443335,2022-03-24 10:19:12.854 UTC,6.18,10.313240312354818,29.2,0.924,0.0405180119,0.0025688176704834,False,False,0.0,,,,,,,,,,,,,,,03,POINT (9.443335 41.75766)
S2A_MSIL1C_20220309T100841_N0400_R022_T32TNL_20220309T122754;9.345518000;41.3485210,S2A_MSIL1C_20220309T100841_N0400_R022_T32TNL_20220309T122754,41.348521,9.345518,2022-03-09 10:19:33.988 UTC,15.12,230.42028597151244,148.8,0.955,0.0345651582,0.0020394222064246,False,False,9.185179844118144,0.1733772171269947,0.9999988642040036,538005064.0,41.36731666666667,41.34375666666666,9.375873333333331,9.337555,17.700000762939453,18.0,238.6000061035156,230.0,2022-03-09 10:13:39 UTC,2022-03-09 10:21:07.78 UTC,143.13372226939103,03,POINT (9.345518 41.348521)
S2B_MSIL1C_20220324T100649_N0400_R022_T32TNM_20220324T124139;9.309403000;41.6223610,S2B_MSIL1C_20220324T100649_N0400_R022_T32TNM_20220324T124139,41.622361,9.309403,2022-03-24 10:19:12.854 UTC,0.31,141.52057539731334,22.1,0.668,0.8315348029,0.0383651944940633,False,False,0.0009887428784701,,0.818630841354063,227609040.0,41.58806666666667,,9.291306666666669,,4.9,,19.0,,2022-03-24 07:54:42.15 UTC,,16.623468287229723,03,POINT (9.309403 41.622361)
S2B_MSIL1C_20220314T101019_N0400_R022_T32TNM_20220314T122840;9.552803000;41.4768810,S2B_MSIL1C_20220314T101019_N0400_R022_T32TNM_20220314T122840,41.476881,9.552803,2022-03-14 10:19:13.38 UTC,3.01,73.33859777674537,30.7,0.852,0.0467659831,0.0289592001901915,False,False,0.4475760925950358,,0.9999582594240136,211364780.0,41.47289,41.490055,9.547006666666666,9.57199,5.599999904632568,6.9,55.400001525878906,50.9,2022-03-14 10:15:55 UTC,2022-03-14 10:29:54 UTC,29.094694444562,03,POINT (9.552803 41.476881)
S2A_MSIL1C_20220322T101711_N0400_R065_T32TNM_20220322T123834;9.423869000;41.6693740,S2A_MSIL1C_20220322T101711_N0400_R065_T32TNM_20220322T123834,41.669374,9.423869,2022-03-22 10:29:14.611 UTC,0.98,252.76563998161456,24.9,0.342,0.0073815403,0.0226522602893522,False,False,0.0002061775327908,,0.9021170037944832,227236110.0,,41.62408,,9.374798333333331,,6.7,,49.9,,2022-03-22 12:47:12 UTC,21.500267138270072,03,POINT (9.423869 41.669374)
S2B_MSIL1C_20220324T100649_N0400_R022_T32TNL_20220324T124139;9.355928000;41.4818920,S2B_MSIL1C_20220324T100649_N0400_R022_T32TNL_20220324T124139,41.481892,9.355928,2022-03-24 10:19:27.543 UTC,0.91,328.3960689388832,26.9,0.732,0.0589046031,0.0015750177469209,False,False,0.0,,,,,,,,,,,,,,,03,POINT (9.355928 41.481892)
S2A_MSIL1C_20220302T101941_N0400_R065_T32TNM_20220302T123226;9.354802000;41.6048460,S2A_MSIL1C_20220302T101941_N0400_R065_T32TNM_20220302T123226,41.604846,9.354802,2022-03-02 10:29:14.99 UTC,0.38,12.60507149287811,26.7,0.766,0.0498930626,0.0221278130686515,False,False,0.886905326913245,0.0139348752272547,0.9999902106079356,227609040.0,41.60511833333333,41.60505166666666,9.354671666666665,9.354416666666669,0.5,0.3,81.6,295.0,2022-03-02 10:28:32 UTC,2022-03-02 10:32:51.06 UTC,16.623468287229723,03,POINT (9.354802 41.604846)
S2A_MSIL1C_20220302T101941_N0400_R065_T32TNM_20220302T123226;9.286464000;41.5925160,S2A_MSIL1C_20220302T101941_N0400_R065_T32TNM_20220302T123226,41.592516,9.286464,2022-03-02 10:29:14.99 UTC,0.25,118.6022635920804,21.7,0.524,0.2785340846,0.0456008765968813,False,False,3.756943672964173e-06,,0.0048123834252632,244657352.0,43.269333333333336,,9.10971166666667,,10.300000190734863,,179.3000030517578,,2022-03-01 23:45:05 UTC,,,03,POINT (9.286464 41.592516)
S2B_MSIL1C_20220314T101019_N0400_R022_T32TNM_20220314T122840;9.380276000;41.5080250,S2B_MSIL1C_20220314T101019_N0400_R022_T32TNM_20220314T122840,41.508025,9.380276,2022-03-14 10:19:13.38 UTC,1.61,137.50987083139756,170.0,0.635,0.5273570418,0.1601630952123992,False,False,4.7443400973679805e-06,,0.2946166557919773,247245868.0,43.248333333333335,,10.121166666666667,,11.5,,191.0,,2022-03-14 00:59:55 UTC,,,03,POINT (9.380276 41.508025)
S2B_MSIL1C_20220307T101759_N0400_R065_T32TNL_20220307T122828;9.215798000;41.3049700,S2B_MSIL1C_20220307T101759_N0400_R065_T32TNL_20220307T122828,41.30497,9.215798,2022-03-07 10:29:23.21 UTC,14.21,2.8647889756541165,120.9,0.952,0.0200143177,0.0057054295306946,False,False,0.0001276534685236,0.0007473373877046,0.985493536419375,247460000.0,41.271865,41.32547666666667,9.204533333333332,9.200308333333334,13.300000190734863,13.899999618530272,33.099998474121094,323.1000061035156,2022-03-07 10:20:00 UTC,2022-03-07 10:35:46 UTC,47.60386985415292,03,POINT (9.215798 41.30497)
S2A_MSIL1C_20220302T101941_N0400_R065_T32TNL_20220302T123226;9.167456000;41.3200040,S2A_MSIL1C_20220302T101941_N0400_R065_T32TNL_20220302T123226,41.320004,9.167456,2022-03-02 10:29:29.087 UTC,15.29,344.4388872025463,89.80000000000001,0.931,0.0227024984,0.0005333215953308,False,False,0.6154283333884477,,0.9999231927417088,247460000.0,41.27663166666667,41.32342333333333,9.18603333333333,9.166163333333332,13.600000381469728,13.6,342.1000061035156,343.0,2022-03-02 10:17:25 UTC,2022-03-02 10:30:20.76 UTC,47.60386985415292,03,POINT (9.167456 41.320004)
S2A_MSIL1C_20220329T100611_N0400_R022_T32TNM_20220329T121808;9.287321000;41.5965670,S2A_MSIL1C_20220329T100611_N0400_R022_T32TNM_20220329T121808,41.596567,9.287321,2022-03-29 10:19:17.714 UTC,0.35,359.90874767107846,29.0,0.833,0.5433974266,0.2190243350773569,False,False,0.0,,,,,,,,,,,,,,,03,POINT (9.287321 41.596567)
S2A_MSIL1C_20220302T101941_N0400_R065_T32TNM_20220302T123226;9.288613000;41.5901690,S2A_MSIL1C_20220302T101941_N0400_R065_T32TNM_20220302T123226,41.590169,9.288613,2022-03-02 10:29:14.99 UTC,1.06,68.18197762056796,25.0,0.784,0.3159779906,0.0456008765968813,False,False,5.805272387788231e-06,,0.0076191983588693,248148560.0,43.34731833333333,,9.106731666666665,,10.1,,179.5,,2022-03-01 23:17:43 UTC,,,03,POINT (9.288613 41.590169)
S2B_MSIL1C_20220324T100649_N0400_R022_T32TNL_20220324T124139;9.253475000;41.3175040,S2B_MSIL1C_20220324T100649_N0400_R022_T32TNL_20220324T124139,41.317504,9.253475,2022-03-24 10:19:27.543 UTC,0.68,334.69860468532227,21.3,0.726,0.3123894036,0.0027289656026143,True,False,0.0,,,,,,,,,,,,,,,03,POINT (9.253475 41.317504)
S2A_MSIL1C_20220302T101941_N0400_R065_T32TNL_20220302T123226;9.120144000;41.3867190,S2A_MSIL1C_20220302T101941_N0400_R065_T32TNL_20220302T123226,41.386719,9.120144,2022-03-02 10:29:29.087 UTC,4.83,106.57014989433311,24.3,0.813,0.0483574718,0.011978629577185,False,False,3.784582737486736e-05,,0.1285739011772966,244657352.0,43.269333333333336,,9.10971166666667,,10.300000190734863,,179.3000030517578,,2022-03-01 23:45:05 UTC,,,03,POINT (9.120144 41.386719)
S2B_MSIL1C_20220324T100649_N0400_R022_T32TNL_20220324T124139;9.227880000;41.4128590,S2B_MSIL1C_20220324T100649_N0400_R022_T32TNL_20220324T124139,41.412859,9.22788,2022-03-24 10:19:27.543 UTC,3.96,225.83662361046584,27.0,0.871,0.1218573749,0.1291790260509402,False,False,0.0,,,,,,,,,,,,,,,03,POINT (9.22788 41.412859)
S2A_MSIL1C_20220302T101941_N0400_R065_T32TNL_20220302T123226;9.126899000;41.3547350,S2A_MSIL1C_20220302T101941_N0400_R065_T32TNL_20220302T123226,41.354735,9.126899,2022-03-02 10:29:29.087 UTC,3.74,279.1216985576324,29.6,0.932,0.0338210166,0.0002177529268971,False,False,0.0,,,,,,,,,,,,,,,03,POINT (9.126899 41.354735)
S2A_MSIL1C_20220329T100611_N0400_R022_T32TNM_20220329T121808;9.297281000;41.5966320,S2A_MSIL1C_20220329T100611_N0400_R022_T32TNM_20220329T121808,41.596632,9.297281,2022-03-29 10:19:17.714 UTC,0.64,274.53803619658584,26.0,0.786,0.141319409,0.2190243350773569,False,False,11.310828766378345,,0.9993299819036277,256002077.0,41.596765,41.59678666666667,9.297136666666665,9.29715,0.2000000029802322,0.1000000014901161,127.06333354661275,259.2587905767547,2022-03-29 10:12:02 UTC,2022-03-29 10:30:01 UTC,27.034603784653488,03,POINT (9.297281 41.596632)
S2A_MSIL1C_20220329T100611_N0400_R022_T32TNM_20220329T121808;9.288398000;41.5958440,S2A_MSIL1C_20220329T100611_N0400_R022_T32TNM_20220329T121808,41.595844,9.288398,2022-03-29 10:19:17.714 UTC,0.07,355.3250853100319,29.9,0.87,0.6211392879,0.2190243350773569,False,False,3.2881068771246686e-06,,0.0088438427311307,375933960.0,40.437333333333335,,10.035,,8.9,,338.0,,2022-03-29 02:25:31 UTC,,,03,POINT (9.288398 41.595844)
S2A_MSIL1C_20220302T101941_N0400_R065_T32TNL_20220302T123226;9.117954000;41.3662740,S2A_MSIL1C_20220302T101941_N0400_R065_T32TNL_20220302T123226,41.366274,9.117954,2022-03-02 10:29:29.087 UTC,0.87,327.25015334862155,24.700000000000003,0.875,0.0289128255,0.0002177529268971,False,False,1.1074366642299563e-05,,0.070200495232282,229114031.0,43.55011666666666,,9.774616666666665,,16.6,,195.8,,2022-03-02 02:32:06 UTC,,,03,POINT (9.117954 41.366274)
S2B_MSIL1C_20220324T100649_N0400_R022_T32TNL_20220324T124139;9.327584000;41.5144930,S2B_MSIL1C_20220324T100649_N0400_R022_T32TNL_20220324T124139,41.514493,9.327584,2022-03-24 10:19:27.543 UTC,0.26,265.94366926962346,24.3,0.926,0.0377454832,0.002188887786503,False,False,2.662483621589481e-05,,0.3303201845030386,227905860.0,41.58954333333333,,9.285776666666669,,0.6000000238418579,,348.6000061035156,,2022-03-24 08:13:45 UTC,,,03,POINT (9.327584 41.514493)
S2A_MSIL1C_20220302T101941_N0400_R065_T32TNM_20220302T123226;9.288131000;41.5896300,S2A_MSIL1C_20220302T101941_N0400_R065_T32TNM_20220302T123226,41.58963,9.288131,2022-03-02 10:29:14.99 UTC,1.33,222.97183463481173,23.6,0.422,0.657768786,0.0456008765968813,False,False,5.92708789403429e-06,,0.0084276344195238,248140803.0,43.32362166666666,,9.10758,,10.199999809265137,,178.60000610351562,,2022-03-01 23:26:03 UTC,,,03,POINT (9.288131 41.58963)
S2A_MSIL1C_20220302T101941_N0400_R065_T32TNM_20220302T123226;9.328420000;41.6086170,S2A_MSIL1C_20220302T101941_N0400_R065_T32TNM_20220302T123226,41.608617,9.32842,2022-03-02 10:29:14.99 UTC,22.31,82.50592249883854,45.3,0.896,0.02598425,0.0716304510696246,False,False,0.0,,,,,,,,,,,,,,,03,POINT (9.32842 41.608617)
S2A_MSIL1C_20220322T101711_N0400_R065_T32TNL_20220322T123834;9.232706000;41.4238380,S2A_MSIL1C_20220322T101711_N0400_R065_T32TNL_20220322T123834,41.423838,9.232706,2022-03-22 10:29:28.705 UTC,0.79,223.54479242994256,19.7,0.327,0.3845034838,0.0532425435856096,False,False,6.532428833794994e-05,,0.5565694557772958,152015875.0,,43.25472166666666,,10.104985,,35.0,,19.9,,2022-03-22 13:45:18 UTC,,03,POINT (9.232706 41.423838)
S2A_MSIL1C_20220309T100841_N0400_R022_T32TNL_20220309T122754;9.253594000;41.3174140,S2A_MSIL1C_20220309T100841_N0400_R022_T32TNL_20220309T122754,41.317414,9.253594,2022-03-09 10:19:33.988 UTC,0.55,312.3532506752202,25.1,0.569,0.1309974343,0.0004324766925795,True,False,1.189850618588866e-05,,0.1349851584315887,329016150.0,41.389468333333326,,9.164771666666665,,0.1,,300.0,,2022-03-09 09:09:57.05 UTC,,18.439751928241463,03,POINT (9.253594 41.317414)
