detect_id,scene_id,lat,lon,detect_timestamp,speed_kn_inferred,heading_deg_inferred,length_m_inferred,presence_score,nonvessel_score,cloud_score,likely_infrastructure,potential_ice,matching_score,matching_score_secondary,matching_confidence,mmsi,ais_lat_before,ais_lat_after,ais_lon_before,ais_lon_after,ais_speed_kn_before,ais_speed_kn_after,ais_course_before,ais_course_after,ais_timestamp_before,ais_timestamp_after,ais_length_m,month,geometry
S2B_MSIL1C_20220801T100559_N0400_R022_T32TNL_20220801T121930;9.217607000;41.3462220,S2B_MSIL1C_20220801T100559_N0400_R022_T32TNL_20220801T121930,41.346222,9.217607,2022-08-01 10:19:34.719 UTC,0.06,284.85127650894066,23.5,0.772,0.0617585927,0.0017220788575285,False,False,0.0,,,,,,,,,,,,,,,08,POINT (9.217607 41.346222)
S2B_MSIL1C_20220801T100559_N0400_R022_T32TNM_20220801T121930;9.377623000;41.5874790,S2B_MSIL1C_20220801T100559_N0400_R022_T32TNM_20220801T121930,41.587479,9.377623,2022-08-01 10:19:20.026 UTC,7.42,357.0439586954244,33.4,0.905,0.0356078371,0.0021994799147203,False,False,0.0,,,,,,,,,,,,,,,08,POINT (9.377623 41.587479)
S2A_MSIL1C_20220806T100611_N0400_R022_T32TNM_20220806T135051;9.350149000;41.6319720,S2A_MSIL1C_20220806T100611_N0400_R022_T32TNM_20220806T135051,41.631972,9.350149,2022-08-06 10:19:26.505 UTC,0.47,93.965078401455,20.0,0.748,0.0051401653,0.0389578227896969,False,False,0.0,,,,,,,,,,,,,,,08,POINT (9.350149 41.631972)
S2A_MSIL1C_20220806T100611_N0400_R022_T32TNM_20220806T135051;9.402599000;41.7836600,S2A_MSIL1C_20220806T100611_N0400_R022_T32TNM_20220806T135051,41.78366,9.402599,2022-08-06 10:19:26.505 UTC,10.68,189.740282517224,36.3,0.894,0.0454469994,0.0428993393686224,False,False,0.0,,,,,,,,,,,,,,,08,POINT (9.402599 41.78366)
S2A_MSIL1C_20220806T100611_N0400_R022_T32TNM_20220806T135051;9.286336000;41.5092890,S2A_MSIL1C_20220806T100611_N0400_R022_T32TNM_20220806T135051,41.509289,9.286336,2022-08-06 10:19:26.505 UTC,7.53,42.97183463481174,29.4,0.918,0.0589542612,0.0315626191517111,False,False,0.0,,,,,,,,,,,,,,,08,POINT (9.286336 41.509289)
S2A_MSIL1C_20220816T100611_N0400_R022_T32TNL_20220816T135125;9.204232000;41.3502100,S2A_MSIL1C_20220816T100611_N0400_R022_T32TNL_20220816T135125,41.35021,9.204232,2022-08-16 10:19:42.466 UTC,7.55,123.18592595312698,32.8,0.854,0.0299544297,0.0054578482644532,False,False,0.0,,,,,,,,,,,,,,,08,POINT (9.204232 41.35021)
S2A_MSIL1C_20220829T101611_N0400_R065_T32TNM_20220829T153923;9.291220000;41.5027010,S2A_MSIL1C_20220829T101611_N0400_R065_T32TNM_20220829T153923,41.502701,9.29122,2022-08-29 10:29:23.929 UTC,7.55,169.02254956359286,43.5,0.756,0.0248392038,0.1912214451652907,False,False,0.0,,,,,,,,,,,,,,,08,POINT (9.29122 41.502701)
S2B_MSIL1C_20220824T101559_N0400_R065_T32TNM_20220824T122701;9.314437000;41.6207260,S2B_MSIL1C_20220824T101559_N0400_R065_T32TNM_20220824T122701,41.620726,9.314437,2022-08-24 10:29:11.757 UTC,0.53,101.98648753328654,22.4,0.884,0.3356198668,0.0162519421214358,False,False,0.0,,,,,,,,,,,,,,,08,POINT (9.314437 41.620726)
S2A_MSIL1C_20220809T102041_N0400_R065_T32TNL_20220809T153907;9.206612000;41.3090410,S2A_MSIL1C_20220809T102041_N0400_R065_T32TNL_20220809T153907,41.309041,9.206612,2022-08-09 10:29:37.333 UTC,1.28,359.3357898759476,24.6,0.786,0.0282985698,0.0322425664662889,False,False,0.0,,,,,,,,,,,,,,,08,POINT (9.206612 41.309041)
S2B_MSIL1C_20220811T100559_N0400_R022_T32TNL_20220811T153441;9.104102000;41.3771870,S2B_MSIL1C_20220811T100559_N0400_R022_T32TNL_20220811T153441,41.377187,9.104102,2022-08-11 10:19:33.528 UTC,0.15,126.62367272391194,33.8,0.84,0.0297457967,0.0612760755611302,False,False,0.0,,,,,,,,,,,,,,,08,POINT (9.104102 41.377187)
