class_id,latitude,longitude,length,breadth,heading,date
1,41.31141,9.297488,176.38,24.8,51,20221202
0,41.58831,9.292432,165.8,29.0,38,20221201
0,41.37399,9.178192,,,151,20221201
0,41.37399,9.178172,,,151,20221202
0,41.59109,9.284072,12.0,3.0,151,20221202
0,41.38871,9.155965,74.6,14.6,101,20221201
0,41.38872,9.15596,74.6,14.6,104,20221202
1,41.29815,9.276243,110.0,18.4,51,20221209
0,41.58777,9.290174,90.6,13.75,128,20221205
0,41.58832,9.29242,165.8,29.0,38,20221206
0,41.58831,9.292428,165.8,29.0,38,20221208
1,41.389,9.161471,,,151,20221207
0,41.47196,9.06622,,,151,20221205
1,41.42793,9.231928,,,151,20221206
1,41.34783,9.358,171.52,28.03,151,20221209
0,41.37399,9.178192,,,151,20221204
0,41.37399,9.178195,,,151,20221205
0,41.374,9.178197,,,151,20221206
0,41.37398,9.178185,,,151,20221207
0,41.37399,9.17819,,,151,20221208
0,41.37399,9.178192,,,151,20221209
0,41.43727,9.239017,14.0,10.0,82,20221207
1,41.60535,9.312387,12.0,3.0,151,20221209
1,41.61084,9.342403,12.0,4.0,151,20221206
1,41.36982,9.374307,253.8,30.41,53,20221204
0,41.38872,9.155963,74.6,14.6,102,20221204
0,41.38872,9.155967,74.6,14.6,103,20221205
0,41.38872,9.155962,74.6,14.6,104,20221206
0,41.38871,9.15597,74.6,14.6,103,20221207
0,41.38872,9.155972,74.6,14.6,102,20221208
0,41.38872,9.155967,74.6,14.6,104,20221209
0,41.58738,9.291628,90.6,13.75,38,20221214
0,41.58831,9.292421,165.8,29.0,37,20221213
0,41.58832,9.29242,165.8,29.0,37,20221215
1,41.30658,9.292262,140.0,16.6,54,20221215
1,41.33743,9.346813,195.3,26.8,50,20221214
1,41.36865,9.13609,18.0,4.0,151,20221213
1,41.33315,9.326571,208.2,26.0,50,20221215
0,41.37399,9.178202,,,151,20221211
0,41.374,9.17819,,,151,20221212
0,41.37401,9.178184,,,151,20221213
0,41.37399,9.178204,,,151,20221214
0,41.37399,9.17819,,,151,20221215
0,41.37399,9.178193,,,151,20221216
1,41.34169,9.260632,12.0,6.0,151,20221216
1,41.38854,9.161603,7.0,3.0,151,20221212
0,41.38872,9.155963,74.6,14.6,104,20221213
0,41.38872,9.155967,74.6,14.6,104,20221214
0,41.38871,9.155973,74.6,14.6,101,20221215
0,41.38871,9.155973,74.6,14.6,102,20221216
1,41.31217,9.29128,165.0,26.23,55,20221221
0,41.58776,9.290192,90.6,13.75,129,20221223
0,41.58832,9.292418,165.8,29.0,37,20221220
0,41.58832,9.292423,165.8,29.0,37,20221222
1,41.3622,9.179281,13.0,4.0,151,20221221
1,41.35911,9.361263,158.72,25.6,49,20221221
0,41.37399,9.178188,,,151,20221218
0,41.37399,9.178206,,,151,20221219
0,41.37399,9.178204,,,151,20221220
0,41.37399,9.178211,,,151,20221221
0,41.37399,9.1782,,,151,20221222
0,41.37399,9.178204,,,151,20221223
1,41.35611,9.375869,176.38,24.8,53,20221219
1,41.31637,9.257419,,,151,20221221
1,41.38235,9.133805,12.0,6.0,151,20221218
1,41.60514,9.357848,12.0,3.0,151,20221219
1,41.30235,9.255116,67.0,15.4,86,20221218
1,41.34515,9.287118,67.0,15.4,4,20221219
1,41.30117,9.242931,14.0,5.0,151,20221221
0,41.47208,9.06622,7.0,3.0,151,20221219
0,41.38872,9.155973,74.6,14.6,102,20221219
0,41.38872,9.155973,74.6,14.6,103,20221220
0,41.38872,9.155975,74.6,14.6,102,20221221
0,41.38873,9.155588,74.6,14.6,104,20221222
1,41.55038,9.442562,176.38,24.8,165,20221226
0,41.58832,9.292428,165.8,29.0,37,20221225
0,41.58831,9.292427,165.8,29.0,38,20221227
0,41.58832,9.292421,165.8,29.0,37,20221229
1,41.37718,9.231417,13.0,4.0,151,20221228
0,41.37401,9.178197,,,151,20221225
0,41.374,9.178188,,,151,20221226
0,41.374,9.178198,,,151,20221227
0,41.37399,9.178177,,,151,20221228
0,41.37398,9.178185,,,151,20221229
0,41.374,9.178202,,,151,20221230
1,41.32219,9.31585,140.0,16.6,51,20221225
1,41.38481,9.144617,23.0,11.0,151,20221227
1,41.60623,9.330791,12.0,3.0,151,20221226
0,41.38873,9.155595,74.6,14.6,103,20221226
0,41.38873,9.155583,74.6,14.6,101,20221228
0,41.38872,9.155583,74.6,14.6,102,20221230
