class_id,latitude,longitude,length,breadth,heading,date
1,41.60467,9.38602,11.0,7.0,179,20220901
1,41.39275,9.08969,11.0,7.0,147,20220902
1,41.63748,9.356263,14.0,8.0,85,20220901
1,41.40321,9.071502,16.0,5.0,151,20220901
1,41.56558,9.38086,16.0,5.0,151,20220902
1,41.60049,9.302321,30.0,10.0,151,20220901
1,41.59978,9.300935,30.0,10.0,151,20220902
0,41.66379,9.385455,33.0,8.53,81,20220902
1,41.38283,9.07429,12.0,7.0,151,20220902
1,41.31628,9.173515,64.35,13.8,163,20220901
1,41.3095,9.173872,64.35,13.8,159,20220902
0,41.37486,9.225698,13.0,7.0,151,20220901
1,41.45123,9.276901,14.0,10.0,23,20220901
1,41.38072,9.262696,14.0,10.0,133,20220902
1,41.33347,9.210836,16.0,10.0,151,20220902
1,41.38062,9.231617,13.0,4.0,50,20220901
1,41.37842,9.26395,19.0,10.0,151,20220901
1,41.63709,9.355257,,,151,20220901
1,41.63707,9.35533,,,151,20220902
1,41.36993,9.268492,12.0,4.0,151,20220901
1,41.37467,9.276567,14.0,5.0,13,20220902
1,41.33627,9.255682,15.0,8.0,72,20220902
1,41.35983,9.230474,,,151,20220901
0,41.58839,9.292731,203.24,25.43,39,20220901
1,41.44991,9.267926,15.0,5.0,151,20220901
1,41.58015,9.361671,,,151,20220901
0,41.38873,9.15908,42.0,10.0,170,20220901
1,41.41821,9.28178,16.0,5.0,151,20220902
0,41.63943,9.355478,,,151,20220901
0,41.38869,9.158598,47.0,10.0,175,20220901
1,41.3167,9.222115,13.0,4.0,161,20220902
0,41.38883,9.160425,22.0,6.0,151,20220901
1,41.34243,9.262067,24.0,6.0,103,20220901
0,41.38891,9.160367,22.0,6.0,151,20220902
1,41.42757,9.265265,20.0,4.0,151,20220901
0,41.3387,9.251493,20.0,4.0,151,20220902
1,41.49368,9.543408,38.0,9.0,6,20220902
1,41.35527,9.170275,,,151,20220901
1,41.29685,9.21723,,,151,20220902
1,41.58033,9.364063,13.0,4.0,151,20220902
1,41.36526,9.171162,14.0,4.0,151,20220901
1,41.37473,9.22768,14.0,4.0,151,20220902
1,41.42735,9.419064,15.0,8.0,151,20220901
1,41.6606,9.40929,22.0,6.0,151,20220901
1,41.6756,9.38927,13.0,6.0,151,20220902
1,41.57376,9.362868,15.0,8.0,18,20220901
1,41.34458,9.280447,11.0,3.0,151,20220902
1,41.67544,9.446912,22.0,6.0,151,20220902
1,41.44752,9.092689,17.0,5.0,151,20220901
0,41.67737,9.384503,50.0,8.0,48,20220901
1,41.37598,9.22692,15.0,5.0,151,20220902
1,41.40172,9.419503,15.0,5.0,151,20220902
0,41.63479,9.355964,15.0,4.0,151,20220902
1,41.37082,9.27031,22.0,6.0,151,20220901
0,41.59099,9.284863,15.0,4.0,6,20220901
0,41.6364,9.353472,15.0,4.0,55,20220902
0,41.33924,9.251355,16.0,6.0,151,20220902
1,41.38331,9.112245,18.0,5.0,151,20220901
1,41.33514,9.201748,13.0,3.0,151,20220901
0,41.36485,9.26796,17.0,4.0,87,20220901
1,41.32447,9.243089,,,151,20220902
1,41.35695,9.187127,12.0,3.0,124,20220901
1,41.38143,9.236056,22.0,6.0,151,20220901
0,41.33873,9.251066,14.0,8.0,151,20220901
0,41.33894,9.252408,14.0,8.0,151,20220902
0,41.38868,9.159106,40.0,8.0,166,20220902
0,41.38883,9.160737,20.0,5.0,151,20220901
0,41.38883,9.160748,20.0,5.0,151,20220902
0,41.47191,9.27177,14.0,8.0,151,20220901
0,41.46265,9.262023,14.0,8.0,151,20220902
0,41.42809,9.23234,48.5,9.42,83,20220901
0,41.42805,9.231998,48.5,9.42,74,20220902
1,41.46191,9.296857,12.0,4.0,151,20220901
1,41.38915,9.157349,12.0,4.0,151,20220902
0,41.38958,9.159431,12.0,8.0,151,20220901
1,41.33732,9.256455,12.0,8.0,151,20220902
1,41.31842,9.132442,,,151,20220901
0,41.38956,9.159813,18.0,5.0,167,20220901
0,41.38961,9.159701,18.0,5.0,167,20220902
1,41.33238,9.210352,38.0,8.0,131,20220902
1,41.40873,9.21888,13.0,2.0,151,20220901
1,41.4169,9.233368,13.0,2.0,151,20220902
1,41.29877,9.250517,14.0,7.0,151,20220902
1,41.41025,9.37094,12.0,7.0,151,20220901
0,41.33914,9.251558,12.0,7.0,151,20220902
1,41.38481,9.14384,14.0,5.0,151,20220901
1,41.3702,9.158488,12.0,6.0,124,20220901
1,41.36981,9.267774,13.0,8.0,67,20220901
1,41.33859,9.251222,10.0,5.0,151,20220901
1,41.41234,9.222285,10.0,5.0,151,20220902
1,41.38933,9.158123,11.0,5.0,151,20220902
1,41.38917,9.15765,16.0,5.0,90,20220901
1,41.33609,9.27323,12.0,7.0,158,20220902
1,41.64892,9.38936,14.0,4.0,151,20220901
0,41.38891,9.160025,20.0,5.0,151,20220901
0,41.39845,9.129797,20.0,5.0,151,20220902
1,41.31818,9.279128,13.0,7.0,151,20220902
1,41.38902,9.158667,49.9,9.2,137,20220902
0,41.58734,9.291072,23.3,8.24,151,20220902
1,41.36532,9.172455,22.0,6.0,151,20220902
1,41.39866,9.131844,18.0,5.0,151,20220901
1,41.37755,9.120902,18.0,5.0,151,20220902
1,41.39739,9.129323,19.0,10.0,151,20220902
0,41.37399,9.178185,,,151,20220901
0,41.374,9.178193,,,151,20220902
1,41.47327,9.32772,24.0,6.0,151,20220901
0,41.47504,9.073553,13.0,4.0,151,20220902
0,41.42759,9.10364,14.0,4.0,151,20220902
1,41.61363,9.340596,13.0,4.0,151,20220901
1,41.57828,9.368571,13.0,4.0,151,20220902
0,41.4743,9.072852,,,151,20220902
1,41.36977,9.137547,7.0,2.0,151,20220902
0,41.63065,9.352875,17.0,8.0,151,20220902
1,41.37555,9.229957,18.0,5.0,151,20220902
1,41.43804,9.319068,12.0,8.0,15,20220901
0,41.37497,9.227123,12.0,8.0,48,20220902
0,41.38851,9.164436,20.0,6.0,63,20220901
0,41.63792,9.353708,14.0,4.0,151,20220901
0,41.63799,9.353725,14.0,4.0,151,20220902
1,41.65942,9.395435,14.0,4.0,151,20220901
1,41.45596,9.30175,14.0,4.0,113,20220902
1,41.40785,9.281252,17.0,5.0,172,20220901
1,41.38897,9.159739,35.0,8.0,151,20220901
0,41.389,9.159701,35.0,8.0,151,20220902
1,41.36197,9.265055,10.0,2.0,151,20220902
1,41.45243,9.433313,30.0,6.0,161,20220901
1,41.39367,9.074173,13.0,8.0,122,20220901
1,41.34268,9.191093,,,110,20220901
1,41.53705,9.324159,36.0,8.0,54,20220901
1,41.44781,9.275409,12.0,4.0,151,20220902
1,41.34365,9.268463,13.0,8.0,27,20220901
1,41.38841,9.162461,18.0,5.0,151,20220902
1,41.44193,9.243092,15.0,8.0,151,20220901
1,41.54048,9.321908,15.0,8.0,151,20220902
1,41.36267,9.217268,22.0,5.0,151,20220902
1,41.62859,9.538473,22.0,6.0,144,20220902
1,41.32685,9.276992,12.0,4.0,0,20220901
1,41.60955,9.331388,12.0,4.0,84,20220902
1,41.36997,9.268057,12.0,7.0,61,20220901
0,41.38877,9.159337,34.0,8.0,161,20220901
1,41.33873,9.194408,17.0,4.0,151,20220901
1,41.53101,9.298219,9.0,4.0,151,20220901
1,41.52811,9.278572,9.0,4.0,151,20220902
1,41.37098,9.26991,,,151,20220902
1,41.55975,9.353897,13.0,4.0,151,20220901
1,41.37875,9.286265,13.0,4.0,151,20220902
1,41.37331,9.156783,14.0,4.0,151,20220902
0,41.46971,9.26779,12.0,7.0,96,20220902
1,41.6739,9.387802,36.0,8.0,151,20220901
1,41.32217,9.163272,67.0,15.4,109,20220901
