class_id,latitude,longitude,confidence,length,breadth,heading,date,aoi_id,source
1,43.41421508,4.84351463,0.606,61.6,15.3,148.0,20180112,10,10_20180112_a1464697-42a7-460c-952c-84d0ab0808a6
1,43.28718185,4.65333948,0.543,41.9,10.5,60.0,20180112,10,10_20180112_a1464697-42a7-460c-952c-84d0ab0808a6
1,43.40261711,4.86690784,0.49,186.0,26.1,51.0,20180113,10,10_20180113_0ae5060b-4740-4c19-8ec8-566b94408e4e
1,43.44757808,4.39154551,0.317,62.0,17.1,180.0,20180113,10,10_20180113_0ae5060b-4740-4c19-8ec8-566b94408e4e
1,43.28052062,4.61058605,0.581,85.0,23.5,4.0,20180123,10,10_20180123_9bd1b1ea-0e28-4415-8fb5-0e9293ce9711
1,43.2805581,4.60955165,0.305,75.4,33.9,178.0,20180123,10,10_20180123_9bd1b1ea-0e28-4415-8fb5-0e9293ce9711
1,43.36935119,4.53459586,0.55,176.8,25.7,147.0,20180129,10,10_20180129_b522c92b-f313-41c9-9c48-b328e131dc21
1,43.36607632,4.53988269,0.472,87.9,18.4,145.0,20180129,10,10_20180129_b522c92b-f313-41c9-9c48-b328e131dc21
1,43.31310816,4.69272759,0.344,117.5,21.7,178.0,20180129,10,10_20180129_b522c92b-f313-41c9-9c48-b328e131dc21
1,43.34094231,4.64791997,0.685,87.6,23.7,179.0,20180226,10,10_20180226_1d6eef14-1e86-4d9b-8625-e9793decfee8
1,43.40308674,4.86196487,0.651,79.0,17.2,130.0,20180303,10,10_20180303_6b631b3f-2aae-4ad5-b9aa-791e46f8afcd
1,43.30466679,4.66161633,0.615,114.4,28.2,178.0,20180314,10,10_20180314_14e20da5-d2e0-40b1-8e95-438547a7f30e
1,43.34265651,4.67955934,0.505,139.0,23.0,5.0,20180317,10,10_20180317_b630cb71-6909-4d50-91b1-b0081421294c
1,43.30266717,4.65336939,0.629,40.2,12.3,132.0,20180418,10,10_20180418_2a588e2a-96f8-4e85-962d-04fa79a1492d
1,43.27879814,4.78746482,0.487,43.4,13.9,171.0,20180421,10,10_20180421_cd95d698-eed3-4071-bc78-04357f26f1d4
1,43.34468909,4.759952,0.424,42.1,13.0,173.0,20180421,10,10_20180421_cd95d698-eed3-4071-bc78-04357f26f1d4
1,43.34123163,4.63742797,0.582,37.9,29.5,158.0,20180426,10,10_20180426_bd7aca35-a99a-4acd-81f0-1825b14340a2
1,43.42966976,4.52139384,0.665,99.8,17.6,11.0,20180430,10,10_20180430_0896a5a4-34ef-4f30-9430-0a8d82b67e57
1,43.44410626,4.41798834,0.34,64.8,36.8,170.0,20180430,10,10_20180430_0896a5a4-34ef-4f30-9430-0a8d82b67e57
1,43.38186224,4.86246914,0.591,52.7,11.6,30.0,20180505,10,10_20180505_21541338-0e4c-4cd0-8ca7-851d00e3cf75
1,43.44585171,4.46420149,0.545,59.4,12.9,154.0,20180523,10,10_20180523_8461b0f6-e1b9-4f73-a0cc-2b7ef3a97511
1,43.33737223,4.63943661,0.503,54.1,15.4,7.0,20180523,10,10_20180523_8461b0f6-e1b9-4f73-a0cc-2b7ef3a97511
1,43.38752837,4.43690478,0.464,45.4,18.5,155.0,20180523,10,10_20180523_8461b0f6-e1b9-4f73-a0cc-2b7ef3a97511
1,43.44426708,4.41438447,0.462,84.1,28.0,0.0,20180523,10,10_20180523_8461b0f6-e1b9-4f73-a0cc-2b7ef3a97511
1,43.33413926,4.54452237,0.696,55.0,18.4,160.0,20180601,10,10_20180601_4b1fd01e-09a5-41e3-a280-66f32b477a55
1,43.32556525,4.61030911,0.624,180.0,31.6,163.0,20180601,10,10_20180601_4b1fd01e-09a5-41e3-a280-66f32b477a55
1,43.4449286,4.42436262,0.617,44.7,16.4,45.0,20180601,10,10_20180601_4b1fd01e-09a5-41e3-a280-66f32b477a55
1,43.30874038,4.79891753,0.646,168.7,33.4,170.0,20180614,10,10_20180614_50810ad4-15d9-411f-a041-1414c72d9fa2
1,43.41039037,4.84979634,0.438,66.5,18.4,156.0,20180614,10,10_20180614_50810ad4-15d9-411f-a041-1414c72d9fa2
1,43.39472879,4.5208367,0.717,78.2,19.2,151.0,20180617,10,10_20180617_827a71ce-57a7-4761-8b42-3353e35bca3a
1,43.35894688,4.53578729,0.719,68.6,20.8,166.0,20180618,10,10_20180618_5d120be2-4dba-4604-89d2-78163b42caaa
1,43.30285194,4.78197546,0.671,80.9,18.1,172.0,20180618,10,10_20180618_5d120be2-4dba-4604-89d2-78163b42caaa
1,43.44625163,4.40563391,0.67,55.0,16.5,31.0,20180618,10,10_20180618_5d120be2-4dba-4604-89d2-78163b42caaa
1,43.32643243,4.78797172,0.627,107.8,18.3,143.0,20180618,10,10_20180618_5d120be2-4dba-4604-89d2-78163b42caaa
1,43.3900951,4.52118048,0.467,76.7,25.1,81.0,20180625,10,10_20180625_87389418-4fb3-451a-b4a8-8356124f2002
1,43.39188871,4.86097618,0.613,48.1,13.9,26.0,20180630,10,10_20180630_a700e74e-484f-46cf-b906-6f8f2c9f9252
1,43.31711138,4.8649835,0.515,38.2,11.1,61.0,20180630,10,10_20180630_a700e74e-484f-46cf-b906-6f8f2c9f9252
1,43.31514815,4.76923338,0.704,53.6,17.3,173.0,20180715,10,10_20180715_1658dbab-4726-43cb-a820-2bdd182d3d94
1,43.44495102,4.42304968,0.696,69.2,21.1,20.0,20180715,10,10_20180715_1658dbab-4726-43cb-a820-2bdd182d3d94
1,43.34532304,4.43846178,0.645,84.2,23.8,169.0,20180715,10,10_20180715_1658dbab-4726-43cb-a820-2bdd182d3d94
1,43.35138109,4.52511339,0.601,186.2,35.6,154.0,20180715,10,10_20180715_1658dbab-4726-43cb-a820-2bdd182d3d94
1,43.44872508,4.39128537,0.576,52.9,14.4,159.0,20180715,10,10_20180715_1658dbab-4726-43cb-a820-2bdd182d3d94
1,43.40032635,4.56759663,0.564,63.2,14.0,19.0,20180715,10,10_20180715_1658dbab-4726-43cb-a820-2bdd182d3d94
1,43.33039443,4.74886734,0.546,37.9,12.6,173.0,20180715,10,10_20180715_1658dbab-4726-43cb-a820-2bdd182d3d94
1,43.3225213,4.78946104,0.454,34.4,9.6,168.0,20180715,10,10_20180715_1658dbab-4726-43cb-a820-2bdd182d3d94
1,43.41510628,4.46917362,0.737,65.6,17.4,139.0,20180721,10,10_20180721_a20adc4b-46ec-4e41-8b78-273ce5808863
1,43.44583822,4.42476411,0.687,39.5,12.4,143.0,20180721,10,10_20180721_a20adc4b-46ec-4e41-8b78-273ce5808863
1,43.44104794,4.43073567,0.632,54.5,14.9,138.0,20180721,10,10_20180721_a20adc4b-46ec-4e41-8b78-273ce5808863
1,43.44662602,4.43454727,0.63,62.6,13.3,175.0,20180721,10,10_20180721_a20adc4b-46ec-4e41-8b78-273ce5808863
1,43.31443298,4.80946702,0.514,69.0,29.3,174.0,20180721,10,10_20180721_a20adc4b-46ec-4e41-8b78-273ce5808863
1,43.38188877,4.86287104,0.494,98.3,16.5,31.0,20180721,10,10_20180721_a20adc4b-46ec-4e41-8b78-273ce5808863
1,43.44780635,4.39404894,0.409,36.6,9.4,140.0,20180721,10,10_20180721_a20adc4b-46ec-4e41-8b78-273ce5808863
1,43.34058291,4.67327515,0.375,50.9,18.2,170.0,20180721,10,10_20180721_a20adc4b-46ec-4e41-8b78-273ce5808863
1,43.31783613,4.64367151,0.365,41.0,15.5,39.0,20180721,10,10_20180721_a20adc4b-46ec-4e41-8b78-273ce5808863
1,43.38892274,4.41735471,0.697,93.9,20.2,161.0,20180724,10,10_20180724_4b4c6cd2-d6ec-46d6-b312-7129ad83fcae
1,43.28903138,4.48079311,0.623,239.3,37.5,165.0,20180724,10,10_20180724_4b4c6cd2-d6ec-46d6-b312-7129ad83fcae
1,43.24863526,4.47950124,0.557,47.1,10.0,62.0,20180724,10,10_20180724_4b4c6cd2-d6ec-46d6-b312-7129ad83fcae
1,43.42437367,4.42163696,0.485,31.1,10.2,36.0,20180724,10,10_20180724_4b4c6cd2-d6ec-46d6-b312-7129ad83fcae
1,43.34087562,4.65083091,0.42,38.4,14.2,16.0,20180724,10,10_20180724_4b4c6cd2-d6ec-46d6-b312-7129ad83fcae
1,43.31020149,4.55347882,0.33,142.9,26.4,18.0,20180724,10,10_20180724_4b4c6cd2-d6ec-46d6-b312-7129ad83fcae
1,43.25961516,4.484156,0.313,24.0,6.4,82.0,20180724,10,10_20180724_4b4c6cd2-d6ec-46d6-b312-7129ad83fcae
1,43.34273972,4.53892524,0.631,110.1,28.3,163.0,20180729,10,10_20180729_70d54dc1-6835-41dd-8e4c-c6cee3b6d881
1,43.41467231,4.38872141,0.614,68.8,19.5,166.0,20180729,10,10_20180729_70d54dc1-6835-41dd-8e4c-c6cee3b6d881
1,43.32223327,4.78043274,0.58,49.1,11.2,136.0,20180729,10,10_20180729_70d54dc1-6835-41dd-8e4c-c6cee3b6d881
1,43.28529028,4.75160411,0.573,34.2,10.7,151.0,20180729,10,10_20180729_70d54dc1-6835-41dd-8e4c-c6cee3b6d881
1,43.4462099,4.48874979,0.529,48.7,11.1,47.0,20180729,10,10_20180729_70d54dc1-6835-41dd-8e4c-c6cee3b6d881
1,43.32416837,4.77697971,0.51,29.8,8.0,133.0,20180729,10,10_20180729_70d54dc1-6835-41dd-8e4c-c6cee3b6d881
1,43.44089195,4.41922177,0.689,68.1,22.1,25.0,20180803,10,10_20180803_c49c6b60-be7d-4960-ab9f-733519c28cce
1,43.35814002,4.52967545,0.667,83.7,26.1,179.0,20180803,10,10_20180803_c49c6b60-be7d-4960-ab9f-733519c28cce
1,43.42522564,4.46154152,0.652,54.7,17.8,138.0,20180803,10,10_20180803_c49c6b60-be7d-4960-ab9f-733519c28cce
1,43.34038059,4.69841955,0.616,93.9,15.9,46.0,20180803,10,10_20180803_c49c6b60-be7d-4960-ab9f-733519c28cce
1,43.37509391,4.46689803,0.605,47.0,19.1,146.0,20180803,10,10_20180803_c49c6b60-be7d-4960-ab9f-733519c28cce
1,43.43962237,4.4145135,0.483,57.9,12.8,29.0,20180803,10,10_20180803_c49c6b60-be7d-4960-ab9f-733519c28cce
1,43.37429899,4.46605199,0.428,40.1,17.5,166.0,20180803,10,10_20180803_c49c6b60-be7d-4960-ab9f-733519c28cce
1,43.43670629,4.40779979,0.671,66.1,17.4,154.0,20180804,10,10_20180804_ebc79345-9b6d-43d2-a79f-88643aaa2f7e
1,43.29343679,4.83238152,0.642,41.0,11.7,64.0,20180804,10,10_20180804_ebc79345-9b6d-43d2-a79f-88643aaa2f7e
1,43.40424241,4.44064175,0.532,49.0,16.5,146.0,20180804,10,10_20180804_ebc79345-9b6d-43d2-a79f-88643aaa2f7e
1,43.34416304,4.65487182,0.507,59.4,15.0,169.0,20180804,10,10_20180804_ebc79345-9b6d-43d2-a79f-88643aaa2f7e
1,43.28910518,4.83516233,0.483,38.6,9.9,74.0,20180804,10,10_20180804_ebc79345-9b6d-43d2-a79f-88643aaa2f7e
1,43.44034205,4.44974579,0.441,31.3,9.8,132.0,20180804,10,10_20180804_ebc79345-9b6d-43d2-a79f-88643aaa2f7e
1,43.43885985,4.47668381,0.323,31.8,11.6,172.0,20180804,10,10_20180804_ebc79345-9b6d-43d2-a79f-88643aaa2f7e
1,43.36760417,4.53540277,0.695,90.2,23.5,76.0,20180807,10,10_20180807_facc955f-d222-4210-bb03-53fb86732a76
1,43.34581118,4.64928131,0.428,44.6,14.2,169.0,20180807,10,10_20180807_facc955f-d222-4210-bb03-53fb86732a76
1,43.33167429,4.58663506,0.673,49.6,14.9,168.0,20180811,10,10_20180811_eac0fdd4-56a3-4110-bb6d-ed04a8e3d55e
1,43.44436548,4.41433826,0.547,43.6,11.6,13.0,20180811,10,10_20180811_eac0fdd4-56a3-4110-bb6d-ed04a8e3d55e
1,43.43018046,4.48376371,0.731,74.0,20.0,172.0,20180814,10,10_20180814_73ea0f36-c729-4033-8c18-d85434105c3f
1,43.30272802,4.74786879,0.566,97.9,28.4,177.0,20180814,10,10_20180814_73ea0f36-c729-4033-8c18-d85434105c3f
1,43.33629089,4.62698549,0.711,91.1,23.2,168.0,20180819,10,10_20180819_5b4cf63f-905c-4306-8465-de91e2bb5712
1,43.43467784,4.45450417,0.598,85.9,24.2,146.0,20180819,10,10_20180819_5b4cf63f-905c-4306-8465-de91e2bb5712
1,43.38938089,4.46568671,0.591,176.9,37.4,154.0,20180819,10,10_20180819_5b4cf63f-905c-4306-8465-de91e2bb5712
1,43.44359559,4.39710096,0.433,41.8,12.9,72.0,20180819,10,10_20180819_5b4cf63f-905c-4306-8465-de91e2bb5712
1,43.34479579,4.73727604,0.424,45.4,13.6,16.0,20180819,10,10_20180819_5b4cf63f-905c-4306-8465-de91e2bb5712
1,43.31962741,4.84538918,0.402,57.7,11.6,81.0,20180819,10,10_20180819_5b4cf63f-905c-4306-8465-de91e2bb5712
1,43.44709278,4.39453925,0.362,41.0,12.0,11.0,20180819,10,10_20180819_5b4cf63f-905c-4306-8465-de91e2bb5712
1,43.25031991,4.86096522,0.557,47.7,14.5,106.0,20180831,10,10_20180831_8d085985-a488-4f5d-bd81-ba93d06dec70
1,43.30703696,4.66219693,0.763,97.1,21.1,136.0,20180901,10,10_20180901_6cd4515c-8aa7-40e3-88f0-e85ebf14c1cf
1,43.30379225,4.79595948,0.592,72.2,20.6,170.0,20180901,10,10_20180901_6cd4515c-8aa7-40e3-88f0-e85ebf14c1cf
1,43.31902007,4.73085404,0.662,69.9,18.3,166.0,20180904,10,10_20180904_cda88750-07df-4351-bbba-9ebc356e1e6d
1,43.22359399,4.57706666,0.405,30.1,10.8,6.0,20180904,10,10_20180904_cda88750-07df-4351-bbba-9ebc356e1e6d
1,43.31751556,4.77482845,0.739,88.5,23.3,171.0,20180908,10,10_20180908_e2a6a09c-46dc-450c-93ce-da685e9e6136
1,43.31798957,4.78294928,0.693,79.6,17.7,173.0,20180908,10,10_20180908_e2a6a09c-46dc-450c-93ce-da685e9e6136
1,43.38192441,4.86327263,0.613,58.0,13.4,31.0,20180908,10,10_20180908_e2a6a09c-46dc-450c-93ce-da685e9e6136
1,43.39125478,4.86742388,0.449,60.0,15.4,12.0,20180908,10,10_20180908_e2a6a09c-46dc-450c-93ce-da685e9e6136
1,43.38345671,4.86713595,0.352,35.0,8.0,26.0,20180908,10,10_20180908_e2a6a09c-46dc-450c-93ce-da685e9e6136
1,43.38519368,4.50524791,0.404,87.5,24.6,137.0,20180912,10,10_20180912_749a7746-9d67-49b2-b63b-801380e33558
1,43.29731512,4.68850019,0.356,31.3,9.0,45.0,20180916,10,10_20180916_a6b841ef-38ff-4116-a867-906eefb73942
1,43.30765363,4.73556352,0.355,41.3,14.0,17.0,20180916,10,10_20180916_a6b841ef-38ff-4116-a867-906eefb73942
1,43.40333801,4.44697763,0.702,81.4,21.2,29.0,20180921,10,10_20180921_d4291d83-a342-4df1-8c9a-40b1dc1ffc99
1,43.26503732,4.833477,0.671,94.0,15.9,106.0,20180921,10,10_20180921_d4291d83-a342-4df1-8c9a-40b1dc1ffc99
1,43.35361549,4.57462295,0.495,37.3,11.1,139.0,20180921,10,10_20180921_d4291d83-a342-4df1-8c9a-40b1dc1ffc99
1,43.33352878,4.54628682,0.428,90.1,21.9,152.0,20180921,10,10_20180921_d4291d83-a342-4df1-8c9a-40b1dc1ffc99
1,43.40529047,4.4529904,0.409,75.9,23.0,28.0,20180921,10,10_20180921_d4291d83-a342-4df1-8c9a-40b1dc1ffc99
1,43.4140415,4.84748273,0.632,81.4,15.1,150.0,20180922,10,10_20180922_96af50db-011c-4566-9104-f741b930e6a5
1,43.41466343,4.84250211,0.601,107.1,16.8,143.0,20180922,10,10_20180922_96af50db-011c-4566-9104-f741b930e6a5
1,43.3857172,4.85878873,0.422,61.5,11.6,123.0,20180922,10,10_20180922_96af50db-011c-4566-9104-f741b930e6a5
1,43.24983915,4.67352742,0.441,45.1,10.0,36.0,20181006,10,10_20181006_fc806680-61c7-49f9-b4eb-de460e101943
1,43.3030735,4.7735801,0.563,35.9,13.0,2.0,20181013,10,10_20181013_93839f2d-fea0-4b12-a124-1e44fed9ed80
1,43.31012594,4.70354436,0.619,85.9,22.0,166.0,20181019,10,10_20181019_0c24a4b0-d183-44d4-9362-1fd50f90fb62
1,43.32281169,4.83797536,0.301,29.1,10.4,87.0,20181020,10,10_20181020_118ca3a5-8a91-4e61-99ae-a2ca8d7e0a37
1,43.3806495,4.85943071,0.558,72.1,16.9,32.0,20181030,10,10_20181030_107f0e83-f099-42ad-8410-1ee7ae74b40f
1,43.38431154,4.51846854,0.539,73.2,17.6,140.0,20181116,10,10_20181116_07418342-1206-4d17-b452-0b187c5bdf97
1,43.26177267,4.75705906,0.335,39.3,9.9,81.0,20181116,10,10_20181116_07418342-1206-4d17-b452-0b187c5bdf97
1,43.40273821,4.86069724,0.314,47.1,14.6,93.0,20181127,10,10_20181127_6b2a828e-dff6-45ea-b504-f1deed6f5217
1,43.42054333,4.57031239,0.35,85.4,14.7,106.0,20181204,10,10_20181204_c125ba8a-abbc-45de-af35-4f1fb5f36449
1,43.33726881,4.76320216,0.313,75.0,19.6,172.0,20181211,10,10_20181211_d46b22af-91db-4cea-869f-a78e6bb5cc35
1,43.34780855,4.59434013,0.521,35.4,9.0,137.0,20181228,10,10_20181228_da8673ed-2c75-40ed-bb9a-c9e894dd2801
1,43.37800949,4.85286918,0.362,68.1,14.1,28.0,20181228,10,10_20181228_da8673ed-2c75-40ed-bb9a-c9e894dd2801
1,43.34932124,4.58105347,0.671,60.8,16.3,166.0,20190116,10,10_20190116_3b18109a-d69f-4beb-8e87-d19fd2a93dac
1,43.33628653,4.69636127,0.657,79.1,18.0,33.0,20190116,10,10_20190116_3b18109a-d69f-4beb-8e87-d19fd2a93dac
1,43.36143217,4.56816843,0.406,64.9,15.7,146.0,20190119,10,10_20190119_1ae1dd44-4e94-4410-ba2b-b1db69ca5c0b
1,43.36107888,4.57783359,0.333,61.9,17.7,134.0,20190119,10,10_20190119_1ae1dd44-4e94-4410-ba2b-b1db69ca5c0b
1,43.38025807,4.85883013,0.38,54.0,16.6,32.0,20190130,10,10_20190130_98c9eaec-26a0-479a-8729-45aae6763ee3
1,43.31683957,4.73900796,0.469,93.2,21.9,10.0,20190222,10,10_20190222_6cb80bf3-47aa-413a-a689-80ec0d2a8a15
1,43.32051222,4.8213816,0.406,119.4,18.4,166.0,20190225,10,10_20190225_7518b8e1-846d-4f57-beb9-0d81283c5261
