class_id,latitude,longitude,confidence,length,breadth,heading,date,aoi_id,source
1,43.17728971,8.65180643,0.303,160.0,39.8,160.0,20210527,20,20_20210527_9d0a78d6-795a-4775-983d-5f626e44bbf9
1,43.2244438,8.82578998,0.516,56.1,21.7,90.0,20220522,20,20_20220522_35ebc992-9ca1-465c-b6b3-6371bf8e254c
1,43.22958998,8.82475748,0.592,193.3,42.3,156.0,20220829,20,20_20220829_797637ce-9b2e-44b0-af3f-902ed2c591bc
0,43.0818094,8.76430821,0.56,85.2,41.0,169.0,20180117,20,20_20180117_195b9827-f04c-41ca-95da-b82cfbfb85af
0,43.27460425,8.76256742,0.427,40.2,27.6,170.0,20180117,20,20_20180117_195b9827-f04c-41ca-95da-b82cfbfb85af
0,43.2309863,8.74589387,0.139,34.3,21.3,71.0,20180117,20,20_20180117_195b9827-f04c-41ca-95da-b82cfbfb85af
0,43.04959005,8.69383929,0.733,95.9,14.1,77.0,20180213,20,20_20180213_2ab148d5-7282-409c-a300-0b91031e217b
0,43.12444202,8.82218093,0.147,88.9,12.8,104.0,20180218,20,20_20180218_eafe9cc2-ec97-4c55-93c4-cb56307de367
0,43.14323147,8.8293984,0.131,19.0,6.9,136.0,20180218,20,20_20180218_eafe9cc2-ec97-4c55-93c4-cb56307de367
0,43.16343901,8.8799926,0.116,20.6,14.5,82.0,20180313,20,20_20180313_e4e584ca-b3b9-4e5c-bb11-2fe855575e92
0,43.07383103,8.70632509,0.236,70.0,10.3,77.0,20180520,20,20_20180520_7d6227ea-9912-4902-b430-7fcd6120cdb5
0,43.17371347,8.82221706,0.362,63.2,11.8,104.0,20180614,20,20_20180614_5399d47d-b0a0-4fe5-a800-bd61e9d74a02
0,43.19007335,8.83880664,0.335,60.4,11.8,101.0,20180614,20,20_20180614_5399d47d-b0a0-4fe5-a800-bd61e9d74a02
0,43.16610278,8.78707532,0.42,55.9,10.5,102.0,20180614,20,20_20180614_5399d47d-b0a0-4fe5-a800-bd61e9d74a02
0,43.19686834,8.89054735,0.328,53.5,8.9,101.0,20180614,20,20_20180614_5399d47d-b0a0-4fe5-a800-bd61e9d74a02
0,43.13274546,8.84062069,0.16,30.2,19.6,161.0,20180614,20,20_20180614_5399d47d-b0a0-4fe5-a800-bd61e9d74a02
0,43.12672296,8.8331087,0.106,31.1,8.9,93.0,20180614,20,20_20180614_5399d47d-b0a0-4fe5-a800-bd61e9d74a02
0,43.16495101,8.86971095,0.422,15.4,12.5,91.0,20180706,20,20_20180706_67c075b8-6623-4563-a66e-0b4353e66103
0,43.25090044,8.8331834,0.253,22.5,7.9,7.0,20180706,20,20_20180706_67c075b8-6623-4563-a66e-0b4353e66103
0,43.20088231,8.86905681,0.186,10.8,5.3,64.0,20180706,20,20_20180706_67c075b8-6623-4563-a66e-0b4353e66103
0,43.15560853,8.86227652,0.158,15.6,9.6,154.0,20180706,20,20_20180706_67c075b8-6623-4563-a66e-0b4353e66103
0,43.14340135,8.8936364,0.123,21.6,9.5,51.0,20180706,20,20_20180706_67c075b8-6623-4563-a66e-0b4353e66103
0,43.23634831,8.84836126,0.109,12.4,6.0,69.0,20180706,20,20_20180706_67c075b8-6623-4563-a66e-0b4353e66103
0,43.0470881,8.76278674,0.232,43.6,19.4,78.0,20180808,20,20_20180808_ebc61ef8-3508-45c0-b882-dcc0bfe3fdce
0,43.07150666,8.67360691,0.147,35.7,18.2,55.0,20180926,20,20_20180926_ff50d20d-7940-4a67-82bf-11884eb6174a
0,43.05628156,8.72317527,0.132,17.6,8.7,81.0,20180926,20,20_20180926_ff50d20d-7940-4a67-82bf-11884eb6174a
0,43.04643658,8.65325562,0.131,18.8,15.9,82.0,20180926,20,20_20180926_ff50d20d-7940-4a67-82bf-11884eb6174a
0,43.05991338,8.65517207,0.111,18.8,18.7,77.0,20180926,20,20_20180926_ff50d20d-7940-4a67-82bf-11884eb6174a
0,43.0526084,8.77218394,0.775,69.1,34.2,88.0,20190219,20,20_20190219_c0957b96-110a-48f3-8e72-07858bcf9e5c
0,43.11407591,8.84870657,0.225,25.2,18.9,78.0,20190328,20,20_20190328_f3776066-5880-43af-8964-94e12e24a7f2
0,43.18514203,8.8450441,0.131,24.2,12.0,81.0,20190328,20,20_20190328_f3776066-5880-43af-8964-94e12e24a7f2
0,43.07672891,8.79084686,0.127,18.2,12.1,177.0,20190328,20,20_20190328_f3776066-5880-43af-8964-94e12e24a7f2
0,43.08442146,8.82827281,0.118,26.7,14.8,89.0,20190328,20,20_20190328_f3776066-5880-43af-8964-94e12e24a7f2
0,43.13901285,8.8237591,0.11,18.2,18.1,172.0,20190328,20,20_20190328_f3776066-5880-43af-8964-94e12e24a7f2
0,43.06865857,8.82857476,0.119,28.0,10.0,162.0,20190427,20,20_20190427_13e5ab74-bff7-4109-925e-7f3dc810cb9c
0,43.07120014,8.80072368,0.107,13.9,7.8,82.0,20190427,20,20_20190427_13e5ab74-bff7-4109-925e-7f3dc810cb9c
0,43.05941295,8.72471619,0.574,187.7,35.6,20.0,20200207,20,20_20200207_7c32183f-f9ed-4603-902c-4219bf697ae1
0,43.25544269,8.74247072,0.542,84.9,14.5,104.0,20200207,20,20_20200207_7c32183f-f9ed-4603-902c-4219bf697ae1
0,43.19335141,8.74827434,0.141,80.1,12.9,104.0,20200207,20,20_20200207_7c32183f-f9ed-4603-902c-4219bf697ae1
