class_id,latitude,longitude,confidence,length,breadth,heading,date,aoi_id,source
1,42.79405099,3.0439514,0.359,78.7,19.2,110.0,20180105,7,7_20180105_42aa5e61-2a14-4425-8cc3-5dbeac0265d3
1,43.01578044,3.20503732,0.356,57.6,13.3,59.0,20180105,7,7_20180105_42aa5e61-2a14-4425-8cc3-5dbeac0265d3
1,42.77312172,3.04782229,0.34,69.8,15.4,106.0,20180105,7,7_20180105_42aa5e61-2a14-4425-8cc3-5dbeac0265d3
1,42.88073972,3.05713705,0.658,48.2,12.4,73.0,20180106,7,7_20180106_6fd525c6-719b-483e-9593-b24efa7c14cf
1,42.77954435,3.12069934,0.477,30.6,10.0,93.0,20180115,7,7_20180115_bc413e88-5f23-4f73-81c6-38d72ba86f29
1,42.700942,3.05041341,0.58,62.6,12.3,66.0,20180128,7,7_20180128_677332d9-8300-43ae-8875-12091b2d3feb
1,42.78706507,3.04368572,0.554,76.2,14.7,96.0,20180128,7,7_20180128_677332d9-8300-43ae-8875-12091b2d3feb
1,42.70784217,3.04961928,0.532,61.5,13.7,32.0,20180128,7,7_20180128_677332d9-8300-43ae-8875-12091b2d3feb
1,42.81256504,3.04800356,0.408,37.8,9.5,99.0,20180128,7,7_20180128_677332d9-8300-43ae-8875-12091b2d3feb
1,42.85191567,3.05917492,0.63,66.9,14.9,84.0,20180129,7,7_20180129_d13e4f58-9662-40f8-b1c3-376828d6ec05
1,42.80013889,3.04651197,0.62,80.0,14.2,7.0,20180129,7,7_20180129_d13e4f58-9662-40f8-b1c3-376828d6ec05
1,43.10652582,3.13530181,0.45,60.9,17.6,90.0,20180129,7,7_20180129_d13e4f58-9662-40f8-b1c3-376828d6ec05
1,42.89758074,3.0617412,0.545,56.8,17.1,64.0,20180304,7,7_20180304_11f01d0d-5da0-4111-bc16-c0be7916cfe7
1,42.8942377,3.06028292,0.639,73.9,15.5,80.0,20180306,7,7_20180306_8de9e935-fb5b-4c35-bc85-6c47e48a98b4
1,42.9226076,3.06184993,0.633,65.3,15.8,132.0,20180306,7,7_20180306_8de9e935-fb5b-4c35-bc85-6c47e48a98b4
1,42.86430274,3.12324869,0.512,69.9,13.6,90.0,20180306,7,7_20180306_8de9e935-fb5b-4c35-bc85-6c47e48a98b4
1,42.76909954,3.16020356,0.475,38.8,10.4,47.0,20180306,7,7_20180306_8de9e935-fb5b-4c35-bc85-6c47e48a98b4
1,42.80026908,3.15074628,0.39,32.6,9.5,79.0,20180306,7,7_20180306_8de9e935-fb5b-4c35-bc85-6c47e48a98b4
1,42.83400155,3.0559749,0.563,87.1,16.8,86.0,20180330,7,7_20180330_4ff8660b-6808-4c91-bc48-e27edb137053
1,42.80478151,3.04451033,0.358,55.9,21.6,75.0,20180404,7,7_20180404_a8290038-b746-46a7-9176-169bb05046ba
1,42.7300882,3.10511544,0.609,59.8,17.6,34.0,20180410,7,7_20180410_8d8f0b49-f59a-4f57-a3a2-aff156bfd2b9
1,42.78735803,3.12906307,0.525,47.7,11.1,98.0,20180421,7,7_20180421_8353447c-9aad-439f-84da-4cabe6a648ff
1,42.73161284,3.06381116,0.522,90.1,19.0,98.0,20180421,7,7_20180421_8353447c-9aad-439f-84da-4cabe6a648ff
1,42.78273822,3.04502384,0.514,37.6,11.5,91.0,20180421,7,7_20180421_8353447c-9aad-439f-84da-4cabe6a648ff
1,43.11392509,3.14931023,0.5,40.7,9.8,70.0,20180421,7,7_20180421_8353447c-9aad-439f-84da-4cabe6a648ff
1,42.78237625,3.04722294,0.498,54.6,12.8,97.0,20180421,7,7_20180421_8353447c-9aad-439f-84da-4cabe6a648ff
1,42.8748128,3.0532472,0.474,41.5,11.7,94.0,20180421,7,7_20180421_8353447c-9aad-439f-84da-4cabe6a648ff
1,43.16063791,3.17593632,0.421,76.6,17.4,23.0,20180421,7,7_20180421_8353447c-9aad-439f-84da-4cabe6a648ff
1,43.09163559,3.12248663,0.392,57.7,17.1,64.0,20180421,7,7_20180421_8353447c-9aad-439f-84da-4cabe6a648ff
1,42.81831444,3.04656047,0.385,39.9,10.7,70.0,20180421,7,7_20180421_8353447c-9aad-439f-84da-4cabe6a648ff
1,43.00477496,3.11449412,0.665,133.0,13.3,54.0,20180424,7,7_20180424_00494854-1dc8-43d9-9bc7-61f99db44eec
1,43.07645303,3.17245408,0.606,64.8,14.0,129.0,20180424,7,7_20180424_00494854-1dc8-43d9-9bc7-61f99db44eec
1,43.13856094,3.16106144,0.582,48.0,11.7,68.0,20180424,7,7_20180424_00494854-1dc8-43d9-9bc7-61f99db44eec
1,42.85294094,3.05106909,0.557,58.0,13.0,85.0,20180424,7,7_20180424_00494854-1dc8-43d9-9bc7-61f99db44eec
1,42.64379836,3.06862279,0.508,84.8,21.4,102.0,20180424,7,7_20180424_00494854-1dc8-43d9-9bc7-61f99db44eec
1,42.99096294,3.09969215,0.432,29.8,9.8,139.0,20180424,7,7_20180424_00494854-1dc8-43d9-9bc7-61f99db44eec
1,42.85416385,3.05758979,0.418,38.7,12.4,128.0,20180424,7,7_20180424_00494854-1dc8-43d9-9bc7-61f99db44eec
1,42.80063423,3.04211126,0.356,49.3,12.5,77.0,20180424,7,7_20180424_00494854-1dc8-43d9-9bc7-61f99db44eec
1,42.91707756,3.06346367,0.355,48.3,14.0,130.0,20180424,7,7_20180424_00494854-1dc8-43d9-9bc7-61f99db44eec
1,42.79004522,3.05834064,0.333,34.5,12.3,138.0,20180424,7,7_20180424_00494854-1dc8-43d9-9bc7-61f99db44eec
1,42.84428787,3.06266043,0.692,85.7,20.7,90.0,20180511,7,7_20180511_591d4403-89c0-4cc0-a356-7eea5d29077d
1,42.69587733,3.04966313,0.678,54.5,11.9,118.0,20180511,7,7_20180511_591d4403-89c0-4cc0-a356-7eea5d29077d
1,42.77015381,3.08058699,0.65,75.1,15.0,96.0,20180511,7,7_20180511_591d4403-89c0-4cc0-a356-7eea5d29077d
1,42.70700927,3.05269257,0.642,91.0,14.1,7.0,20180511,7,7_20180511_591d4403-89c0-4cc0-a356-7eea5d29077d
1,42.6530099,3.06287076,0.631,83.3,19.7,113.0,20180511,7,7_20180511_591d4403-89c0-4cc0-a356-7eea5d29077d
1,42.89619584,3.06197973,0.623,53.7,14.0,71.0,20180511,7,7_20180511_591d4403-89c0-4cc0-a356-7eea5d29077d
1,42.92862488,3.08467478,0.536,59.9,21.2,36.0,20180511,7,7_20180511_591d4403-89c0-4cc0-a356-7eea5d29077d
1,42.94654128,3.04730281,0.442,51.1,16.6,150.0,20180511,7,7_20180511_591d4403-89c0-4cc0-a356-7eea5d29077d
1,42.79180279,3.04836607,0.436,32.2,11.3,95.0,20180511,7,7_20180511_591d4403-89c0-4cc0-a356-7eea5d29077d
1,42.73912873,3.11981515,0.431,62.7,19.6,139.0,20180511,7,7_20180511_591d4403-89c0-4cc0-a356-7eea5d29077d
1,42.79542577,3.05501192,0.413,41.0,11.7,144.0,20180511,7,7_20180511_591d4403-89c0-4cc0-a356-7eea5d29077d
1,42.88389527,3.05657575,0.672,55.1,12.2,84.0,20180520,7,7_20180520_f9fae8e0-b9a0-467d-b19e-b1c998b30feb
1,42.82031225,3.04633178,0.666,68.1,15.1,79.0,20180520,7,7_20180520_f9fae8e0-b9a0-467d-b19e-b1c998b30feb
1,42.90695816,3.06178829,0.653,85.6,12.4,78.0,20180520,7,7_20180520_f9fae8e0-b9a0-467d-b19e-b1c998b30feb
1,42.88914429,3.05675007,0.613,52.9,16.7,89.0,20180520,7,7_20180520_f9fae8e0-b9a0-467d-b19e-b1c998b30feb
1,42.90801516,3.10781051,0.607,43.4,13.7,78.0,20180520,7,7_20180520_f9fae8e0-b9a0-467d-b19e-b1c998b30feb
1,42.87456792,3.06685154,0.599,86.0,20.0,91.0,20180520,7,7_20180520_f9fae8e0-b9a0-467d-b19e-b1c998b30feb
1,42.72880896,3.04758532,0.576,41.7,10.1,49.0,20180520,7,7_20180520_f9fae8e0-b9a0-467d-b19e-b1c998b30feb
1,42.91602734,3.06453298,0.561,84.9,12.9,90.0,20180520,7,7_20180520_f9fae8e0-b9a0-467d-b19e-b1c998b30feb
1,42.79867132,3.07723394,0.535,56.4,12.6,110.0,20180520,7,7_20180520_f9fae8e0-b9a0-467d-b19e-b1c998b30feb
1,42.89768698,3.06200445,0.464,28.0,8.0,71.0,20180520,7,7_20180520_f9fae8e0-b9a0-467d-b19e-b1c998b30feb
1,42.91316643,3.06726132,0.715,62.5,17.1,78.0,20180521,7,7_20180521_65d0cc98-f33f-4d21-bf58-4a3240f45ed4
