uuid,lat,lon,speed,course,heading,navstat,destination,last_pos_epoch,last_pos_utc,distance_nm,mmsi,imo,type,type_specific,length,breadth,country_iso
3be7920f-6d6b-9928-758d-bd14fde18679,41.60631,9.35191,124.0,272.0,273,,FR PVC,1646291100,2022-03-03 07:05:00,33.0067913610089,227184000.0,9050826.0,Passenger,Ro-Ro or Passenger Ship,165.8,29.0,FR
3be7920f-6d6b-9928-758d-bd14fde18679,41.58833,9.291667,0.0,98.0,37,,FR PVC,1646293500,2022-03-03 07:45:00,30.847491415883,227184000.0,9050826.0,Passenger,Ro-Ro or Passenger Ship,165.8,29.0,FR
3be7920f-6d6b-9928-758d-bd14fde18679,41.58832,9.292427,0.0,125.0,38,,FR PVC,1646297700,2022-03-03 08:55:00,30.8793293771048,227184000.0,9050826.0,Passenger,Ro-Ro or Passenger Ship,165.8,29.0,FR
3be7920f-6d6b-9928-758d-bd14fde18679,41.58833,9.292418,0.0,36.0,38,,FR PVC,1646301840,2022-03-03 10:04:00,30.8787287902652,227184000.0,9050826.0,Passenger,Ro-Ro or Passenger Ship,165.8,29.0,FR
3be7920f-6d6b-9928-758d-bd14fde18679,41.58832,9.292421,0.0,306.0,38,,FR PVC,1646305020,2022-03-03 10:57:00,30.8790797918647,227184000.0,9050826.0,Passenger,Ro-Ro or Passenger Ship,165.8,29.0,FR
3be7920f-6d6b-9928-758d-bd14fde18679,41.58832,9.292421,0.0,1.0,38,,FR PVC,1646308500,2022-03-03 11:55:00,30.8790797918647,227184000.0,9050826.0,Passenger,Ro-Ro or Passenger Ship,165.8,29.0,FR
3be7920f-6d6b-9928-758d-bd14fde18679,41.58832,9.292423,0.0,338.0,38,,FR MRS,1646312760,2022-03-03 13:06:00,30.8791629868852,227184000.0,9050826.0,Passenger,Ro-Ro or Passenger Ship,165.8,29.0,FR
3be7920f-6d6b-9928-758d-bd14fde18679,41.58833,9.292421,0.0,343.0,38,,FR MRS,1646316300,2022-03-03 14:05:00,30.8788535836623,227184000.0,9050826.0,Passenger,Ro-Ro or Passenger Ship,165.8,29.0,FR
3be7920f-6d6b-9928-758d-bd14fde18679,41.58832,9.292425,0.0,222.0,38,,FR MRS,1646319840,2022-03-03 15:04:00,30.8792461819794,227184000.0,9050826.0,Passenger,Ro-Ro or Passenger Ship,165.8,29.0,FR
3be7920f-6d6b-9928-758d-bd14fde18679,41.58833,9.292425,0.0,326.0,38,,FR MRS,1646323260,2022-03-03 16:01:00,30.8790199749533,227184000.0,9050826.0,Passenger,Ro-Ro or Passenger Ship,165.8,29.0,FR
3be7920f-6d6b-9928-758d-bd14fde18679,41.58832,9.292423,0.0,275.0,38,,FR MRS,1646326920,2022-03-03 17:02:00,30.8791629868852,227184000.0,9050826.0,Passenger,Ro-Ro or Passenger Ship,165.8,29.0,FR
3be7920f-6d6b-9928-758d-bd14fde18679,41.46536,9.419825,189.0,181.0,180,,FR MRS,1646330640,2022-03-03 18:04:00,39.2481962434346,227184000.0,9050826.0,Passenger,Ro-Ro or Passenger Ship,165.8,29.0,FR
3dceb2e5-ffdf-e59b-6f78-5c90f2a00cf9,41.34017,9.332833,145.0,230.0,230,,ESCAS,1646190300,2022-03-02 03:05:00,40.3694130243005,305886000.0,9242560.0,Cargo - Hazard A (Major),Container Ship,134.4,22.74,AG
3f927757-8f82-c644-5cbb-8d8899ede664,41.31542,9.307326,161.0,43.0,52,,SALERNO,1646147100,2022-03-01 15:05:00,40.5233609358323,255805686.0,9354428.0,Cargo - Hazard A (Major),Container Ship,134.44,22.74,PT
4e3a4f1e-c4cf-2257-07a9-a94dc7bd3348,41.71842,9.480942,16.0,10.0,511,,,1646377500,2022-03-04 07:05:00,37.2480511936877,227619590.0,,Fishing,Fishing,15.0,5.0,FR
51e56160-f264-81e1-dece-eea540139cbe,41.64305,9.3897,85.0,208.0,511,,CLASS B,1646402700,2022-03-04 14:05:00,34.0082497987602,227371980.0,,Sailing Vessel,Sailing Vessel,13.0,6.0,FR
51e56160-f264-81e1-dece-eea540139cbe,41.63675,9.359215,2.0,192.0,511,,CLASS B,1646405040,2022-03-04 14:44:00,32.7832356184734,227371980.0,,Sailing Vessel,Sailing Vessel,13.0,6.0,FR
66902dd5-ce88-d7ad-b948-33d85db3fa77,41.70435,9.413843,174.0,349.0,511,,PORTO-VECCHIO,1646380620,2022-03-04 07:57:00,34.3643417272463,227784680.0,,SAR,SAR,14.0,4.0,FR
6c3b8b25-5db1-fe71-7c42-dc0fc44adfc6,41.344,9.355768,82.0,44.0,43,,TERMINI IMERECE,1646312700,2022-03-03 13:05:00,41.0058332682699,422596400.0,8717556.0,Cargo,General Cargo,80.9,11.3,IR
701c97c7-33c8-75be-8ed3-f461279fe0ea,41.3887,9.159775,1.0,334.0,511,,CLASS B,1646110860,2022-03-01 05:01:00,32.7064095799027,232015935.0,,Pleasure Craft,Pleasure Craft,23.0,6.0,GB
701c97c7-33c8-75be-8ed3-f461279fe0ea,41.38874,9.159775,0.0,78.0,511,,CLASS B,1646121900,2022-03-01 08:05:00,32.7046781411518,232015935.0,,Pleasure Craft,Pleasure Craft,23.0,6.0,GB
701c97c7-33c8-75be-8ed3-f461279fe0ea,41.38876,9.159797,0.0,204.0,511,,CLASS B,1646125260,2022-03-01 09:01:00,32.7044992559035,232015935.0,,Pleasure Craft,Pleasure Craft,23.0,6.0,GB
701c97c7-33c8-75be-8ed3-f461279fe0ea,41.38873,9.159737,1.0,333.0,511,,CLASS B,1646153940,2022-03-01 16:59:00,32.7039247808039,232015935.0,,Pleasure Craft,Pleasure Craft,23.0,6.0,GB
701c97c7-33c8-75be-8ed3-f461279fe0ea,41.38874,9.159735,0.0,299.0,511,,CLASS B,1646161440,2022-03-01 19:04:00,32.7034294818444,232015935.0,,Pleasure Craft,Pleasure Craft,23.0,6.0,GB
701c97c7-33c8-75be-8ed3-f461279fe0ea,41.38871,9.159725,0.0,209.0,511,,CLASS B,1646164980,2022-03-01 20:03:00,32.7044159573302,232015935.0,,Pleasure Craft,Pleasure Craft,23.0,6.0,GB
701c97c7-33c8-75be-8ed3-f461279fe0ea,41.38875,9.159728,0.0,34.0,511,,CLASS B,1646168520,2022-03-01 21:02:00,32.7027781060718,232015935.0,,Pleasure Craft,Pleasure Craft,23.0,6.0,GB
701c97c7-33c8-75be-8ed3-f461279fe0ea,41.38873,9.159734,1.0,1.0,511,,CLASS B,1646172060,2022-03-01 22:01:00,32.7038311344771,232015935.0,,Pleasure Craft,Pleasure Craft,23.0,6.0,GB
701c97c7-33c8-75be-8ed3-f461279fe0ea,41.38866,9.159759,0.0,323.0,511,,CLASS B,1646175780,2022-03-01 23:03:00,32.7076416857397,232015935.0,,Pleasure Craft,Pleasure Craft,23.0,6.0,GB
701c97c7-33c8-75be-8ed3-f461279fe0ea,41.38871,9.159734,1.0,184.0,511,,CLASS B,1646179320,2022-03-02 00:02:00,32.704696887349,232015935.0,,Pleasure Craft,Pleasure Craft,23.0,6.0,GB
701c97c7-33c8-75be-8ed3-f461279fe0ea,41.38874,9.159728,0.0,183.0,511,,CLASS B,1646182800,2022-03-02 01:00:00,32.7032109717095,232015935.0,,Pleasure Craft,Pleasure Craft,23.0,6.0,GB
701c97c7-33c8-75be-8ed3-f461279fe0ea,41.38871,9.15973,0.0,66.0,511,,CLASS B,1646186700,2022-03-02 02:05:00,32.7045720292716,232015935.0,,Pleasure Craft,Pleasure Craft,23.0,6.0,GB
701c97c7-33c8-75be-8ed3-f461279fe0ea,41.3887,9.159725,0.0,11.0,511,,CLASS B,1646190180,2022-03-02 03:03:00,32.7048488453217,232015935.0,,Pleasure Craft,Pleasure Craft,23.0,6.0,GB
701c97c7-33c8-75be-8ed3-f461279fe0ea,41.38867,9.159737,0.0,82.0,511,,CLASS B,1646193720,2022-03-02 04:02:00,32.7065220955619,232015935.0,,Pleasure Craft,Pleasure Craft,23.0,6.0,GB
701c97c7-33c8-75be-8ed3-f461279fe0ea,41.38871,9.159734,0.0,129.0,511,,CLASS B,1646197140,2022-03-02 04:59:00,32.704696887349,232015935.0,,Pleasure Craft,Pleasure Craft,23.0,6.0,GB
701c97c7-33c8-75be-8ed3-f461279fe0ea,41.38869,9.159701,0.0,343.0,511,,CLASS B,1646200680,2022-03-02 05:58:00,32.7045326242543,232015935.0,,Pleasure Craft,Pleasure Craft,23.0,6.0,GB
72a66c0d-2f60-8788-3848-862bbfb753eb,41.31781,9.310005,223.0,49.0,49,,ESBCN>ITCVV,1646136300,2022-03-01 12:05:00,40.5118188501257,247243600.0,9351488.0,Passenger,Ro-Ro or Passenger Ship,253.8,30.41,IT
72a66c0d-2f60-8788-3848-862bbfb753eb,41.31042,9.16597,234.0,270.0,270,,ITCVV>ESBCN,1646381160,2022-03-04 08:06:00,36.4169359842464,247243600.0,9351488.0,Passenger,Ro-Ro or Passenger Ship,253.8,30.41,IT
881878a0-88b4-27aa-d33d-b26fd9d494cd,41.34277,9.344022,136.0,48.0,51,,IT SAL,1646129460,2022-03-01 10:11:00,40.6491954055088,352003471.0,9104263.0,Other,Vehicles Carrier,134.66,22.4,PA
89f937e7-0973-438e-b8b4-236c311b394e,41.37399,9.178182,,,511,,,1646383200,2022-03-04 08:40:00,33.917814636786,,,,,,,
89f937e7-0973-438e-b8b4-236c311b394e,41.37399,9.178218,,,511,,,1646425260,2022-03-04 20:21:00,33.918937934974,,,,,,,
89f937e7-0973-438e-b8b4-236c311b394e,41.37398,9.178173,,,511,,,1646430720,2022-03-04 21:52:00,33.9179669556462,,,,,,,
95e1b88d-8156-58a7-ce76-29bb06a6a3b2,41.33951,9.349169,112.0,51.0,48,,ALIAGA,1646417040,2022-03-04 18:04:00,40.9527423147104,636023224.0,9310331.0,Cargo,General Cargo,113.09,16.4,LR
98d01b91-08d4-07a2-2efd-3975687d5404,41.32204,9.300948,202.0,229.0,229,,FRSET,1646118240,2022-03-01 07:04:00,40.0408422162336,271000792.0,9322425.0,Cargo,Ro-Ro Cargo,193.0,26.0,TR
9d134dd7-b02c-4cdd-70fa-6aa4afc67f34,41.33039,9.325105,188.0,227.0,230,,FRSET,1646247900,2022-03-02 19:05:00,40.4986202563311,271002676.0,9422122.0,Cargo - Hazard A (Major),Ro-Ro Cargo,223.3,26.0,TR
a90667a1-b0dd-625b-02cd-eea08540aed7,41.3504,9.359754,153.0,238.0,237,,ESBCN,1646395440,2022-03-04 12:04:00,40.8989413186726,538005024.0,9212034.0,Cargo - Hazard C (Minor),Container Ship,158.72,25.6,MH
ab64fb1c-2192-54fb-9027-dd4e76cf22ca,41.73805,9.432774,65.0,198.0,511,,CLASS B,1646402460,2022-03-04 14:01:00,34.9913527092587,228026710.0,,Sailing Vessel,Sailing Vessel,7.0,3.0,FR
ab64fb1c-2192-54fb-9027-dd4e76cf22ca,41.64147,9.40007,46.0,238.0,511,,CLASS B,1646406240,2022-03-04 15:04:00,34.4825760204697,228026710.0,,Sailing Vessel,Sailing Vessel,7.0,3.0,FR
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.37399,9.178192,,,511,,,1646093040,2022-03-01 00:04:00,33.9181266600273,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.374,9.178192,,,511,,,1646096580,2022-03-01 01:03:00,33.9176935354115,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.37399,9.178205,,,511,,,1646100060,2022-03-01 02:01:00,33.9185322949097,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.37398,9.178177,,,511,,,1646103900,2022-03-01 03:05:00,33.9180917619144,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.37399,9.178188,,,511,,,1646107500,2022-03-01 04:05:00,33.9180018503624,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.37399,9.178198,,,511,,,1646110920,2022-03-01 05:02:00,33.9183138754841,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.37399,9.178188,,,511,,,1646114760,2022-03-01 06:06:00,33.9180018503624,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.37398,9.178182,,,511,,,1646118240,2022-03-01 07:04:00,33.9182477704306,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.374,9.178186,,,511,,,1646121780,2022-03-01 08:03:00,33.9175063187,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.374,9.178186,,,511,,,1646125560,2022-03-01 09:06:00,33.9175063187,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.374,9.178185,,,511,,,1646129400,2022-03-01 10:10:00,33.9174751160467,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.37399,9.178208,,,511,,,1646132640,2022-03-01 11:04:00,33.9186259037009,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.37401,9.1782,,,511,,,1646136360,2022-03-01 12:06:00,33.9175100430339,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.37399,9.178192,,,511,,,1646139960,2022-03-01 13:06:00,33.9181266600273,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.37399,9.178179,,,511,,,1646143440,2022-03-01 14:04:00,33.9177210303656,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.37399,9.178182,,,511,,,1646147100,2022-03-01 15:05:00,33.917814636786,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.37399,9.178192,,,511,,,1646150820,2022-03-01 16:07:00,33.9181266600273,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.37398,9.178193,,,511,,,1646154300,2022-03-01 17:05:00,33.9185909918853,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.374,9.178184,,,511,,,1646157840,2022-03-01 18:04:00,33.9174439133647,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.374,9.178188,,,511,,,1646161440,2022-03-01 19:04:00,33.9175687241529,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.37399,9.178195,,,511,,,1646165160,2022-03-01 20:06:00,33.9182202676137,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.37399,9.178197,,,511,,,1646168580,2022-03-01 21:03:00,33.9182826728377,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.37399,9.178179,,,511,,,1646172240,2022-03-01 22:04:00,33.9177210303656,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.37399,9.178175,,,511,,,1646175840,2022-03-01 23:04:00,33.9175962223072,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.37398,9.178188,,,511,,,1646179380,2022-03-02 00:03:00,33.9184349816551,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.374,9.178195,,,511,,,1646183160,2022-03-02 01:06:00,33.9177871441545,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.37399,9.1782,,,511,,,1646186640,2022-03-02 02:04:00,33.9183762808845,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.37398,9.178182,,,511,,,1646190300,2022-03-02 03:05:00,33.9182477704306,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.37399,9.178186,,,511,,,1646193780,2022-03-02 04:03:00,33.9179394457064,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.37399,9.178208,,,511,,,1646197140,2022-03-02 04:59:00,33.9186259037009,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.37399,9.178195,,,511,,,1646200980,2022-03-02 06:03:00,33.9182202676137,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.37398,9.178182,,,511,,,1646204700,2022-03-02 07:05:00,33.9182477704306,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.37399,9.1782,,,511,,,1646208120,2022-03-02 08:02:00,33.9183762808845,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.374,9.178184,,,511,,,1646211660,2022-03-02 09:01:00,33.9174439133647,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.37399,9.178188,,,511,,,1646215560,2022-03-02 10:06:00,33.9180018503624,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.37399,9.178186,,,511,,,1646218920,2022-03-02 11:02:00,33.9179394457064,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.374,9.178195,,,511,,,1646222760,2022-03-02 12:06:00,33.9177871441545,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.374,9.178192,,,511,,,1646226240,2022-03-02 13:04:00,33.9176935354115,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.37399,9.178197,,,511,,,1646229780,2022-03-02 14:03:00,33.9182826728377,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.37398,9.178184,,,511,,,1646233380,2022-03-02 15:03:00,33.9183101740545,2288231.0,,Manned VTS,Manned VTS,,,
aca0d443-f023-9bbf-f0bf-d64726f6edc3,41.37398,9.178179,,,511,,,1646236980,2022-03-02 16:03:00,33.9181541652443,2288231.0,,Manned VTS,Manned VTS,,,
