uuid,lat,lon,speed,course,heading,navstat,destination,last_pos_epoch,last_pos_utc,distance_nm,mmsi,imo,type,type_specific,length,breadth,country_iso
147d7a97-96ec-a604-ac17-ebbd9ec732aa,41.33395,9.332367,107.0,230.0,232,,TRIZM>>FRFSM,1641585840,2022-01-07 20:04:00,40.6002413235383,219223000.0,9356127.0,Cargo - Hazard A (Major),Container Ship,210.49,29.8,DK
18cf738e-9aa2-2dce-bd83-47d70fe12408,41.38876,9.155573,0.0,129.0,282,,ITSTE-FRBON,1641114060,2022-01-02 09:01:00,32.5729171619392,247436000.0,8412871.0,Passenger,Ro-Ro or Passenger Ship,64.35,13.8,IT
18cf738e-9aa2-2dce-bd83-47d70fe12408,41.30221,9.176663,116.0,159.0,160,,ITSTE-FRBON,1641117780,2022-01-02 10:03:00,37.1036350949687,247436000.0,8412871.0,Passenger,Ro-Ro or Passenger Ship,64.35,13.8,IT
18cf738e-9aa2-2dce-bd83-47d70fe12408,41.38931,9.154193,57.0,97.0,112,,ITSTE-FRBON,1641128700,2022-01-02 13:05:00,32.5061292396415,247436000.0,8412871.0,Passenger,Ro-Ro or Passenger Ship,64.35,13.8,IT
18cf738e-9aa2-2dce-bd83-47d70fe12408,41.38873,9.1556,0.0,354.0,282,,ITSTE-FRBON,1641132180,2022-01-02 14:03:00,32.575060083931,247436000.0,8412871.0,Passenger,Ro-Ro or Passenger Ship,64.35,13.8,IT
18cf738e-9aa2-2dce-bd83-47d70fe12408,41.36897,9.151406,117.0,166.0,171,,ITSTE-FRBON,1641150300,2022-01-02 19:05:00,33.3170530579366,247436000.0,8412871.0,Passenger,Ro-Ro or Passenger Ship,64.35,13.8,IT
18cf738e-9aa2-2dce-bd83-47d70fe12408,41.38595,9.145469,107.0,36.0,36,,ITSTE-FRBON,1641193440,2022-01-03 07:04:00,32.3839991985236,247436000.0,8412871.0,Passenger,Ro-Ro or Passenger Ship,64.35,13.8,IT
18cf738e-9aa2-2dce-bd83-47d70fe12408,41.31812,9.169958,108.0,164.0,173,,ITSTE-FRBON,1641197040,2022-01-03 08:04:00,36.1737580491212,247436000.0,8412871.0,Passenger,Ro-Ro or Passenger Ship,64.35,13.8,IT
18cf738e-9aa2-2dce-bd83-47d70fe12408,41.379,9.145732,96.0,326.0,323,,ITSTE-FRBON,1641207840,2022-01-03 11:04:00,32.6991346552885,247436000.0,8412871.0,Passenger,Ro-Ro or Passenger Ship,64.35,13.8,IT
18cf738e-9aa2-2dce-bd83-47d70fe12408,41.38948,9.152832,51.0,275.0,263,,ITSTE-FRBON,1641211440,2022-01-03 12:04:00,32.4564840372251,247436000.0,8412871.0,Passenger,Ro-Ro or Passenger Ship,64.35,13.8,IT
18cf738e-9aa2-2dce-bd83-47d70fe12408,41.38874,9.155566,0.0,193.0,282,,ITSTE-FRBON,1641229380,2022-01-03 17:03:00,32.5735687118068,247436000.0,8412871.0,Passenger,Ro-Ro or Passenger Ship,64.35,13.8,IT
18cf738e-9aa2-2dce-bd83-47d70fe12408,41.31036,9.155033,108.0,161.0,169,,ITSTE-FRBON,1641233100,2022-01-03 18:05:00,36.1110200341154,247436000.0,8412871.0,Passenger,Ro-Ro or Passenger Ship,64.35,13.8,IT
18cf738e-9aa2-2dce-bd83-47d70fe12408,41.38869,9.155579,0.0,250.0,282,,ITSTE-FRBON,1641279840,2022-01-04 07:04:00,32.5761456773424,247436000.0,8412871.0,Passenger,Ro-Ro or Passenger Ship,64.35,13.8,IT
18cf738e-9aa2-2dce-bd83-47d70fe12408,41.31926,9.16692,110.0,166.0,171,,ITSTE-FRBON,1641283440,2022-01-04 08:04:00,36.0336072089257,247436000.0,8412871.0,Passenger,Ro-Ro or Passenger Ship,64.35,13.8,IT
18cf738e-9aa2-2dce-bd83-47d70fe12408,41.38869,9.155561,0.0,159.0,282,,ITSTE-FRBON,1641294240,2022-01-04 11:04:00,32.5755862327649,247436000.0,8412871.0,Passenger,Ro-Ro or Passenger Ship,64.35,13.8,IT
18cf738e-9aa2-2dce-bd83-47d70fe12408,41.38263,9.146548,108.0,167.0,172,,ITSTE-FRBON,1641297840,2022-01-04 12:04:00,32.5633481897906,247436000.0,8412871.0,Passenger,Ro-Ro or Passenger Ship,64.35,13.8,IT
18cf738e-9aa2-2dce-bd83-47d70fe12408,41.38932,9.151903,85.0,78.0,85,,ITSTE-FRBON,1641315840,2022-01-04 17:04:00,32.4346483666628,247436000.0,8412871.0,Passenger,Ro-Ro or Passenger Ship,64.35,13.8,IT
18cf738e-9aa2-2dce-bd83-47d70fe12408,41.34694,9.155622,109.0,165.0,171,,ITSTE-FRBON,1641319500,2022-01-04 18:05:00,34.4352969733727,247436000.0,8412871.0,Passenger,Ro-Ro or Passenger Ship,64.35,13.8,IT
18cf738e-9aa2-2dce-bd83-47d70fe12408,41.38869,9.155585,1.0,238.0,282,,ITSTE-FRBON,1641366240,2022-01-05 07:04:00,32.5763321610892,247436000.0,8412871.0,Passenger,Ro-Ro or Passenger Ship,64.35,13.8,IT
18cf738e-9aa2-2dce-bd83-47d70fe12408,41.36084,9.153506,110.0,166.0,172,,ITSTE-FRBON,1641369900,2022-01-05 08:05:00,33.7441366334182,247436000.0,8412871.0,Passenger,Ro-Ro or Passenger Ship,64.35,13.8,IT
18cf738e-9aa2-2dce-bd83-47d70fe12408,41.38869,9.155559,0.0,143.0,282,,ITSTE-FRBON,1641380640,2022-01-05 11:04:00,32.5755240729539,247436000.0,8412871.0,Passenger,Ro-Ro or Passenger Ship,64.35,13.8,IT
